v_c0,c0,v_t0,t0,v_pbttt_ref,pbttt_ref,v_f4tcnq_ref,f4tcnq_ref
2039.64721546191,-0.00693766548683759,2039.16049810733,-0.00647526690183506,2314.04890200754,0.00593664650423674,1024.21284993947,-0.00467373193627282
2041.43981375734,-0.00233564288768748,2040.95309640276,-0.00240172285588742,2315.74590512587,0.00731312177855518,1025.23136652546,0.0134682028366476
2043.23177264668,-0.00498074197589474,2042.7450552921,-0.00554639764969753,2317.44232152774,0.0119189065758724,1026.24967776006,-0.00627299958676576
2045.0230924849,-0.00341356649076558,2044.53637513033,-0.00236634544155665,2319.13815153422,0.0122403076132707,1027.26778370861,0.0140081860836234
2046.81377362674,-0.0036662471465122,2046.32705627217,-0.00360178458078836,2320.83339546616,0.0150333905310947,1028.28568443641,-0.00113220685531373
2048.60381642671,-0.00109400410442131,2048.11709907214,-0.00185471220022429,2322.52805364424,0.0123151775671118,1029.3033800088,-0.0169506127811627
2050.39322123907,-0.00433716220754426,2049.90650388449,-0.00221582521940494,2324.2221263889,0.0113729221009682,1030.3208704911,-0.00665843763157544
2052.18198841787,-4.99036622864621E-4,2051.69527106329,0.00125025843946561,2325.9156140204,0.00872475849305055,1031.33815594866,0.0125155967445703
2053.97011831691,-8.78112884308436E-4,2053.48340096233,6.46887413133361E-4,2327.60851685881,0.00541549417826047,1032.35523644682,0.00336627141729418
2055.75761128977,2.41467275610764E-4,2055.27089393519,0.00140864896744862,2329.30083522395,0.00214486356237119,1033.37211205093,-0.00396384476384292
2057.5444676898,-9.13886629232627E-4,2057.05775033522,0.00109819804120275,2330.99256943548,-6.97723279162285E-4,1034.38878282633,-0.0142910962996477
2059.33068787012,6.28060472127182E-4,2058.84397051554,0.00114591437760451,2332.68371981285,-0.00783303431819979,1035.4052488384,0.014548299930157
2061.11627218361,-2.72343135709302E-5,2060.62955482903,-0.00146694201939686,2334.3742866753,-0.00781258712784127,1036.42151015249,6.89129601550563E-4
2062.90122098292,0.00119346733554576,2062.41450362835,2.89021580549129E-4,2336.06427034186,-0.00846119962982377,1037.43756683396,-4.35954734190345E-4
2064.68553462049,-0.00235796355730058,2064.19881726592,-0.00263381410024987,2337.75367113137,-0.0112769707803501,1038.45341894821,0.0112802196469864
2066.46921344851,-1.59985813690453E-4,2065.98249609393,-3.19502355165341E-4,2339.44248936247,-0.00880370702969132,1039.4690665606,0.0125087438556782
2068.25225781893,-0.00192394271108662,2067.76554046436,-0.001487888965485,2341.13072535359,-0.00603935344628605,1040.48450973653,-0.00680935977237856
2070.0346680835,-0.00129026679185286,2069.54795072892,-0.00331152753381355,2342.81837942296,-0.00355622675257794,1041.49974854137,0.00223043109570767
2071.81644459372,-0.0018549701993692,2071.32972723914,-0.00210216414483005,2344.50545188862,3.03941501781749E-4,1042.51478304053,-0.00991879890680763
2073.59758770087,-0.00488325679786781,2073.11087034629,-0.00312566636672835,2346.19194306838,0.00203093034080526,1043.52961329941,-0.00451811000533373
2075.37809775599,7.45722873408208E-4,2074.89138040142,-0.00185661464338802,2347.87785327988,0.0048857547607795,1044.54423938341,0.0151151680289894
2077.15797510991,-1.7322831130722E-4,2076.67125775534,-0.00317077271430346,2349.56318284055,0.00760076220578212,1045.55866135794,0.00339311464951142
2078.93722011322,-0.00230165740237673,2078.45050275864,-1.40841581911648E-4,2351.24793206761,0.0108860724346021,1046.57287928842,0.013929537881702
2080.71583311627,-0.00265400567255569,2080.2291157617,-0.00328565892449454,2352.93210127809,0.0135654920843356,1047.58689324028,-0.00528411408561984
2082.49381446921,0.00125584424069904,2082.00709711463,9.09780671092659E-4,2354.61569078881,0.0119654492688574,1048.60070327893,-0.00898090105175868
2084.27116452193,-0.00149324620654116,2083.78444716735,-0.00282338701239608,2356.29870091639,0.0135217739045659,1049.6143094698,-0.00936087616011441
2086.04788362411,0.00217300634826779,2085.56116626953,0.00139410948456876,2357.98113197726,0.010888512014158,1050.62771187835,0.0088793075121187
2087.82397212521,5.78743220139054E-4,2087.33725477064,0.00121327545335984,2359.66298428765,0.00771888113454273,1051.64091056999,-0.0049847350500648
2089.59943037445,0.00160409302193157,2089.11271301988,0.00211168488766611,2361.34425816356,0.00550340688427639,1052.6539056102,-0.00162001665526115
2091.37425872083,2.87852821986665E-4,2090.88754136626,-4.54354150135972E-4,2363.02495392084,8.16538650396018E-4,1053.6666970644,-0.0152708082582181
2093.14845751311,0.00391084252437229,2092.66174015854,0.00301520922053495,2364.7050718751,-0.00281072041384181,1054.67928499807,0.00200504245036734
2094.92202709984,-4.95800952108157E-4,2094.43530974527,0.00161465750876408,2366.38461234177,-0.00611763209837663,1055.69166947665,0.0072953336439249
2096.69496782934,0.00154062804293415,2096.20825047476,0.00293006026184319,2368.06357563607,-0.00799828155330483,1056.70385056563,0.00734128818398116
2098.46728004968,-0.00215517305567597,2097.98056269511,-0.00235056967234558,2369.74196207302,-0.0103529535995396,1057.71582833047,-0.0264287953299296
2100.23896410875,9.25078156076325E-4,2099.75224675417,0.00207438285992649,2371.41977196747,-0.010714216338487,1058.72760283665,-0.00134215954781966
2102.01002035417,-0.00200989098592306,2101.52330299959,-0.00138092684692698,2373.09700563402,-0.00943592307177231,1059.73917414965,-0.0109280694202725
2103.78044913335,-0.00161498357077168,2103.29373177878,-0.00181185882181854,2374.77366338712,-0.00869033871076846,1060.75054233495,0.0109479026135802
2105.55025079349,-0.00426084887627849,2105.06353343891,-0.00456595542239467,2376.44974554099,-0.00706402185200539,1061.76170745805,-0.0135131764448593
2107.31942568155,-0.00233378595528258,2106.83270832697,-0.00293622437709472,2378.12525240966,-0.00555463698370611,1062.77266958445,-0.0121843302482675
2109.08797414425,-0.00502352587961867,2108.60125678968,-0.00479245031967636,2379.80018430696,-0.00131773030930783,1063.78342877964,0.00508940234358638
2110.85589652812,-0.00524908556216471,2110.36917917355,-0.00381237121212783,2381.47454154654,9.55885349273515E-4,1064.79398510914,0.0103770325711509
2112.62319317944,-0.00522468131478002,2112.13647582487,-0.0056756016403173,2383.14832444183,0.00521537259635709,1065.80433863844,-0.00413291773167017
2114.38986444428,-0.00364615092193519,2113.9031470897,-0.00467781309839198,2384.82153330606,0.00594078900459211,1066.81448943307,-0.0112590854811592
2116.15591066846,-0.00465894479680758,2115.66919331388,-0.00428265694631887,2386.49416845228,0.00936619865970523,1067.82443755856,-0.00768412709276173
2117.9213321976,-0.00325195048436766,2117.43461484303,-0.00357022071098731,2388.16623019333,0.0100219813545277,1068.83418308041,-0.00271815299210648
2119.6861293771,-0.00376478128256248,2119.19941202253,-0.00380108983698585,2389.83771884186,0.0106243882482881,1069.84372606417,0.00695585300949142
2121.45030255212,-0.00277903618641759,2120.96358519755,-0.00342667086637401,2391.50863471031,0.0113671295278482,1070.85306657537,-0.00958823779163367
2123.21385206761,-0.00137126848754054,2122.72713471303,-1.49328850244603E-4,2393.17897811095,0.0138729290997619,1071.86220467954,-7.70506087437705E-4
2124.97677826827,-0.00383671213260932,2124.4900609137,-0.002792077378897,2394.84874935581,0.0115003622804206,1072.87114044224,-0.0130345592033571
2126.73908149861,-1.42139393401531E-4,2126.25236414404,6.71675190206746E-4,2396.51794875676,0.00989918608884319,1073.87987392901,0.00562800066118393
2128.50076210291,-7.75812624208705E-4,2128.01404474834,-8.18540732721259E-4,2398.18657662545,0.0075605191413868,1074.8884052054,-0.0250428182849576
2130.26182042521,-0.00171444290289149,2129.77510307064,-5.96570270846701E-4,2399.85463327336,0.0056621677372631,1075.89673433697,0.00303653264878728
2132.02225680934,-0.00234204807189582,2131.53553945477,-0.00158658250090893,2401.52211901175,1.19589769021807E-4,1076.90486138928,-0.00633875431145018
2133.78207159891,3.99040894614109E-4,2133.29535424434,0.00110652690379028,2403.18903415169,-0.00268457518978443,1077.91278642791,0.00804245209527844
2135.5412651373,-0.00234241482988096,2135.05454778273,-0.00335418098645859,2404.85537900405,-0.00494655821031071,1078.92050951841,-0.00700516725905476
2137.29983776767,-0.00102150670384495,2136.8131204131,-7.44421143012496E-4,2406.52115387951,-0.00771115175236081,1079.92803072638,0.00384429522014572
2139.05778983297,-0.00349054567140493,2138.5710724784,-0.00352280472237366,2408.18635908856,-0.00991677305785466,1080.93535011738,-0.00606683168021272
2140.81512167591,-0.00264085319792517,2140.32840432133,-0.00134889176102855,2409.85099494148,-0.0117778858797821,1081.942467757,0.0178378559472294
2142.57183363899,-0.00508168041429208,2142.08511628441,-0.00433422126328195,2411.51506174835,-0.0101528909360535,1082.94938371083,0.0137051032589566
2144.32792606448,-0.00447013989906369,2143.8412087099,-0.00430488123960639,2413.17855981909,-0.0102010826305592,1083.95609804447,0.0127824661775274
2146.08339929445,-0.0085198423294442,2145.59668193987,-0.00737035237359253,2414.84148946338,-0.00774564723588204,1084.96261082351,-0.00922192827658272
2147.83825367072,-0.00584345033306817,2147.35153631614,-0.00469580274367746,2416.50385099073,-0.00569212828806188,1085.96892211355,-0.00350990115146213
2149.5924895349,-0.0083777188307753,2149.10577218033,-0.00614130010154256,2418.16564471045,-0.00414116415708012,1086.9750319802,0.00787347492437967
2151.3461072284,-0.00630577719834555,2150.85938987383,-0.00727706942745595,2419.82687093165,1.79444698987877E-4,1087.98094048907,0.00780639698219609
2153.09910709239,-0.00743559353464012,2152.61238973782,-0.00870707542493492,2421.48752996326,0.00234524384968853,1088.98664770577,-0.0165525194956724
2154.85148946782,-0.00557963613245014,2154.36477211324,-0.00634221342202781,2423.14762211399,0.0023586376127977,1089.99215369593,0.0045686290716981
2156.60325469542,-0.0070031305294426,2156.11653734084,-0.0063854608798201,2424.80714769238,0.00772015377235555,1090.99745852515,-0.0059861301231537
2158.3544031157,-0.00524106769932621,2157.86768576113,-0.00477242993241222,2426.46610700676,0.00723293845472118,1092.00256225909,-0.00723076292622183
2160.10493506897,-0.00464971145071517,2159.61821771439,-0.00502695379165533,2428.12450036528,0.00937282680310634,1093.00746496335,0.0123920337759963
2161.85485089529,-0.00493494552509939,2161.36813354072,-0.0029062509928072,2429.78232807588,0.00801599992824093,1094.01216670357,0.00633153402160389
2163.60415093453,-0.00246747100170889,2163.11743357995,-0.00280785839550336,2431.4395904463,0.0100003993597446,1095.0166675454,0.00294626933837884
2165.35283552631,-0.00311851950211488,2164.86611817173,-0.00175817521308119,2433.09628778412,0.0109251699821333,1096.02096755448,0.00180839593328935
2167.10090501006,-0.00187148638303769,2166.61418765549,-0.00146162444019108,2434.7524203967,0.0110119793068805,1097.02506679645,2.80941647447291E-5
2168.84835972498,-0.00225574071130917,2168.36164237041,-0.00284457022245733,2436.4079885912,0.00938497828031463,1098.02896533696,-0.0134166748528192
2170.59520001005,-5.97641506983025E-4,2170.10848265548,-1.56920322608477E-5,2438.06299267461,0.0115749080044262,1099.03266324167,0.00674054385146235
2172.34142620404,-0.00175842128555402,2171.85470884946,-0.00180337732562041,2439.71743295371,0.00947498562533452,1100.03616057623,0.00656514290450476
2174.08703864548,-9.04547003820095E-4,2173.6003212909,-3.44292690343933E-4,2441.37130973509,0.00761548538263348,1101.0394574063,0.00949324527030971
2175.83203767271,-0.00488954299954735,2175.34532031813,-0.00354046273227659,2443.02462332515,0.00488331839495546,1102.04255379756,-0.0200037563303184
2177.57642362384,-0.0017878175166254,2177.08970626926,4.12248132004937E-4,2444.67737403009,0.00203573469138119,1103.04544981566,0.00154448328867574
2179.32019683675,-0.00570022756663858,2178.83347948218,-0.00263844545133612,2446.32956215593,-8.29008822679472E-4,1104.04814552628,-0.00794141611528966
2181.06335764913,-8.22306682399313E-4,2180.57664029456,-0.00178790367519338,2447.98118800849,-0.00469339969751498,1105.0506409951,0.00632981326479099
2182.80590639844,-0.00353569086265052,2182.31918904387,-0.00515845771563235,2449.63225189338,-0.006589572191444,1106.0529362878,0.0102204989548361
2184.54784342192,-0.00211461737021843,2184.06112606734,-0.00125440178278954,2451.28275411605,-0.00901928987552769,1107.05503147004,-0.00686309000919235
2186.28916905659,-0.00285760565785399,2185.80245170201,-0.00507593297932698,2452.93269498174,-0.00890924669782621,1108.05692660754,2.3906586568336E-5
2188.02988363926,0.00273141802003349,2187.54316628468,0.00143456965716592,2454.5820747955,-0.00861263424543518,1109.05862176596,0.0196456623885581
2189.76998750652,0.00520189955642427,2189.28327015195,0.00133176177027706,2456.23089386217,-0.00559292645621759,1110.06011701101,-0.0168077497812127
2191.50948099476,0.0135548589530693,2191.02276364018,0.00746328007106771,2457.87915248644,-0.00264423839154349,1111.06141240837,-0.0128100915719323
2193.24836444012,0.0165917378258324,2192.76164708554,0.0106213808504763,2459.52685097277,0.0017143715046024,1112.06250802376,-0.00260567466101291
2194.98663817856,0.0208884962833258,2194.49992082399,0.0179676398085778,2461.17398962545,0.00342951501901157,1113.06340392286,0.00631454029231153
2196.72430254581,0.021317547785235,2196.23758519123,0.0196581070930746,2462.82056874856,0.00792889351183817,1114.06410017139,-0.0175111719167344
2198.46135787737,0.0169576757622594,2197.97464052279,0.0184858452813306,2464.46658864601,0.00814573042725894,1115.06459683505,0.0088520990316872
2200.19780450855,0.00971784395584128,2199.71108715398,0.0104971487668974,2466.11204962149,0.0103931723824054,1116.06489397956,-0.00930208770196028
2201.93364277444,0.00757250494452148,2201.44692541986,0.00872664925885958,2467.75695197854,0.0103039113373375,1117.06499167063,-0.00348509010577289
2203.66887300989,0.00382914227798177,2203.18215565532,0.00535722012878669,2469.40129602047,0.0106469165085605,1118.06488997397,-0.00505228264835098
2205.40349554957,5.96476773676633E-4,2204.916778195,7.06960643934996E-4,2471.04508205042,0.00953987801302358,1119.0645889553,0.00697131327034793
2207.13751072791,-3.05280020667482E-4,2206.65079337334,8.84274263233797E-4,2472.68831037133,0.0101004321198129,1120.06408868035,0.023810533957125
2208.87091887915,-0.00243883142908698,2208.38420152457,-0.00108972553116906,2474.33098128596,0.00746642892859151,1121.06338921485,-0.0191708110068365
2210.60372033728,-0.00147567854936243,2210.11700298271,2.0127901474289E-4,2475.97309509686,0.00706077526867368,1122.06249062452,-0.0193465535218687
2212.33591543612,-0.00233253374592041,2211.84919808154,-0.0014693318143985,2477.6146521064,0.00233430394938792,1123.06139297509,-0.0137436430449897
2214.06750450923,-0.00348889199033886,2213.58078715466,-0.0013730267621274,2479.25565261678,-2.35690965167088E-4,1124.06009633229,0.00288166435623131
2215.79848789,-0.00679269948800948,2215.31177053542,-0.00358494332796291,2480.89609692998,-0.00187013305306925,1125.05860076187,-0.00660430554996798
2217.52886591158,-0.00123956275195519,2217.042148557,-0.00121647032998443,2482.53598534781,-0.0059083028176401,1126.05690632956,-0.00485370135622846
2219.25863890691,-0.00378281355016546,2218.77192155233,-0.00415131805292384,2484.17531817186,-0.00531216520055742,1127.05501310109,-0.0104870899667576
2220.98780720872,-0.00159783285554109,2220.50108985414,-0.0019265342179037,2485.81409570358,-0.00814656814002796,1128.05292114222,-0.010662625818753
2222.71637114953,-0.00452920051210643,2222.22965379496,-0.00348979467042965,2487.45231824418,-0.00938998884535097,1129.05063051869,-0.00901901746559838
2224.44433106165,-0.00490217627768864,2223.95761370707,-0.00321629622980441,2489.08998609471,-0.0104358878778377,1130.04814129624,0.011351934591057
2226.17168727717,-0.00473668440912671,2225.68496992259,-0.0050049309983471,2490.72709955602,-0.00890469819601371,1131.04545354063,-0.0252079592732368
2227.89844012796,-0.00537572674226726,2227.41172277338,-0.00337812458881411,2492.36365892878,-0.00846639587714479,1132.0425673176,0.00661381348481823
2229.6245899457,-0.00648632174031701,2229.13787259112,-0.00556193728612037,2493.99966451346,-0.00608761512872979,1133.03948269292,-6.24439182535631E-4
2231.35013706184,-0.00252464625734514,2230.86341970726,-0.00234970280264307,2495.63511661034,-0.0048747937926812,1134.03619973234,0.00401594573529238
2233.07508180762,-0.00638743593920279,2232.58836445305,-0.00461382321174311,2497.27001551953,9.97560041937915E-4,1135.03271850162,-0.0152076267753732
2234.79942451408,-0.00124901268146682,2234.31270715951,2.27894656374403E-4,2498.90436154092,9.05714085218225E-4,1136.0290390665,0.0052708392146189
2236.52316551204,-0.00258100272200632,2236.03644815746,-0.00198328217430769,2500.53815497425,0.00603415791312766,1137.02516149277,-0.00624727721449086
2238.24630513211,-0.00129354132688141,2237.75958777753,-7.28519173944624E-4,2502.17139611903,0.00826771940333022,1138.02108584618,0.011020802999792
2239.96884370468,-0.00174290815227355,2239.4821263501,-0.00113290306741907,2503.80408527462,0.00821028215937181,1139.0168121925,-0.0139808836002134
2241.69078155994,0.00144822767005931,2241.20406420537,0.00238645713349891,2505.43622274016,0.00817431478666305,1140.01234059749,0.00414366205684096
2243.41211902787,2.05565806840922E-4,2242.9254016733,9.04454236907321E-4,2507.06780881462,0.0086498749701194,1141.00767112692,-0.00448499297127529
2245.13285643824,1.39495302268911E-4,2244.64613908367,7.05736295428087E-4,2508.69884379678,0.00558597051216772,1142.00280384657,-0.00465934768660936
2246.8529941206,-0.00211286986149222,2246.36627676602,1.22419149500261E-4,2510.32932798522,0.00442707523949014,1142.99773882219,-0.0117537420705689
2248.57253240429,-0.00174029581916262,2248.08581504972,2.78602286861467E-4,2511.95926167835,5.37492947286912E-4,1143.99247611959,0.0110083565748881
2250.29147161846,-0.00150076147510372,2249.80475426388,-8.92387006926718E-6,2513.58864517438,-0.00210965052394398,1144.9870158045,0.00466341134208537
2252.00981209201,-0.00186599205662374,2251.52309473744,-6.55262452799471E-4,2515.21747877134,-0.00686322145851888,1145.98135794273,0.00470347598559438
2253.72755415368,-0.00221999614603263,2253.24083679911,-0.00108224451647612,2516.84576276707,-0.0097057629953603,1146.97550260004,0.00271047668017737
2255.44469813197,-0.00219651281838981,2254.95798077739,-0.00221408518312553,2518.47349745921,-0.0105689706562571,1147.96944984222,-0.014371340399464
2257.16124435517,-0.00265015748074723,2256.67452700059,-0.00236033559972675,2520.10068314523,-0.0107732168844501,1148.96319973503,-0.0143307942597825
2258.87719315136,-0.00518471224085978,2258.39047579679,-0.00285788260194774,2521.72732012241,-0.0105940720444979,1149.95675234427,-0.00936733150969275
2260.59254484844,-0.00258601357184453,2260.10582749386,-0.00270728812915262,2523.35340868784,-0.00952470419955049,1150.95010773571,-0.00194266322194976
2262.30729977405,-0.00672963371677778,2261.82058241948,-0.00587514801432853,2524.97894913842,-0.00906161758065008,1151.94326597514,6.66749582316779E-4
2264.02145825568,-0.00406410459888633,2263.53474090111,-0.0042208654559283,2526.60394177087,-0.00721824313021252,1152.93622712833,-0.00228847578220352
2265.73502062056,-0.00607100680908889,2265.24830326599,-0.00462660639141814,2528.22838688172,-0.0057007628713817,1153.92899126108,-0.0063134689453884
2267.44798719574,-0.00574708605598898,2266.96126984117,-0.00430683641909282,2529.8522847673,-0.00354824098601063,1154.92155843916,-4.93550798647008E-4
2269.16035830806,-0.00512339875777933,2268.67364095348,-0.00553232833343599,2531.47563572378,-6.516371146407E-4,1155.91392872835,-0.0122231742882157
2270.87213428414,-0.00269604750765401,2270.38541692957,-0.00293834826033986,2533.09844004713,0.00147816881959086,1156.90610219446,0.00611807693752565
2272.5833154504,-0.00530743378932684,2272.09659809582,-0.00367465463449281,2534.72069803312,0.00370625910985854,1157.89807890326,-0.0155635478849278
2274.29390213305,4.44177344542831E-4,2273.80718477847,-4.94772540348105E-4,2536.34240997737,0.00488240212429674,1158.88985892053,0.00984090775177438
2276.00389465809,-0.00222804444626222,2275.51717730351,-0.00185095611467303,2537.96357617527,0.00774441387701409,1159.88144231208,-0.0124825120016114
2277.71329335132,-5.49471128344535E-4,2277.22657599675,3.85570571108958E-4,2539.58419692206,0.00780157545419596,1160.87282914367,-0.00366463148926527
2279.42209853833,-0.00127924204178841,2278.93538118376,-0.00111871870201572,2541.20427251279,0.00882691802944131,1161.8640194811,-0.00940052388965
2281.1303105445,0.00134293668473674,2280.64359318993,0.00279448252252988,2542.82380324229,0.00960071538527986,1162.85501339015,0.0157908872714674
2282.837929695,-5.07610502631385E-4,2282.35121234043,-0.00156178042468337,2544.44278940524,0.00773742579564574,1163.84581093662,0.00641692532267906
2284.54495631481,-6.43335263027035E-4,2284.05823896024,0.00123825397325216,2546.06123129613,0.00569808904648203,1164.83641218629,-0.0100195650767207
2286.25139072867,-0.00350922467068132,2285.7646733741,-0.00157890241315704,2547.67912920925,0.00337367928475868,1165.82681720495,-0.00194975327102809
2287.95723326116,-0.00181901911262091,2287.47051590658,-0.00201450811185184,2549.29648343872,-0.00147516969361166,1166.81702605837,0.013289881339136
2289.66248423661,-0.00565589060132324,2289.17576688203,-0.00296156745977506,2550.91329427847,-0.0029355015872693,1167.80703881236,-0.00164750248035828
2291.36714397916,-0.00394333204964349,2290.88042662458,-0.00300689577217109,2552.52956202223,-0.00488457496410903,1168.7968555327,0.0107034697541298
2293.07121281276,-0.00581554855274422,2292.58449545818,-0.00386136378065747,2554.14528696358,-0.00756681020002496,1169.78647628517,-0.021997990052711
2294.77469106113,-0.00371437947841182,2294.28797370655,-0.00259973095596829,2555.76046939588,-0.00952642675982241,1170.77590113555,0.0136825899043912
2296.47757904779,-0.00510920537468342,2295.99086169322,-0.00352174002586858,2557.37510961232,-0.00797169399262389,1171.76513014964,0.01169461993772
2298.17987709607,-0.00545515374317646,2297.6931597415,-0.00426742480726024,2558.9892079059,-0.00544031954264338,1172.75416339322,7.5632992475878E-5
2299.88158552908,-0.0050518427152756,2299.3948681745,-0.00623170485136052,2560.60276456946,-0.00146381450773969,1173.74300093206,0.0137118944359697
2301.58270466973,-0.00570840843302604,2301.09598731515,-0.00586065838170397,2562.21577989562,1.64433681118871E-4,1174.73164283197,-0.00871484248418887
2303.28323484072,-0.00557133200720622,2302.79651748614,-0.00452448840582553,2563.82825417684,0.00321386147107446,1175.7200891587,-0.00920353598389237
2304.98317636454,-0.00704350962772211,2304.49645900997,-0.00454125173483086,2565.44018770538,0.00557690136088544,1176.70833997804,-0.0020942625788672
2306.6825295635,-0.00606280531570914,2306.19581220893,-0.00402168666195739,2567.05158077333,0.00635892908399328,1177.69639535579,-0.00236834638163563
2308.38129475968,-0.00749603464687524,2307.89457740511,-0.00592220245740643,2568.6624336726,0.00982382264862235,1178.68425535771,-0.0129155672193111
2310.07947227497,-0.00354628559023512,2309.59275492039,-0.00213121739835283,2570.27274669489,0.00883291628139973,1179.67192004957,0.0108887776104113
2311.77706243104,-0.00526238795981249,2311.29034507647,-0.00328900754980123,2571.88252013174,0.0093670620823291,1180.65938949717,-0.0169939302147605
2313.47406554938,-3.63594194426158E-4,2312.9873481948,5.26822089379817E-4,2573.4917542745,0.00965098172223572,1181.64666376626,0.00863013073136301
2315.17048195125,-0.00194640776964587,2314.68376459668,-0.00139815601344952,2575.10044941433,0.0097266179725825,1182.63374292264,-0.0170045231305537
2316.86631195773,5.77374732396469E-4,2316.37959460315,0.0017837406541371,2576.70860584223,0.00802557756331818,1183.62062703206,-0.00411431626441313
2318.56155588967,-0.00320288993781427,2318.0748385351,-4.6137136067739E-4,2578.31622384899,0.00783683080675924,1184.60731616029,-0.016264901954922
2320.25621406775,0.00117447830251308,2319.76949671317,0.00256911056784105,2579.92330372522,0.00587621084846176,1185.59381037311,0.00347487176673382
2321.95028681241,-0.00231155609474536,2321.46356945783,-7.92470492238088E-4,2581.52984576137,0.00487474415837818,1186.58010973629,-0.00653497440661988
2323.64377444391,-3.73133447304241E-5,2323.15705708934,0.0021929813399181,2583.13585024768,0.00321211498635435,1187.56621431558,-0.00295346810082547
2325.33667728231,-0.00299051870136095,2324.84995992774,-0.00162308102124421,2584.74131747422,-3.5576600769833E-4,1188.55212417675,0.0123995224407584
2327.02899564746,-6.49587631408229E-4,2326.54227829288,0.00113356568225979,2586.34624773088,-0.0038818734868322,1189.53783938556,0.0604990769969526
2328.72072985899,-0.00320870297641422,2328.23401250442,-0.00191079085135856,2587.95064130736,-0.00397858717606153,1190.52336000776,0.0620481255295164
2330.41188023636,-0.00187212305276363,2329.92516288179,-0.00209863881348685,2589.55449849318,-0.00707486141245599,1191.50868610913,0.0770813401831565
2332.10244709881,-0.00400943401352312,2331.61572974423,-0.00424448608110348,2591.15781957768,-0.00890561875164829,1192.4938177554,0.0814134165000501
2333.79243076537,-0.00410451866243328,2333.30571341079,-0.00170367091171991,2592.76060485002,-0.0112046018240513,1193.47875501234,0.0570664900662128
2335.48183155488,-0.00471013042666586,2334.99511420031,-0.00324762396681725,2594.36285459918,-0.0108166315451005,1194.46349794569,0.0323986388988699
2337.17064978598,-0.00438339484376227,2336.6839324314,-0.00282597397827588,2595.96456911394,-0.0105553994237336,1195.44804662119,0.00719622508378576
2338.8588857771,-0.00425641960700384,2338.37216842252,-0.00397115188395092,2597.56574868291,-0.00977468683111526,1196.4324011046,-0.00644838761728355
2340.54653984647,-0.00321932537435435,2340.05982249189,-0.00230066930443013,2599.16639359453,-0.00915584848348421,1197.41656146164,0.00334321664862727
2342.23361231213,-0.00272605324119316,2341.74689495755,-0.00223785535906658,2600.76650413704,-0.0067155119152036,1198.40052775808,-0.00676921260717084
2343.92010349189,-0.00215504929372212,2343.43338613731,-0.00345064018096647,2602.36608059852,-0.00709097649227993,1199.38430005962,-0.00521690949056825
2345.60601370339,-0.0029380675300601,2345.11929634882,-9.30004526109327E-4,2603.96512326683,-0.00489847721101322,1200.36787843202,0.0164545282075756
2347.29134326406,-0.00245580291587832,2346.80462590949,7.09431511193928E-4,2605.5636324297,-0.00438790449028898,1201.35126294099,-0.00853160054069477
2348.97609249112,-3.64237593079453E-4,2348.48937513655,9.41079613023825E-4,2607.16160837463,-0.00190005378930122,1202.33445365227,0.00318821076010848
2350.6602617016,6.28582246990479E-4,2350.17354434702,7.36436509556238E-4,2608.75905138897,1.61557859781851E-4,1203.31745063158,-0.0141993910122521
2352.34385121232,0.00135507831096994,2351.85713385774,0.00255541198005702,2610.35596175988,6.68262999288234E-4,1204.30025394463,-0.00493984683387174
2354.0268613399,7.82336224961286E-5,2353.54014398533,7.13018499431837E-4,2611.95233977435,0.0036638764142134,1205.28286365715,-0.00830786986391833
2355.70929240077,0.00199227578604256,2355.2225750462,0.00257501861020226,2613.54818571915,0.00308568249037765,1206.26527983484,0.00737305903798079
2357.39114471115,-0.00269737945794985,2356.90442735658,1.82429829710185E-4,2615.14349988093,0.00625168542381495,1207.24750254342,-0.0351607965868082
2359.07241858707,4.54202408682917E-4,2358.5857012325,0.00221748182209917,2616.7382825461,0.00679762919144903,1208.22953184859,-0.00460419664141794
2360.75311434435,-0.00291472406348705,2360.26639698977,-0.00126264255472857,2618.33253400093,0.00714261687814259,1209.21136781605,-0.00818448198486159
2362.43323229861,-1.12752949146237E-4,2361.94651494403,4.97318117397533E-4,2619.9262545315,0.00707976842391045,1210.19301051149,5.42413735246209E-4
2364.11277276528,-0.00284901275471779,2363.6260554107,-0.00241966107669901,2621.5194444237,0.00690583411453202,1211.17446000062,-0.0100999182486951
2365.79173605958,-0.00127900583757164,2365.305018705,1.57062199058732E-4,2623.11210396324,0.00451324503159912,1212.15571634912,-0.00276338385274413
2367.47012249653,-0.00352693470441668,2366.98340514196,-0.00259762989889269,2624.70423343567,0.00393263473849306,1213.13677962267,0.00489441074535732
2369.14793239098,-0.00271164704790833,2368.6612150364,-0.00148566813661182,2626.29583312634,-6.93826093671514E-4,1214.11764988695,0.0170473483042792
2370.82516605753,-0.00530364596920317,2370.33844870296,-0.0048174510098138,2627.88690332041,-9.99340092301804E-4,1215.09832720766,-0.0147816282392823
2372.50182381063,-0.00176917775894414,2372.01510645605,-0.00100055168910212,2629.4774443029,-0.0049720766695294,1216.07881165044,0.0122470166009203
2374.17790596449,-0.00238564573562109,2373.69118860992,-8.50416756949853E-4,2631.06745635861,-0.0080206591252616,1217.05910328097,9.65328336789426E-4
2375.85341283316,-0.00168137179705673,2375.36669547859,-3.39921573168511E-5,2632.65693977218,-0.00819926191577493,1218.03920216491,-0.00689127583356845
