freq_c0,c0,fre_c1,c1,freq_c2,c2,freq_c5,c5,freq_c10,c10,freq_t0,t0,freq_t1,freq_t1,freq_t2,t2,freq_t5,t5,freq_t10,t10
1191.63765,0.032860241,1194.1607,0.067029126,1194.1607,0.069254555,1193.95042,0.059856081,1193.52988,0.063089325,1192.26835,0.052256535,1194.37098,0.052111148,1194.58127,0.050623005,1193.74015,0.056453328,1193.74015,0.083297072
1193.39148,0.027616269,1195.91453,0.063483594,1195.91453,0.063804402,1195.70425,0.058134864,1195.28371,0.059729712,1194.02219,0.047087833,1196.12481,0.044353358,1196.3351,0.042348839,1195.49398,0.049746885,1195.49398,0.078610546
1195.14493,0.034951746,1197.66798,0.07186339,1197.66798,0.06790088,1197.4577,0.065818663,1197.03716,0.06135623,1195.77563,0.054027077,1197.87826,0.060441407,1198.08855,0.059622063,1197.24743,0.062573617,1197.24743,0.08658731
1196.89799,0.027876083,1199.42104,0.062876205,1199.42104,0.064027711,1199.21076,0.060176646,1198.79022,0.057119032,1197.5287,0.045654913,1199.63132,0.04652656,1199.84161,0.04757638,1199.00049,0.053273698,1199.00049,0.077431281
1198.65067,0.03771871,1201.17372,0.071035291,1201.17372,0.0696156,1200.96344,0.067925458,1200.5429,0.061867948,1199.28137,0.056353647,1201.384,0.063197516,1201.59429,0.065529932,1200.75317,0.069191831,1200.75317,0.091839112
1200.40296,0.031689767,1202.92601,0.066388804,1202.92601,0.066053994,1202.71573,0.062282356,1202.29518,0.058707351,1201.03366,0.051015997,1203.13629,0.056420671,1203.34657,0.053052879,1202.50545,0.059171435,1202.50545,0.081183191
1202.15486,0.035406661,1204.67791,0.068653114,1204.67791,0.068410904,1204.46763,0.06718673,1204.04709,0.059990408,1202.78556,0.053092007,1204.88819,0.060609112,1205.09848,0.055333317,1204.25736,0.063517042,1204.25736,0.085330432
1203.90637,0.033376411,1206.42942,0.067969025,1206.42942,0.067574965,1206.21914,0.065354727,1205.7986,0.059086117,1204.53708,0.051712633,1206.6397,0.053776365,1206.84999,0.05324242,1206.00887,0.058999525,1206.00887,0.08100034
1205.6575,0.035429476,1208.18055,0.069332869,1208.18055,0.070275462,1207.97027,0.066950728,1207.54973,0.060953652,1206.28821,0.054596866,1208.39083,0.058616141,1208.60112,0.056360644,1207.76,0.059211197,1207.76,0.083090773
1207.40824,0.037917407,1209.93129,0.074150811,1209.93129,0.072621447,1209.72102,0.070543359,1209.30047,0.062398683,1208.03895,0.0582603,1210.14158,0.058750907,1210.35186,0.063064111,1209.51074,0.065059874,1209.51074,0.087153132
1209.1586,0.038797371,1211.68165,0.071708401,1211.68165,0.071747807,1211.47137,0.067057479,1211.05083,0.061970639,1209.78931,0.057400712,1211.89193,0.058838355,1212.10222,0.053573672,1211.2611,0.062739988,1211.2611,0.085361877
1210.90857,0.037105058,1213.43162,0.069715358,1213.43162,0.068793262,1213.22134,0.068682961,1212.8008,0.063758386,1211.53928,0.057529057,1213.6419,0.061326786,1213.85219,0.057833897,1213.01107,0.064775402,1213.01107,0.083738751
1212.65816,0.038233774,1215.18121,0.070537391,1215.18121,0.070538078,1214.97093,0.063905355,1214.55039,0.062978283,1213.28886,0.057158463,1215.39149,0.059173532,1215.60178,0.058025815,1214.76066,0.060198736,1214.76066,0.084799872
1214.40736,0.038894162,1216.93041,0.067698625,1216.93041,0.066729493,1216.72013,0.066177088,1216.29959,0.05972624,1215.03806,0.056024471,1217.14069,0.057124195,1217.35098,0.057035328,1216.50986,0.060343346,1216.50986,0.08187661
1216.15617,0.036224541,1218.67922,0.062333961,1218.67922,0.064018393,1218.46894,0.061769233,1218.0484,0.056091958,1216.78687,0.05458365,1218.8895,0.057114917,1219.09979,0.052140525,1218.25867,0.058599722,1218.25867,0.078314821
1217.9046,0.037197562,1220.42765,0.059161674,1220.42765,0.061352812,1220.21737,0.058804235,1219.79683,0.05397646,1218.5353,0.052769508,1220.63793,0.052156612,1220.84822,0.053020793,1220.0071,0.057789829,1220.0071,0.074640522
1219.65264,0.033625024,1222.17569,0.055453353,1222.17569,0.054202183,1221.96541,0.053518161,1221.54487,0.046515083,1220.28334,0.051366291,1222.38597,0.046634188,1222.59626,0.04206631,1221.75514,0.053297041,1221.75514,0.065658438
1221.4003,0.037398195,1223.92335,0.055651242,1223.92335,0.053632181,1223.71307,0.054275509,1223.29253,0.046439015,1222.031,0.054570842,1224.13363,0.051569993,1224.34392,0.052773617,1223.5028,0.057694478,1223.5028,0.069383812
1223.14757,0.040624223,1225.67062,0.053036654,1225.67062,0.048982194,1225.46034,0.053300158,1225.0398,0.040916611,1223.77827,0.054128173,1225.8809,0.0504007,1226.09119,0.053382348,1225.25007,0.057068166,1225.25007,0.064394472
1224.89446,0.042546344,1227.41751,0.050257978,1227.41751,0.046172345,1227.20723,0.052132405,1226.78669,0.039035516,1225.52516,0.060081254,1227.62779,0.054963751,1227.83808,0.055741812,1226.99696,0.05869448,1226.99696,0.057963404
1226.64096,0.052920075,1229.16401,0.054069432,1229.16401,0.0486973,1228.95373,0.058467377,1228.53319,0.039734095,1227.27166,0.065296825,1229.37429,0.062810845,1229.58458,0.066710258,1228.74346,0.071301825,1228.74346,0.062321851
1228.38708,0.052774474,1230.91013,0.04752249,1230.91013,0.045808088,1230.69985,0.054733858,1230.2793,0.034407481,1229.01778,0.066579054,1231.12041,0.064113977,1231.33069,0.062280396,1230.48957,0.071222102,1230.48957,0.055677941
1230.13281,0.062484637,1232.65586,0.055853609,1232.65586,0.047997382,1232.44558,0.063995504,1232.02504,0.035436209,1230.76351,0.078775152,1232.86614,0.076714326,1233.07643,0.078854277,1232.23531,0.083836568,1232.23531,0.057634417
1231.87815,0.084144142,1234.4012,0.066205359,1234.4012,0.055525442,1234.19093,0.084119761,1233.77038,0.038641288,1232.50886,0.097923438,1234.61149,0.099787286,1234.82177,0.108305091,1233.98065,0.112090235,1233.98065,0.066295511
1233.62312,0.1063371,1236.14617,0.071412724,1236.14617,0.058916003,1235.93589,0.094373205,1235.51535,0.039291747,1234.25382,0.119844369,1236.35645,0.126012304,1236.56674,0.128891724,1235.72562,0.13572965,1235.72562,0.061296356
1235.3677,0.160153732,1237.89075,0.101958521,1237.89075,0.080790626,1237.68047,0.139228647,1237.25992,0.050974116,1235.9984,0.171337506,1238.10103,0.195289636,1238.31131,0.199993521,1237.47019,0.205096951,1237.47019,0.082252855
1237.11189,0.24573466,1239.63494,0.147417768,1239.63494,0.112345867,1239.42466,0.205236453,1239.00412,0.065554071,1237.74259,0.250481209,1239.84522,0.293713944,1240.05551,0.308847628,1239.21439,0.309832671,1239.21439,0.11364589
1238.8557,0.371769183,1241.37875,0.204474598,1241.37875,0.149575749,1241.16847,0.288269301,1240.74793,0.086273403,1239.4864,0.371328636,1241.58903,0.420856573,1241.79932,0.449367629,1240.9582,0.445097829,1240.9582,0.147417994
1240.59912,0.533186722,1243.12217,0.25716993,1243.12217,0.187455318,1242.9119,0.367300821,1242.49135,0.104239181,1241.22983,0.517367488,1243.33246,0.529955526,1243.54274,0.575661329,1242.70162,0.570413017,1242.70162,0.18165886
1242.34216,0.6881063,1244.86521,0.274276045,1244.86521,0.202811434,1244.65494,0.403299591,1244.23439,0.115062486,1242.97287,0.637072339,1245.0755,0.578951961,1245.28578,0.637358247,1244.44466,0.643078049,1244.44466,0.204302647
1244.08482,0.749878006,1246.60787,0.247837957,1246.60787,0.188706817,1246.39759,0.374496013,1245.97705,0.109329573,1244.71553,0.664228052,1246.81815,0.527251144,1247.02844,0.584883499,1246.18732,0.605511604,1246.18732,0.198728945
1245.82709,0.658212688,1248.35014,0.184528851,1248.35014,0.143585153,1248.13987,0.287662461,1247.71932,0.086473245,1246.4578,0.565093234,1248.56043,0.388324653,1248.77071,0.435970795,1247.92959,0.46352477,1247.92959,0.16245381
1247.56898,0.491841548,1250.09203,0.132320008,1250.09203,0.105952885,1249.88176,0.203729515,1249.46121,0.068222215,1248.19969,0.412899789,1250.30232,0.265443764,1250.5126,0.304405883,1249.67148,0.317818048,1249.67148,0.127356123
1249.31049,0.320390566,1251.83354,0.095165735,1251.83354,0.077831904,1251.62326,0.136331609,1251.20272,0.052585586,1249.94119,0.275748254,1252.04382,0.180137996,1252.25411,0.203439134,1251.41299,0.211168179,1251.41299,0.100037079
1251.05161,0.199933803,1253.57466,0.068967136,1253.57466,0.057608918,1253.36438,0.093779864,1252.94384,0.039777337,1251.68232,0.182672109,1253.78494,0.11726893,1253.99523,0.129933905,1253.15411,0.138876442,1253.15411,0.073465074
1252.79235,0.134270013,1255.3154,0.056782819,1255.3154,0.049258306,1255.10512,0.074795895,1254.68458,0.036239876,1253.42305,0.133222963,1255.52568,0.094374113,1255.73597,0.105451869,1254.89485,0.109765799,1254.89485,0.067206497
1254.53271,0.09947327,1257.05576,0.049614622,1257.05576,0.044448843,1256.84548,0.060732128,1256.42494,0.032583684,1255.16341,0.102538973,1257.26604,0.079225953,1257.47632,0.087027434,1256.6352,0.087212441,1256.6352,0.062094468
1256.27268,0.07942837,1258.79573,0.047093635,1258.79573,0.041610826,1258.58545,0.058272183,1258.16491,0.031242667,1256.90338,0.090763745,1259.00601,0.073160982,1259.2163,0.078389337,1258.37518,0.078507576,1258.37518,0.057381405
1258.01227,0.069855788,1260.53532,0.044722291,1260.53532,0.03710832,1260.32504,0.051859164,1259.9045,0.029047133,1258.64297,0.078680324,1260.7456,0.059849918,1260.95589,0.064755724,1260.11477,0.070810627,1260.11477,0.053538432
1259.75147,0.061328958,1262.27452,0.039758027,1262.27452,0.035997876,1262.06424,0.04569875,1261.6437,0.026766188,1260.38218,0.072174485,1262.4848,0.051115126,1262.69509,0.057291417,1261.85397,0.059652741,1261.85397,0.048962963
1261.4903,0.054881604,1264.01335,0.040650404,1264.01335,0.037653153,1263.80307,0.046129481,1263.38252,0.02689327,1262.121,0.06603052,1264.22363,0.049712485,1264.43391,0.055503845,1263.59279,0.055668163,1263.59279,0.048199748
1263.22874,0.044336416,1265.75179,0.035309573,1265.75179,0.034253916,1265.54151,0.037031842,1265.12096,0.026087535,1263.85944,0.054900562,1265.96207,0.04058615,1266.17235,0.049463475,1265.33123,0.04772156,1265.33123,0.049633842
1264.96679,0.031097548,1267.48984,0.033921174,1267.48984,0.034794358,1267.27956,0.032304663,1266.85902,0.026701861,1265.5975,0.044771073,1267.70012,0.03671433,1267.91041,0.033337898,1267.06929,0.039628566,1267.06929,0.046066237
1266.70447,0.026616285,1269.22752,0.035390751,1269.22752,0.034577153,1269.01724,0.035603882,1268.5967,0.026632657,1267.33517,0.043529173,1269.4378,0.037277289,1269.64809,0.037749935,1268.80697,0.038220255,1268.80697,0.050292544
1268.44176,0.016106909,1270.96481,0.031119242,1270.96481,0.031184128,1270.75453,0.032527477,1270.33399,0.025403177,1269.07246,0.034957815,1271.17509,0.026595221,1271.38538,0.027526285,1270.54426,0.031748827,1270.54426,0.044319878
1270.17867,0.019829058,1272.70172,0.039115394,1272.70172,0.03548121,1272.49144,0.036974897,1272.0709,0.028847125,1270.80937,0.039054246,1272.912,0.032463029,1273.12229,0.037938585,1272.28117,0.037310461,1272.28117,0.054953078
1271.9152,0.01527216,1274.43825,0.034172074,1274.43825,0.034171447,1274.22797,0.030483832,1273.80742,0.029372568,1272.5459,0.036444008,1274.64853,0.028690486,1274.85881,0.031992689,1274.01769,0.033853283,1274.01769,0.051659569
1273.65134,0.017310015,1276.17439,0.035691773,1276.17439,0.035416841,1275.96411,0.034661891,1275.54357,0.03024296,1274.28204,0.035277725,1276.38467,0.031576954,1276.59496,0.035081204,1275.75384,0.035183256,1275.75384,0.050366885
1275.3871,0.011767514,1277.91015,0.032208208,1277.91015,0.032266083,1277.69988,0.028692792,1277.27933,0.027191173,1276.01781,0.028435217,1278.12044,0.023208654,1278.33072,0.022107124,1277.4896,0.025161277,1277.4896,0.045155433
1277.12248,0.014311169,1279.64553,0.036416017,1279.64553,0.037612668,1279.43526,0.033884993,1279.01471,0.031650371,1277.75319,0.034404512,1279.85582,0.03396518,1280.0661,0.035595461,1279.22498,0.032167028,1279.22498,0.054056815
1278.85748,0.013522464,1281.38053,0.038708783,1281.38053,0.035842255,1281.17026,0.03569279,1280.74971,0.031581332,1279.48819,0.033066694,1281.59082,0.028536466,1281.8011,0.02913709,1280.95998,0.033226773,1280.95998,0.053543522
1280.5921,0.013111934,1283.11515,0.037634694,1283.11515,0.038281741,1282.90487,0.035158721,1282.48433,0.031684105,1281.2228,0.032036932,1283.32543,0.028449947,1283.53572,0.030354552,1282.6946,0.033109265,1282.6946,0.055729016
1282.32633,0.012284237,1284.84939,0.038701994,1284.84939,0.039521566,1284.63911,0.036158898,1284.21856,0.032313728,1282.95704,0.033290004,1285.05967,0.025297424,1285.26995,0.02656313,1284.42883,0.029711435,1284.42883,0.053586054
1284.06019,0.015440161,1286.58324,0.042990692,1286.58324,0.04224916,1286.37296,0.037719522,1285.95242,0.035457292,1284.69089,0.034461873,1286.79352,0.035699984,1287.00381,0.037331934,1286.16269,0.034990575,1286.16269,0.060276677
1285.79366,0.011555128,1288.31671,0.042080548,1288.31671,0.041106692,1288.10643,0.037271568,1287.68589,0.035242898,1286.42437,0.035322142,1288.52699,0.032009553,1288.73728,0.032421979,1287.89616,0.033621235,1287.89616,0.060758525
1287.52675,0.013012793,1290.0498,0.039802082,1290.0498,0.042468507,1289.83952,0.040920678,1289.41898,0.034311735,1288.15746,0.033158252,1290.26008,0.032286046,1290.47037,0.028500136,1289.62925,0.035301357,1289.62925,0.057549171
1289.25946,0.017618362,1291.78251,0.047762701,1291.78251,0.046161421,1291.57223,0.045921874,1291.15169,0.041021286,1289.89017,0.037801991,1291.99279,0.041913638,1292.20308,0.04053245,1291.36196,0.040302356,1291.36196,0.066065219
1290.99179,0.01931109,1293.51484,0.05272581,1293.51484,0.04772384,1293.30456,0.046666498,1292.88402,0.040152465,1291.62249,0.040398604,1293.72512,0.046324758,1293.93541,0.042372309,1293.09429,0.042889503,1293.09429,0.067751598
1292.72374,0.015276723,1295.24679,0.048020101,1295.24679,0.046506614,1295.03651,0.04240279,1294.61597,0.039682667,1293.35444,0.03779477,1295.45707,0.039622371,1295.66736,0.033712822,1294.82623,0.03909266,1294.82623,0.065058627
1294.4553,0.019517392,1296.97835,0.0506708,1296.97835,0.048592446,1296.76807,0.048395628,1296.34753,0.040955802,1295.08601,0.042034261,1297.18863,0.038736992,1297.39892,0.035609127,1296.5578,0.041545089,1296.5578,0.066667212
1296.18649,0.023858585,1298.70954,0.054847409,1298.70954,0.053463065,1298.49926,0.052925285,1298.07872,0.045093699,1296.81719,0.047549713,1298.91982,0.049851195,1299.13011,0.047107577,1298.28899,0.0503457,1298.28899,0.071225233
1297.91729,0.024678954,1300.44034,0.05800323,1300.44034,0.05616067,1300.23006,0.058895005,1299.80952,0.046134994,1298.548,0.048793657,1300.65062,0.050783892,1300.86091,0.049297107,1300.01979,0.05395995,1300.01979,0.078934444
1299.64772,0.034010527,1302.17077,0.063928916,1302.17077,0.060693807,1301.96049,0.063154368,1301.53994,0.049370418,1300.27842,0.053989609,1302.38105,0.056227915,1302.59133,0.057005322,1301.75021,0.063080443,1301.75021,0.082248856
1301.37776,0.03346214,1303.90081,0.063893238,1303.90081,0.060801339,1303.69053,0.062911074,1303.26999,0.050331182,1302.00846,0.052379294,1304.11109,0.060093704,1304.32138,0.055976213,1303.48026,0.057176772,1303.48026,0.083328517
1303.10742,0.034511349,1305.63047,0.067271215,1305.63047,0.062009568,1305.42019,0.065850005,1304.99965,0.051891471,1303.73813,0.057233944,1305.84075,0.06067406,1306.05104,0.058546014,1305.20992,0.064898449,1305.20992,0.081761737
1304.8367,0.036904978,1307.35975,0.069706691,1307.35975,0.065821581,1307.14948,0.070872924,1306.72893,0.054444191,1305.46741,0.059575093,1307.57004,0.069090375,1307.78032,0.065753639,1306.9392,0.065310517,1306.9392,0.090498261
1306.56561,0.043403355,1309.08866,0.072756779,1309.08866,0.06951835,1308.87838,0.073579422,1308.45783,0.058093934,1307.19631,0.06254775,1309.29894,0.070875977,1309.50922,0.062869519,1308.6681,0.070246828,1308.6681,0.091107161
1308.29413,0.039532149,1310.81718,0.075755589,1310.81718,0.06941189,1310.6069,0.077120694,1310.18636,0.059370212,1308.92483,0.063586368,1311.02746,0.071702207,1311.23775,0.068147564,1310.39663,0.072104003,1310.39663,0.094751651
1310.02227,0.040097683,1312.54532,0.075652022,1312.54532,0.071535101,1312.33504,0.077365385,1311.9145,0.058893799,1310.65297,0.059865301,1312.7556,0.065393682,1312.96589,0.062354371,1312.12477,0.066797958,1312.12477,0.093902827
1311.75003,0.044050607,1314.27308,0.08196323,1314.27308,0.077065475,1314.0628,0.08733302,1313.64226,0.063034755,1312.38073,0.066881252,1314.48336,0.076766748,1314.69365,0.070122004,1313.85253,0.078322808,1313.85253,0.101932847
1313.47741,0.044004424,1316.00046,0.083022585,1316.00046,0.080053436,1315.79018,0.08706583,1315.36964,0.065124208,1314.10812,0.064254392,1316.21074,0.074578005,1316.42103,0.073946106,1315.57991,0.074979973,1315.57991,0.102743501
1315.20441,0.047939235,1317.72746,0.090129827,1317.72746,0.086379907,1317.51719,0.095062902,1317.09664,0.070483647,1315.83512,0.072038509,1317.93775,0.083706427,1318.14803,0.080954681,1317.30691,0.087581779,1317.30691,0.112304493
1316.93104,0.05617597,1319.45409,0.096348591,1319.45409,0.088413366,1319.24381,0.097423543,1318.82327,0.073186104,1317.56174,0.077670863,1319.66437,0.094514215,1319.87465,0.086400283,1319.03353,0.090746177,1319.03353,0.111709771
1318.65728,0.067667769,1321.18033,0.104659342,1321.18033,0.096872044,1320.97005,0.108779261,1320.54951,0.079072226,1319.28798,0.091217859,1321.39061,0.106728588,1321.6009,0.101533591,1320.75978,0.106473607,1320.75978,0.122185022
1320.38314,0.075427741,1322.90619,0.107002375,1322.90619,0.099204856,1322.69591,0.112225419,1322.27537,0.080625818,1321.01385,0.096245408,1323.11647,0.113175127,1323.32676,0.106187456,1322.48564,0.108955709,1322.48564,0.122201562
1322.10863,0.086063083,1324.63168,0.113706038,1324.63168,0.105529078,1324.4214,0.119062496,1324.00086,0.086918074,1322.73933,0.105033945,1324.84196,0.11734594,1325.05224,0.112611959,1324.21112,0.114388756,1324.21112,0.13249596
1323.83373,0.088185975,1326.35678,0.118154492,1326.35678,0.109932727,1326.1465,0.120538401,1325.72596,0.091976799,1324.46443,0.105771183,1326.56706,0.112022767,1326.77735,0.105394234,1325.93623,0.111467484,1325.93623,0.136048116
1325.55846,0.089773616,1328.08151,0.124345956,1328.08151,0.11856652,1327.87123,0.127034897,1327.45069,0.100721894,1326.18916,0.108734167,1328.29179,0.120695858,1328.50207,0.119220359,1327.66095,0.120476602,1327.66095,0.14495804
1327.2828,0.088333235,1329.80585,0.129688376,1329.80585,0.122886308,1329.59557,0.133335268,1329.17503,0.103877861,1327.91351,0.107787516,1330.01613,0.12465443,1330.22642,0.124980279,1329.3853,0.122952374,1329.3853,0.152524024
1329.00677,0.079883008,1331.52982,0.129433576,1331.52982,0.121412998,1331.31954,0.128766355,1330.899,0.104418187,1329.63747,0.100127657,1331.7401,0.114217773,1331.95039,0.109741803,1331.10927,0.113864324,1331.10927,0.15092271
1330.73036,0.082200865,1333.25341,0.135922162,1333.25341,0.13040098,1333.04313,0.138226453,1332.62259,0.111340727,1331.36106,0.105581526,1333.46369,0.127368787,1333.67398,0.120195992,1332.83286,0.121397475,1332.83286,0.158566306
1332.45357,0.084264992,1334.97662,0.143117948,1334.97662,0.134608203,1334.76634,0.14186796,1334.3458,0.115195851,1333.08427,0.106226796,1335.1869,0.127382704,1335.39719,0.121663601,1334.55607,0.129700755,1334.55607,0.16348385
1334.1764,0.089359215,1336.69945,0.148183756,1336.69945,0.141789249,1336.48917,0.14738926,1336.06863,0.122023307,1334.8071,0.113113448,1336.90973,0.132743918,1337.12002,0.128706936,1336.2789,0.131334982,1336.2789,0.172342336
1335.89885,0.090620671,1338.4219,0.149939189,1338.4219,0.146848262,1338.21162,0.155827148,1337.79108,0.126474816,1336.52956,0.116320588,1338.63218,0.137651657,1338.84247,0.130709005,1338.00135,0.137432126,1338.00135,0.179936674
1337.62093,0.099307205,1340.14398,0.160955095,1340.14398,0.155330611,1339.9337,0.163782792,1339.51315,0.135610914,1338.25163,0.124474619,1340.35426,0.15156488,1340.56454,0.142545836,1339.72342,0.148020871,1339.72342,0.190723282
1339.34262,0.103075536,1341.86567,0.170378069,1341.86567,0.164286997,1341.65539,0.171011344,1341.23485,0.142445149,1339.97333,0.128999822,1342.07595,0.152877291,1342.28624,0.149110861,1341.44512,0.153476867,1341.44512,0.197421357
1341.06394,0.107527485,1343.58699,0.173177401,1343.58699,0.165464167,1343.37671,0.175279552,1342.95617,0.146209572,1341.69464,0.132999925,1343.79727,0.156786224,1344.00756,0.152041623,1343.16644,0.15641258,1343.16644,0.1987573
1342.78488,0.113394235,1345.30793,0.177906799,1345.30793,0.171374114,1345.09765,0.179169474,1344.67711,0.151968282,1343.41558,0.138545489,1345.51821,0.165759699,1345.7285,0.160824402,1344.88738,0.165441876,1344.88738,0.202631899
1344.50544,0.12034573,1347.02849,0.181884075,1347.02849,0.173874971,1346.81821,0.186343099,1346.39767,0.154685373,1345.13614,0.142987989,1347.23877,0.167712078,1347.44906,0.160922738,1346.60794,0.16703001,1346.60794,0.205666218
1346.22562,0.131655425,1348.74867,0.190931637,1348.74867,0.182423937,1348.53839,0.194912876,1348.11785,0.161370946,1346.85633,0.157898146,1348.95895,0.183447553,1349.16924,0.176772024,1348.32812,0.181234786,1348.32812,0.214289142
1347.94543,0.144399002,1350.46848,0.197210057,1350.46848,0.190674086,1350.2582,0.20260195,1349.83766,0.163538286,1348.57613,0.166125205,1350.67876,0.18851859,1350.88905,0.188335833,1350.04793,0.193428678,1350.04793,0.220717302
1349.66486,0.151917689,1352.18791,0.202449199,1352.18791,0.193355947,1351.97763,0.210942551,1351.55708,0.169285999,1350.29556,0.175914347,1352.39819,0.20204375,1352.60847,0.193871749,1351.76735,0.199738087,1351.76735,0.228210763
1351.38391,0.160736134,1353.90696,0.205684464,1353.90696,0.195389299,1353.69668,0.212842826,1353.27613,0.170185578,1352.01461,0.18283329,1354.11724,0.205471837,1354.32752,0.205840784,1353.4864,0.206792899,1353.4864,0.228165686
1353.10258,0.171887646,1355.62563,0.210241251,1355.62563,0.198365265,1355.41535,0.219767104,1354.99481,0.174114868,1353.73328,0.188270673,1355.83591,0.212979346,1356.0462,0.210685973,1355.20508,0.209080935,1355.20508,0.2352022
1354.82087,0.167870425,1357.34392,0.209240396,1357.34392,0.199170251,1357.13365,0.218080489,1356.7131,0.171510968,1355.45158,0.184812291,1357.55421,0.206754789,1357.76449,0.2020862,1356.92337,0.210622976,1356.92337,0.233911333
1356.53879,0.160107549,1359.06184,0.209416618,1359.06184,0.19694722,1358.85156,0.216722197,1358.43102,0.172416831,1357.16949,0.17830727,1359.27212,0.203507164,1359.48241,0.199419549,1358.64129,0.201405153,1358.64129,0.234329384
1358.25633,0.152096751,1360.77938,0.209242851,1360.77938,0.202671879,1360.5691,0.214049524,1360.14856,0.173399753,1358.88704,0.171387782,1360.98966,0.196589057,1361.19995,0.18535724,1360.35883,0.198486057,1360.35883,0.23294073
1359.97349,0.144325718,1362.49654,0.214856105,1362.49654,0.205822208,1362.28627,0.218756531,1361.86572,0.175512605,1360.6042,0.169156313,1362.70683,0.202612043,1362.91711,0.190550615,1362.07599,0.198650053,1362.07599,0.2435274
1361.69028,0.150066501,1364.21333,0.225971677,1364.21333,0.213198825,1364.00305,0.228964978,1363.58251,0.182479545,1362.32098,0.173450031,1364.42361,0.207125224,1364.6339,0.199171778,1363.79278,0.207059764,1363.79278,0.248804103
1363.40669,0.154132671,1365.92974,0.23534684,1365.92974,0.222803828,1365.71946,0.243340002,1365.29892,0.189605978,1364.03739,0.17947546,1366.14002,0.223135568,1366.35031,0.213118818,1365.50919,0.219513399,1365.50919,0.260951737
1365.12272,0.156377658,1367.64577,0.244366958,1367.64577,0.227983867,1367.43549,0.250018193,1367.01495,0.19239277,1365.75343,0.184032817,1367.85605,0.229008478,1368.06634,0.221163335,1367.22522,0.225515785,1367.22522,0.265913267
1366.83838,0.168015334,1369.36143,0.253698354,1369.36143,0.239370851,1369.15115,0.263576596,1368.73061,0.199064287,1367.46908,0.19417307,1369.57171,0.244418054,1369.782,0.228900665,1368.94088,0.24092274,1368.94088,0.281613238
1368.55366,0.180572797,1371.07671,0.267533959,1371.07671,0.249601336,1370.86643,0.281213755,1370.44589,0.20775688,1369.18436,0.20438458,1371.28699,0.264687585,1371.49728,0.251174752,1370.65616,0.26063633,1370.65616,0.296979859
1370.26856,0.189657278,1372.79161,0.279737631,1372.79161,0.260890855,1372.58133,0.295711667,1372.16079,0.215755524,1370.89926,0.21334152,1373.00189,0.278116252,1373.21218,0.25880008,1372.37106,0.274527357,1372.37106,0.310584125
1371.98309,0.20734367,1374.50614,0.301903921,1374.50614,0.281115877,1374.29586,0.318396415,1373.87531,0.229866921,1372.61379,0.233183716,1374.71642,0.299886775,1374.9267,0.284740813,1374.08558,0.294087436,1374.08558,0.333785191
1373.69724,0.222916573,1376.22029,0.328666865,1376.22029,0.302172339,1376.01001,0.346334342,1375.58946,0.247070703,1374.32794,0.248200555,1376.43057,0.328126569,1376.64085,0.312912371,1375.79973,0.318266516,1375.79973,0.361415409
1375.41101,0.252364119,1377.93406,0.365073927,1377.93406,0.334833312,1377.72378,0.385801613,1377.30324,0.268514493,1376.04171,0.277927948,1378.14434,0.372388072,1378.35463,0.350522378,1377.51351,0.360217342,1377.51351,0.398460484
1377.12441,0.281482162,1379.64746,0.408086285,1379.64746,0.373522794,1379.43718,0.430374194,1379.01664,0.29849188,1377.75511,0.310387521,1379.85774,0.41205753,1380.06802,0.395295446,1379.2269,0.401970146,1379.2269,0.441737417
1378.83743,0.327654832,1381.36048,0.46283475,1381.36048,0.424439163,1381.1502,0.488015021,1380.72966,0.339241556,1379.46813,0.354080873,1381.57076,0.468476809,1381.78105,0.449953484,1380.93993,0.455152449,1380.93993,0.496756838
1380.55007,0.371930546,1383.07312,0.529450765,1383.07312,0.485959806,1382.86284,0.550441057,1382.4423,0.387385637,1381.18078,0.402998515,1383.2834,0.528786929,1383.49369,0.504745212,1382.65257,0.511906272,1382.65257,0.559723033
1382.26234,0.431944121,1384.78539,0.612760217,1384.78539,0.568738372,1384.57511,0.629742094,1384.15457,0.460629039,1382.89305,0.467499244,1384.99567,0.603628901,1385.20596,0.578733504,1384.36484,0.582620163,1384.36484,0.638284685
1383.97424,0.504796682,1386.49729,0.709151274,1386.49729,0.667176477,1386.28701,0.716991016,1385.86647,0.555293742,1384.60494,0.550239484,1386.70757,0.690305301,1386.91785,0.652769627,1386.07673,0.667379582,1386.07673,0.728065899
1385.68575,0.616178642,1388.2088,0.837049695,1388.2088,0.794678927,1387.99853,0.836411472,1387.57798,0.687497833,1386.31646,0.666590864,1388.41909,0.816195596,1388.62937,0.787797086,1387.78825,0.788687442,1387.78825,0.842886328
1387.3969,0.759596326,1389.91995,0.937588039,1389.91995,0.915305574,1389.70967,0.934829606,1389.28913,0.826267194,1388.0276,0.80198521,1390.13023,0.934429002,1390.34052,0.908051011,1389.4994,0.913126466,1389.4994,0.932451247
1389.10766,0.924733525,1391.63071,1,1391.63071,1,1391.42044,1,1390.99989,0.954586395,1389.73837,0.950414397,1391.841,0.999995259,1392.05128,1.000001174,1391.21016,0.99999944,1391.21016,1
1390.81806,0.999996722,1393.34111,0.965344182,1393.34111,0.994145854,1393.13083,0.965887074,1392.71028,1.000002057,1391.44876,1.000005377,1393.55139,0.946994093,1393.76167,0.94867734,1392.92055,0.974473177,1392.92055,0.982366637
