v_c0,c0,v_t0,t0,v_ref,pbttt_ref,v,f4tcnq_ref,v,annealled @275 C
675.60075,0.0201447839628732,676.23145,0.0198670548753866,433.643713632978,-0.00102466620511073,676.231451658957,4.57326089023872E-4,824.915744484746,0.0461444039309251
677.46935,0.0247498397603284,678.10005,0.0246048202295667,435.56237052356,8.91191370500598E-4,678.100051022529,0.0015866691813849,828.899281030384,0.0491540350400739
679.33753,0.0256362308684415,679.96823,0.0253190967171906,437.480591617693,-2.08911813987273E-6,679.968231328599,0.00145450549636709,832.881104839398,0.0495451952772461
681.20529,0.0251843849028232,681.83599,0.0278518227639462,439.398377044181,8.88079254567349E-4,681.83599269787,0.00186052366838194,836.86121706602,0.047025349073809
683.07263,0.0261152244022589,683.70334,0.0267362824450949,441.315726931763,-1.15219907219578E-4,683.703335250991,0.00130335985855647,840.839618863089,0.0451194333876038
684.93955,0.0282902507561058,685.57026,0.0272833570581564,443.232641409119,0.00175273323483612,685.570259108558,0.0012011007396082,844.816311382016,0.042136009511569
686.80606,0.026271023836025,687.43676,0.0242976978740664,445.149120604868,4.08395603015426E-4,687.436764391097,5.15684272956507E-4,848.7912957728,0.0400520455287187
688.67215,0.0259285963740972,689.30285,0.02283700659042,447.065164647564,0.00143185391501919,689.302851219078,-5.4443518356916E-6,852.76457318404,0.0413577011949272
690.53782,0.0253470862607078,691.16852,0.0251348439716129,448.980773665702,0.00250837239364679,691.168519712918,7.79584079100534E-4,856.736144762934,0.0431960210738231
692.40307,0.0256858326964391,693.03377,0.0261819741291784,450.895947787724,0.00368066065723834,693.03376999296,0.00180766634274312,860.706011655272,0.0440329732594415
694.2679,0.0263623132856978,694.8986,0.0254276022600154,452.810687142,0.00472287516121294,694.898602179503,0.00151815509384699,864.674175005446,0.0427136370404652
696.13231,0.0236179242049098,696.76302,0.0241132384512642,454.724991856842,0.00627889742267199,696.763016392774,0.00134459401903876,868.640635956457,0.0462980826431283
697.99631,0.0218368596797415,698.62701,0.0225785567212725,456.638862060517,0.00709849780368617,698.627012752953,7.798121067846E-4,872.605395649909,0.0609001948520982
699.85989,0.0234330446641915,700.49059,0.0242676263379121,458.552297881207,0.00814588007739839,700.490591380145,0.0010339068230122,876.568455226014,0.0802013381179435
701.72305,0.0244156025816877,702.35375,0.0247690252843749,460.465299447041,0.0114762872807933,702.353752394412,1.77924366549908E-4,880.529815823599,0.0950539487394665
703.58579,0.0269605720682812,704.2165,0.0280846446572646,462.377866886103,0.0140657434193092,704.216495915751,8.51194547061154E-4,884.489478580109,0.092951437325833
705.44812,0.026592377422978,706.07882,0.0270135399416654,464.290000326397,0.0193362012126642,706.07882206409,3.19859081779027E-4,888.447444631601,0.0780954078230598
707.31003,0.0250881260677852,707.94073,0.0216092405387042,466.201699895874,0.0241970329176903,707.940730959309,7.00688529485925E-4,892.403715112763,0.0595644178365205
709.17152,0.0199963465815,709.80222,0.0170161492416238,468.112965722425,0.0278432216596082,709.802222721229,5.27070393854169E-4,896.358291156893,0.04573949778002
711.03259,0.0142273503007168,711.6633,0.0109238213585411,470.023797933881,0.0292122069936806,711.6632974696,-2.79841085646301E-4,900.31117389592,0.0448055800888217
712.89325,0.0139641569276683,713.52396,0.0124177876753204,471.934196658008,0.0260986104019792,713.523955324127,0.00167434258386686,904.262364460416,0.0491794855943225
714.75349,0.0134226779741656,715.3842,0.0106175257119385,473.844162022511,0.0212106200210442,715.384196404452,0.00126141650651683,908.211863979562,0.0503162434989975
716.61332,0.0121084595963663,717.24402,0.0104154987250599,475.75369415505,0.0156049747737762,717.24402083015,0.00114135892710743,912.159673581191,0.0471800635059205
718.47272,0.0126737731944912,719.10343,0.0108000217011086,477.662793183205,0.0115821742665661,719.103428720748,0.00102524891769471,916.10579439176,0.0441292248221719
720.33172,0.0108277385569549,720.96242,0.00873789969437605,479.571459234495,0.00572479496413032,720.962420195705,4.7881505677835E-4,920.050227536376,0.0413506321551654
722.19029,0.0127896334940255,722.821,0.0100685910038571,481.4796924364,0.00514464953710535,722.820995374434,7.57731684070461E-4,923.99297413879,0.0402997836974388
724.04845,0.0123613460960647,724.67915,0.00945971990069159,483.387492916317,0.0040500444963459,724.679154376267,8.25249665741797E-4,927.934035321386,0.0415780883136445
725.90619,0.0143739471689918,726.5369,0.0111170645633814,485.294860801593,0.00231026149340807,726.536897320501,0.00124270618675364,931.873412205202,0.0442693888979032
727.76352,0.0137897683116099,728.39422,0.0112070724946199,487.201796219513,0.00142790549247921,728.394224326361,1.39533683071487E-4,935.811105909927,0.0454936299404542
729.62043,0.0162506263496137,730.25114,0.0137065235082425,489.108299297308,0.00245971794425891,730.251135513012,0.00124651007128713,939.747117553908,0.0467972493612122
731.47693,0.0168937936517942,732.10763,0.0157467377291857,491.014370162127,2.5141482176118E-4,732.107630999568,9.46846567391366E-5,943.681448254144,0.0475833909381306
733.33301,0.0205565067429498,733.96371,0.0188233348920241,492.920008941086,0.00149288762963364,733.963710905083,0.00232848302585809,947.614099126286,0.0489699986734741
735.18867,0.0231929497305259,735.81938,0.0238361876319182,494.825215761221,0.00133335031508918,735.819375348543,0.00210309140350028,951.545071284657,0.0488103369190826
737.04392,0.0255829480142474,737.67462,0.0253593987759541,496.729990749517,-0.00309715989258915,737.67462444889,0.00410624606288256,955.474365842233,0.050395300100145
738.89875,0.0332097582163956,739.52946,0.0355997385533111,498.634334032902,7.57361143104625E-4,739.529458324992,0.0112778555815368,959.401983910667,0.0491472173886394
740.75317,0.0361916655125116,741.38388,0.0382941895281817,500.53824573822,-3.79978714994429E-4,741.383877095675,0.0058436348585522,963.327926600272,0.046999456076104
742.60718,0.03802500060967,743.23788,0.0398155405771978,502.441725992292,-0.00196059670083159,743.237880879693,0.00121636325048101,967.252195020038,0.0481163543029275
744.46077,0.0399957300096121,745.09147,0.0423056911157212,504.344774921846,8.46232484726834E-4,745.091469795743,0.0011568232622037,971.174790277625,0.0547271131441345
746.31394,0.0372854824467965,746.94464,0.038039459849074,506.247392653566,-7.34392689539651E-4,746.944643962472,4.61637124123671E-4,975.095713479377,0.0605461093654258
748.1667,0.0342005984428339,748.7974,0.034024341410107,508.149579314071,1.19431161643681E-4,748.797403498462,0.00107721660390656,979.0149657303,0.0661032393940071
750.01904,0.0280826408786241,750.64975,0.0277311232648801,510.051335029925,0.0011279118775739,750.649748522236,9.04191710432473E-4,982.932548134107,0.0658586385516107
751.87097,0.0244467992787029,752.50168,0.023738119288927,511.95265992762,0.00124789734808674,752.501679152267,0.00180995858781542,986.848461793172,0.0599429282130664
753.72249,0.0220533040200947,754.3532,0.0197294078439174,513.853554133603,-1.14018560717881E-4,754.353195506961,0.00223375758487388,990.762707808572,0.051859918661195
755.57359,0.0203908605641081,756.2043,0.0205275952846591,515.75401777425,3.83227016116116E-4,756.204297704662,0.00364421788636244,994.675287280057,0.0439443538463259
757.42428,0.0227816870787238,758.05499,0.0205254251738026,517.654050975872,-8.11095047241335E-4,758.054985863672,0.00102324879064145,998.586201306095,0.0386656439318035
759.27456,0.0286433531940034,759.90526,0.0277602647535245,519.553653864735,2.07716794389541E-4,759.905260102222,0.00147389831271002,1002.49545098382,0.0371071066916999
761.12442,0.0345975050924697,761.75512,0.0346704144136696,521.452826567035,0.00157467220686466,761.755120538485,9.89020161489053E-4,1006.40303740908,0.0378814380450049
762.97386,0.0467698304933449,763.60457,0.0452034091408169,523.351569208912,0.00119246578972455,763.604567290585,9.81168757109644E-4,1010.30896167641,0.0390136810153225
764.8229,0.0548809717172953,765.4536,0.0531114997791137,525.249881916434,0.0032951816879018,765.453600476573,0.00236674053524165,1014.21322487906,0.0404217874804108
766.67152,0.0557453686938845,767.30222,0.0545956489277327,527.147764815633,0.00193517035739523,767.302220214461,0.001521358711938,1018.11582810899,0.04211234884221
768.51972,0.0537191478240304,769.15043,0.0514243935961062,529.04521803245,0.00123197632003601,769.150426622188,0.00235296238381091,1022.01677245685,0.0416284765899548
770.36752,0.0449442255511992,770.99822,0.0397467170614632,530.942241692791,0.00202620352039332,770.99821981764,0.00241592819395685,1025.916059012,0.0406938550114404
772.2149,0.0326006404065325,772.8456,0.0291103837221018,532.83883592249,4.41623327610497E-4,772.845599918655,0.00254331578181182,1029.81368886251,0.0400328394605182
774.06186,0.0216005377979273,774.69257,0.0180710297951054,534.735000847321,-0.00174348828278059,774.692567042991,5.3946208828322E-4,1033.70966309518,0.0413906330657945
775.90842,0.0183636274120499,776.53912,0.0153001082471963,536.630736593004,9.7200701065425E-4,776.539121308363,0.00202466545272287,1037.60398279553,0.0424403276510991
777.75456,0.0120824163360262,778.38526,0.00983907594612958,538.526043285193,-6.06124213103655E-4,778.385262832429,0.0015304911352863,1041.49664904778,0.0446090648056584
779.60029,0.0153846649368911,780.23099,0.012662286831819,540.420921049482,0.00286195195743478,780.230991732791,0.00496511069808024,1045.38766293486,0.0461227945903163
781.4456,0.0119215554912398,782.07631,0.00941600766772503,542.31537001141,5.96566485378966E-4,782.076308126978,0.00189128270619067,1049.27702553847,0.0432315774388266
783.29051,0.0106090856008838,783.92121,0.00783937046117439,544.209390296449,-8.92159616382843E-5,783.921212132485,0.00124314371949519,1053.164737939,0.0408060496218838
785.135,0.00890412629232777,785.7657,0.00754010184020234,546.102982030011,3.9065274753466E-5,785.765703866724,0.0012736644385055,1057.05080121558,0.0381564065973307
786.97908,0.0102823945259459,787.60978,0.00796678697003439,547.996145337459,4.83130068945424E-4,787.609783447076,0.00154735263917893,1060.93521644606,0.0405950593988384
788.82275,0.00804718339378652,789.45345,0.00596852822565019,549.888880344087,-0.00101481189543129,789.453450990836,3.39206395558939E-4,1064.81798470705,0.0456659817776045
790.666,0.0107528296738565,791.29671,0.00764251040490652,551.781187175124,4.96328380648985E-4,791.296706615273,0.00217323381137245,1068.69910707387,0.0519226752432049
792.50885,0.00818200097823271,793.13955,0.00527739958716224,553.673065955749,-9.12331988175036E-4,793.139550437562,8.32845305351565E-4,1072.5785846206,0.0572376077017983
794.35128,0.00855590121414048,794.98198,0.00771980768684267,555.56451681108,-9.1546598537116E-4,794.981982574853,0.00104293362487962,1076.45641842003,0.0588141141795324
796.1933,0.00871271293011066,796.824,0.00688576174766261,557.455539866166,-0.00120269531961576,796.824003144223,0.00132359862582065,1080.33260954373,0.0575178352979297
798.03491,0.00985162243530251,798.66561,0.00737000648449792,559.346135246005,0.001219540969262,798.665612262697,0.00169029020261034,1084.20715906199,0.0723454026142937
799.87611,0.00953247746406743,800.50681,0.00953784389152546,561.236303075533,-4.39599350291368E-4,800.506810047239,9.85562421768906E-4,1088.08006804386,0.120110637812811
801.71689,0.00946005327365163,802.3476,0.00654712111543698,563.126043479621,-3.76774729354593E-4,802.347596614755,6.1461102137579E-4,1091.95133755713,0.18393615315687
803.55727,0.0129111073585094,804.18797,0.011307517625692,565.015356583087,3.43507507895126E-4,804.1879720821,0.00258464593374363,1095.82096866836,0.235793381962964
805.39723,0.0105731035698132,806.02794,0.0087206421461363,566.904242510681,-1.05563259598009E-4,806.027936566063,0.00153765476815408,1099.68896244284,0.259281960928704
807.23679,0.0112247372322456,807.86749,0.0102129550451202,568.792701387108,0.00199952149264406,807.867490183385,0.00223165217549173,1103.55531994466,0.239824645178448
809.07593,0.0104633169635031,809.70663,0.00923537177357477,570.680733336995,0.00120097997079502,809.706633050743,0.00189802474251112,1107.4200422366,0.192936699936537
810.91466,0.00913842360973392,811.54537,0.00711383006481915,572.568338484921,0.0020059787560105,811.545365284759,3.32567565405874E-4,1111.28313038027,0.142245168859349
812.75298,0.009387445031926,813.38369,0.00652769345634073,574.455516955401,2.65852762302254E-4,813.383687002006,0.00173739477719057,1115.14458543601,0.109614531596778
814.59089,0.00596307838699272,815.2216,0.00448975268486632,576.342268872886,-5.77503945853664E-5,815.221598318982,5.48359809942749E-5,1119.00440846294,0.0872116585942188
816.4284,0.00673563375997961,817.0591,0.00359618370505093,578.228594361776,-0.00108931514671711,817.059099352148,2.63814307274857E-4,1122.86260051893,0.0664572444364145
818.26549,0.0076157671235587,818.89619,0.00628588110375972,580.114493546413,9.23787421743378E-4,818.896190217897,6.22572389253829E-4,1126.71916266066,0.0550852811772405
820.10217,0.00877206947752895,820.73287,0.00716053911753992,581.999966551057,0.00176882757512781,820.732871032562,0.00194870447698693,1130.57409594353,0.0487131200251758
821.93844,0.00822571316431595,822.56914,0.00446608814266929,583.885013499941,0.00254396175425472,822.569141912428,7.08395149522639E-4,1134.42740142175,0.045137694235694
823.7743,0.00732809492630355,824.405,0.00515442663862746,585.76963451721,0.00304728893977788,824.405002973714,7.07541116764519E-4,1138.2790801483,0.0430655505319901
825.60975,0.0102498174441071,826.24045,0.00654867119462019,587.653829726962,0.00423783597183004,826.240454332598,0.00252440364332964,1142.12913317495,0.0390726466613579
827.44479,0.00954315244003723,828.0755,0.00707280463577014,589.53759925324,0.00528405672175409,828.075496105189,0.00229483082980101,1145.97756155224,0.0348304032783612
829.27942,0.00766877390078806,829.91013,0.00645990332672827,591.420943220018,0.00250903451908152,829.910128407531,0.00204156350277743,1149.8243663295,0.0320227124124776
831.11365,0.00802942244238849,831.74435,0.00371781325162694,593.303861751209,9.95869910210344E-4,831.744351355633,2.09357995945025E-4,1153.66954855483,0.0310363953383514
832.94746,0.00603320193603573,833.57817,0.00315761463481426,595.186354970681,-1.47811564436193E-4,833.57816506543,6.19255810281666E-4,1157.51310927515,0.0322768509280091
834.78087,0.00795929889334549,835.41157,0.00422995941376005,597.068423002218,5.0164619897445E-4,835.411569652812,0.00136235279840647,1161.35504953616,0.0330200101287374
836.61386,0.00877584252938034,837.24457,0.00441700230186759,598.950065969571,0.00156717854577647,837.244565233602,0.00283229351395678,1165.19537038232,0.0334053381567178
838.44645,0.00683290487722167,839.07715,0.00301738413803972,600.831283996411,7.19812027079081E-4,839.077151923577,0.00120674362402114,1169.03407285695,0.0309664440224159
840.27863,0.00548831803330132,840.90933,0.00265239215969949,602.712077206359,-1.13340369933547E-4,840.909329838447,0.00149552347016179,1172.87115800211,0.0314359016679877
842.11039,0.00744745220072452,842.7411,0.00328286103281776,604.592445722977,1.03754411825031E-4,842.741099093873,0.0020931411995989,1176.70662685869,0.0330463757364974
843.94176,0.00631378815786265,844.57246,0.00390599286446883,606.472389669759,-2.62226515685157E-4,844.572459805456,0.00235282223295946,1180.54048046638,0.0342177196472326
845.77271,0.00381216275473276,846.40341,0.00234382306362817,608.351909170152,-2.82671356596387E-4,846.403412088752,0.00144542475102626,1184.37271986365,0.0331345577339237
847.60325,0.00360611731338462,848.23396,0.00220431593713912,610.231004347532,-2.58489895080504E-4,848.233956059234,0.00144428352494502,1188.20334608783,0.0308201862936327
849.43339,0.00157198223720809,850.06409,-5.80763000643283E-5,612.109675325224,-9.89518814415405E-4,850.064091832351,-2.85063105764552E-4,1192.03236017499,0.0266553302932909
851.26312,0.00347902988395105,851.89382,0.00273382298612421,613.987922226486,8.64010181379106E-4,851.893819523472,0.00141226075712237,1195.85976316006,0.0244985391120417
853.09243,0.00128026091113681,853.72314,-5.21446637232385E-4,615.865745174519,0.00127638398757026,853.723139247922,5.28054167681044E-4,1199.68555607678,0.0231673775861524
854.92135,0.00180149422055881,855.55205,-7.07972832278849E-4,617.74314429247,0.00239602925041974,855.552051120967,6.65804647983327E-4,1203.50973995769,0.0262712290403474
856.74985,0.00313844293512145,857.38056,0.0011676229794072,619.620119703414,0.00264721635300924,857.380555257813,7.76991650639492E-4,1207.33231583413,0.0283220047362366
858.57795,5.4736859541703E-4,859.20865,-9.21263727888766E-4,621.496671530386,9.74497524935628E-4,859.208651773614,4.55382208594142E-4,1211.15328473631,0.0285717590393411
860.40564,0.00152228838355557,861.03634,-4.01780524288449E-4,623.372799896342,0.00339411532969136,861.036340783471,0.00125708067657205,1214.97264769321,0.0304357984579961
862.23292,7.3795372673994E-4,862.86362,-1.28139879145493E-4,625.248504924191,0.00172392690773217,862.863622402421,3.19141623060113E-4,1218.79040573268,0.0339844312795617
864.05979,7.25162160707162E-5,864.6905,-0.00191589787044955,627.123786736772,0.00154401805845679,864.690496745447,6.45810714625272E-5,1222.60655988136,0.0338162876830097
865.88626,0.0034656861639888,866.51696,0.00354802791175916,628.998645456876,0.00570493720461148,866.516963927486,0.00243118609526423,1226.42111116471,0.0319068827268224
867.71232,-6.38566019434898E-4,868.34302,-0.00183322698067826,630.873081207228,0.00587246773658503,868.343024063408,-4.85957971582703E-4,1230.23406060708,0.0639328229654219
869.53797,-6.38566019434898E-4,870.16868,-7.08076170891063E-4,632.747094110495,0.00685080443573372,870.168677268027,-3.2087627607062E-5,1234.04540923158,0.156783438488735
871.36322,0.00370210007145792,871.99392,0.0037153331249338,634.620684289288,0.0102221455574392,871.993923656113,0.00316480669773866,1237.85515806021,0.277290334693994
873.18806,0.0048602429385264,873.81876,0.0034421058342397,636.493851866147,0.0103688710370982,873.818763342366,0.00151942089383964,1241.66330811378,0.359633526498783
875.01249,0.00853445923654596,875.6432,0.00918122234077457,638.366596963576,0.0106152189838619,875.643196441436,0.00356212252259752,1245.46986041192,0.365695404066313
876.83652,0.014071274789986,877.46722,0.0146160066343389,640.238919703985,0.0142918980411941,877.46722306792,0.00416596038012465,1249.27481597313,0.287512387411213
878.66014,0.0222758220536721,879.29084,0.0236469746329542,642.110820209759,0.0168302648276259,879.290843336356,0.00302967864137344,1253.07817581477,0.168226735699644
880.48335,0.0350246881825715,881.11406,0.0376772580132635,643.982298603205,0.0177553332116754,881.11405736123,0.00269446687744794,1256.87994095299,0.0699364387742322
882.30616,0.0494001997876968,882.93687,0.051593248888464,645.853355006576,0.0143945127907454,882.93686525697,2.99161158313969E-4,1260.68011240282,0.0311518881636481
884.12856,0.0620032972792155,884.75927,0.0612526189879533,647.723989542062,0.0147163964368303,884.759267137949,-2.78779904327215E-4,1264.47869117814,0.0270716947241514
885.95056,0.0536143306030855,886.58126,0.0494689170371787,649.594202331804,0.0117599493372394,886.581263118478,-6.99042250638582E-4,1268.27567829167,0.0226856371069121
887.77215,0.0349563131209719,888.40285,0.0303501370528344,651.463993497867,0.0084087225466838,888.402853312828,-4.85185441737438E-4,1272.071074755,0.0151256950183361
889.59333,0.0143855424015107,890.22404,0.0104754351201441,653.333363162273,0.00510469672090636,890.224037835198,-0.00153458598329939,1275.86488157854,0.0104549558322776
891.41411,0.00777331504476818,892.04482,0.00736215274996964,655.202311446974,0.00470165523383479,892.04481679974,7.3282549545122E-4,1279.6570997716,0.00751574864911958
893.23449,0.00267905086580037,893.86519,0.00146007125197312,657.07083847387,0.00335248942631655,893.865190320554,-0.0010413646051896,1283.4477303423,0.00875477635307858
895.05445,0.00174903959725892,895.68516,9.18886939807842E-4,658.938944364799,0.00420089092084858,895.685158511672,-0.00117337941008716,1287.23677429767,0.010185527878684
896.87402,6.51633662432413E-4,897.50472,8.43553091503758E-4,660.806629241537,0.006115052422109,897.504721487087,-0.00126726686729785,1291.02423264358,0.0118518849438664
898.69318,0.00193180254791431,899.32388,0.00196198689149704,662.673893225807,0.00994657814637002,899.323879360723,-9.27412339987713E-4,1294.81010638476,0.012425583273208
900.51193,-7.81941989787913E-4,901.14263,-3.83282912702124E-4,664.540736439269,0.00682673409864581,901.142632246461,-0.0028689317403576,1298.59439652481,0.012331865704816
902.33028,0.00138636649125043,902.96098,-1.71128741826562E-4,666.407159003523,0.00773838365999781,902.960980258116,-0.00166182428104002,1302.3771040662,0.0118976527027222
904.14822,8.99090648490986E-4,904.77892,7.00532452199433E-4,668.273161040116,0.00744570494337245,904.778923509453,-8.94207879608601E-4,1306.15823001026,0.0108477444373394
905.96576,-0.0014029311091346,906.59646,-9.58568966898059E-4,670.138742670528,0.00702097019849979,906.596462114179,-0.00168003268575862,1309.93777535722,0.0130206948602631
907.78289,-0.00182238404422385,908.4136,-0.00336718534038447,672.003904016183,0.00814215094144954,908.413596185953,-0.00171047450467813,1313.71574110616,0.0179290821160574
909.59962,-0.00523377507181452,910.23033,-0.00487158885699744,673.86864519845,0.010276670820751,910.230325838368,-0.00247495821008478,1317.49212825505,0.0232201942737037
911.41595,-0.00208944249477869,912.04665,-0.00107875177290307,675.732966338638,0.016478918416551,912.046651184975,-5.36243960371009E-4,1321.26693780072,0.0273103879408577
913.23187,-0.00213692773271333,913.86257,-0.00181038914737895,677.596867557988,0.0208316599301826,913.86257233926,-9.30929780509852E-4,1325.04017073889,0.0284312379921852
915.04739,-0.00366446157859888,915.67809,-0.00332295641435683,679.4603489777,0.0269018009417489,915.678089414656,-0.00140797511063353,1328.81182806418,0.0269580822835424
916.8625,-0.00150719617614999,917.4932,-1.59658155870796E-4,681.323410718894,0.0335737123875595,917.493202524546,-0.00152564554408703,1332.58191077007,0.0251635919594992
918.67721,-0.00306969977090213,919.30791,-0.00309499143581251,683.186052902642,0.035799882054906,919.307911782254,-0.00294287416708128,1336.35041984893,0.0222590864210323
920.49151,-0.00110467596156456,921.12222,-1.27623186084422E-4,685.048275649968,0.0367867728269581,921.122217301049,-9.73751600838995E-4,1340.11735629202,0.0264743608642835
922.30541,-0.00296442242168272,922.93612,-0.00424670026893874,686.910079081813,0.0299027335176969,922.936119194147,-0.00334839201874977,1343.88272108949,0.0349017523133961
924.11891,-4.05004907268048E-4,924.74962,6.52273320295445E-4,688.77146331908,0.0260807995279608,924.749617574707,-0.00111291779522626,1347.64651523041,0.0426245952949599
925.93201,-0.00143633642186769,926.56271,-8.09244672248674E-4,690.632428482603,0.0219747282555062,926.562712555838,-0.00132672923363756,1351.40873970268,0.049264243682732
927.7447,-0.00344203557067639,928.3754,-0.00223066728325372,692.492974693159,0.0196391162526415,928.375404250584,-0.00217959853742514,1355.16939549315,0.050442621438863
929.55699,-0.00231150040008153,930.18769,-0.00100496800378219,694.353102071469,0.0192098554830839,930.187692771954,-0.00158619060884937,1358.92848358755,0.0484451702349463
931.36887,-0.00397560031785661,931.99958,-0.00424504685114331,696.212810738194,0.0165279273897936,931.999578232879,-0.0025140663374552,1362.68600497049,0.0460464529831026
933.18036,-0.00162710560450042,933.81106,-8.49443392399962E-4,698.07210081393,0.016420822004748,933.811060746258,-7.45084688392807E-4,1366.44196062554,0.0488515545492156
934.99144,-6.2936345394369E-4,935.62214,-4.94165243607861E-4,699.930972419228,0.0159279782349602,935.622140424908,1.79494441413422E-4,1370.19635153509,0.0597956347643753
936.80211,-8.55171404684198E-6,937.43282,0.00205788512363173,701.789425674566,0.0184829981633212,937.43281738162,-2.32546795800589E-4,1373.94917868049,0.0690656798863677
938.61239,-0.00157373072465142,939.24309,0.00112432410088949,703.647460700371,0.0226221027173074,939.243091729115,-0.00103529062606505,1377.700443042,0.0931830665305443
940.42226,0.00275957331384843,941.05296,0.00351836973005371,705.505077617013,0.0259600187485865,941.052963580067,7.09395829873709E-4,1381.45014559875,0.152396571401083
942.23173,0.00115584222569568,942.86243,0.00368257478486193,707.362276544802,0.0190054879635499,942.862433047083,-5.92912911206858E-4,1385.19828732881,0.230789406809623
944.0408,0.00107973700908339,944.6715,0.00406999124205261,709.219057603984,0.0128863240758447,944.671500242732,-3.40328976522812E-4,1388.94486920916,0.290010905828967
945.84946,0.00374479997533712,946.48017,0.00615195426233023,711.075420914753,0.00940474878548343,946.480165279517,3.22929056875875E-4,1392.68989221567,0.299452045846474
947.65772,0.00445983931400396,948.28843,0.00704366314712577,712.931366597239,0.00688602173587903,948.288428269893,0.00185247129060215,1396.43335732316,0.253998441955481
949.46558,0.00448901144661109,950.09629,0.00954745438246137,714.786894771521,0.0065959036799662,950.096289326254,0.00244964992638991,1400.17526550534,0.180631563095614
951.27304,0.00525742566512692,951.90375,0.00702661227611044,716.642005557615,0.00437861006396182,951.903748560953,7.38389346291519E-4,1403.91561773484,0.123040528544561
953.0801,0.0032050695092778,953.71081,0.00730169966182439,718.496699075474,0.00471154082503082,953.710806086276,9.00188434750013E-4,1407.65441498326,0.107693401889009
954.88676,0.00416176821774374,955.51746,0.00776724010984895,720.350975445001,0.00509553028861725,955.517462014457,0.00134414353155252,1411.39165822104,0.120880489426124
956.69301,0.00535202803837654,957.32372,0.00812913192982275,722.204834786041,0.00380018859607401,957.323716457676,9.64039582253833E-4,1415.12734841761,0.128611937430129
958.49887,0.00450622024407964,959.12957,0.0086107932013527,724.058277218368,0.00247242613937218,959.12956952807,2.56073020973898E-4,1418.86148654131,0.122954322459387
960.30432,0.00561319684701701,960.93502,0.00900347992776631,725.911302861712,0.00530749953266047,960.935021337709,0.0010947385992157,1422.59407355938,0.106617721292318
962.10937,0.00823491572980716,962.74007,0.0131822867284804,727.763911835741,0.00774388351937127,962.74007199861,0.00259224825808086,1426.32511043802,0.0864579762781126
963.91402,0.00311736906014659,964.54472,0.00731482366557558,729.616104260056,0.0053921846016253,964.544721622746,-4.38039202031182E-4,1430.05459814237,0.0745589673353651
965.71827,0.00885194774599263,966.34897,0.0118037496415442,731.467880254212,0.0118321445497573,966.348970322025,0.00299915065357161,1433.78253763647,0.0698931899264151
967.52211,0.00734051838971668,968.15282,0.0122067702291792,733.319239937703,0.0130426874223662,968.152818208306,0.00223411880346069,1437.50892988331,0.0668089970394098
969.32556,0.00906351472663549,969.95627,0.0131938606530484,735.170183429952,0.0188418647773773,969.956265393397,0.0026916944287354,1441.23377584484,0.068327925534675
971.12861,0.00697894959156714,971.75931,0.00975247818909416,737.02071085034,0.0244630155456828,971.759311989045,0.00151302180718171,1444.95707648191,0.0739795876298279
972.93125,0.00779300853491936,973.56196,0.0105684398711368,738.870822318189,0.0318157821553061,973.561958106954,3.11708207885855E-4,1448.67883275433,0.0814175447895566
974.7335,0.00979953591462228,975.3642,0.0147032244230476,740.720517952746,0.0414191470849176,975.36420385876,0.0013067897686222,1452.39904562084,0.0900696522643812
976.53535,0.0141411222620642,977.16605,0.0193243204840381,742.569797873221,0.0470290845354334,977.166049356056,0.00147959350973124,1456.11771603916,0.0978886739060604
978.33679,0.0195747770563478,978.96749,0.025085654792199,744.418662198749,0.0457859886631639,978.967494710379,7.99788232635859E-4,1459.83484496591,0.100483564552943
980.13784,0.0260492420076869,980.76854,0.031620271935558,746.267111048421,0.0429075532423294,980.768540033216,0.00209598655958388,1463.55043335668,0.0948244010301049
981.93848,0.0198639216640815,982.56919,0.0250830713268936,748.115144541263,0.0310535343811446,982.569185435995,-3.98166693919911E-4,1467.26448216599,0.0864304140619148
983.73873,0.0177620557058897,984.36943,0.0226978094797676,749.962762796236,0.0238813310048459,984.369431030081,0.0020796849445081,1470.97699234736,0.0812543133209185
985.53857,0.0106128586527352,986.16928,0.0125029386917848,751.809965932257,0.0139348653455457,986.169276926815,2.32801600652299E-4,1474.6879648532,0.0808127648074363
987.33802,0.0106096377548133,987.96872,0.0137254344742777,753.656754068179,0.0121484645095358,987.96872323745,0.00257255046305052,1478.39740063491,0.0919997012300009
989.13707,0.0066997437545639,989.76777,0.00826657228406751,755.503127322791,0.00609360530876685,989.767770073208,-0.00120021476093182,1482.10530064283,0.117030537527773
990.93571,0.00753322011110257,991.56642,0.00954714436662473,757.349085814831,0.00514636148919574,991.566417545257,0.00141478843086159,1485.81166582627,0.143497525172418
992.73396,0.00275754874944037,993.36467,0.00658473637028292,759.194629662979,0.00150897628237687,993.364665764703,-7.01777729281519E-4,1489.5164971335,0.159599088309059
994.53181,0.00428894767283223,995.16251,0.00878936232325868,761.039758985855,0.0029940879273356,995.162514842588,0.00149037034571395,1493.21979551173,0.157846710557594
996.32926,0.00235005914948969,996.95996,0.00475781304494971,762.884473902018,0.00118594438345034,996.959964889939,4.16003537046006E-4,1496.92156190715,0.145870047760564
998.12631,0.00292972874978086,998.75702,0.00648935483120929,764.72877452998,0.00253306188358097,998.757016017679,0.00226989188180304,1500.62179726491,0.137672173854214
