Wavelenght [nm],pristine,doped
466.77959721438,0.5979326488706371,
466.81474231073304,0.598109342915811,
466.849892699823,0.5982860369609859,
466.902628209956,0.5986394250513349,
466.93779183611997,0.5988161190965091,
466.990547207472,0.598992813141684,
467.025724078189,0.599346201232033,
467.060906248823,0.599522895277207,
467.113689444737,0.5996995893223821,
467.148884870404,0.599876283367557,
467.184085600181,0.600229671457906,
467.236896642677,0.60040636550308,
467.272110637977,0.6007597535934289,
467.32494158438203,0.600936447638604,
467.360168852706,0.6011131416837779,
467.395401432341,0.6014665297741271,
467.44826026312796,0.601643223819302,
467.483506126296,0.601996611909651,
467.518757304981,0.602173305954826,
467.571644042232,0.602526694045175,
467.606908514971,0.602703388090349,
467.659815198944,0.603056776180698,
467.695092973258,0.6032334702258729,
467.73037607031,0.603586858316222,
467.783310698657,0.6039402464065711,
467.818607107825,0.604116940451745,
467.853908843948,0.6044703285420949,
467.906871438814,0.6048237166324439,
467.942186497604,0.605177104722793,
467.977506887572,0.6055304928131421,
468.030497471126,0.6058838809034909,
468.065831194323,0.60623726899384,
468.11884178338204,0.606590657084189,
468.154188847359,0.6069440451745379,
468.18954124976403,0.607297433264887,
468.242579865569,0.607650821355236,
468.277945619335,0.608004209445585,
468.313316715764,0.6083575975359339,
468.36638338054803,0.608710985626283,
468.40176783892997,0.6090643737166329,
468.454854552323,0.609417761806982,
468.490252380233,0.609947843942505,
468.525655558075,0.610301232032854,
468.57877035861395,0.610654620123203,
468.614186916594,0.6110080082135529,
468.64960882875397,0.611361396303902,
468.70275173873597,0.611891478439425,
468.73818704165706,0.612244866529774,
468.791350043477,0.612598254620123,
468.826798744754,0.6129516427104721,
468.862252807502,0.613305030800821,
468.915443957041,0.613658418891171,
468.950911428787,0.61401180698152,
468.986384266263,0.614365195071869,
469.039603585883,0.6147185831622181,
469.075089843011,0.6150719712525671,
469.128329297821,0.615425359342916,
469.163828982217,0.615778747433265,
469.199334039655,0.616132135523614,
469.25260170293296,0.616485523613963,
469.288120198312,0.616838911704312,
469.323644071004,0.6171922997946611,
469.37693996517504,0.617368993839836,
469.412477286493,0.617722381930185,
469.44801998940005,0.6180757700205339,
469.501344136913,0.618429158110883,
469.53690029914003,0.6186058521560579,
469.590244641369,0.618959240246407,
469.62581427056506,0.6191359342915811,
469.66138928869003,0.6194893223819301,
469.7147619228,0.619842710472279,
469.75035041860804,0.620019404517454,
469.785944307634,0.620372792607803,
469.839345256138,0.620549486652977,
469.874952633573,0.6209028747433271,
469.92837382044195,0.6210795687885009,
469.963994693955,0.6214329568788499,
469.999620968048,0.621609650924025,
470.05307050796097,0.621963039014374,
470.08871028887705,0.622316427104723,
470.124355474674,0.622493121149897,
470.17783339020997,0.622846509240246,
470.213492093588,0.6231998973305961,
470.266990291262,0.6233765913757701,
470.302662519912,0.6237299794661191,
470.33834016082494,0.624083367556468,
470.391866772884,0.624436755646817,
470.42755794984595,0.624790143737166,
470.463254543385,0.625143531827515,
470.516809592472,0.62532022587269,
470.552519732848,0.6256736139630389,
470.606095107974,0.626203696098563,
470.6418188029,0.626557084188912,
470.67754792180705,0.626910472279261,
470.73115177283404,0.62726386036961,
470.76689445709997,0.6277939425051341,
470.80264256967104,0.6281473305954829,
470.856274919309,0.628677412731006,
470.892036608058,0.629030800821355,
470.945689327763,0.6295608829568791,
470.98146460042506,0.6299142710472281,
471.01724530882007,0.630444353182752,
471.070926566121,0.630974435318275,
471.10672086926803,0.631504517453799,
471.142520612485,0.6320345995893231,
471.196230430157,0.632387987679672,
471.23204377897696,0.6329180698151949,
471.26786257220994,0.633448151950719,
471.321600973051,0.6339782340862421,
471.35743338275,0.6345083162217661,
471.411192214112,0.63503839835729,
471.447038248042,0.635568480492813,
471.48288973384,0.6362752566735109,
471.536677187512,0.636805338809035,
471.572542308424,0.637335420944559,
471.608412885559,0.637865503080082,
471.662228984405,0.6383955852156059,
471.698113207547,0.6389256673511291,
471.751949781244,0.639455749486653,
471.787847658182,0.639985831622177,
471.82375099882006,0.6405159137577,
471.87761625694503,0.6410459958932241,
471.913533262293,0.641399383983573,
471.949455735708,0.6419294661190971,
472.00334970119104,0.64245954825462,
472.039285850242,0.6429896303901441,
472.09320033503406,0.6433430184804929,
472.12915016753,0.643696406570842,
472.165105475592,0.644226488706366,
472.21904870711,0.6445798767967149,
472.255017709563,0.6451099589322379,
472.29099219196297,0.645463347022587,
472.34496419320396,0.6456400410677621,
472.380952380952,0.645993429158111,
472.43494494608905,0.64634681724846,
472.470946847019,0.646700205338809,
472.506954235415,0.6470535934291579,
472.560975609756,0.647230287474333,
472.596996722311,0.647583675564682,
472.63302332672697,0.647760369609856,
472.68707353333605,0.6481137577002061,
472.723113872898,0.64829045174538,
472.75915970871904,0.648467145790555,
472.81323877068604,0.648643839835729,
472.84929835265405,0.648643839835729,
472.903398039739,0.648820533880904,
472.93947137571996,0.648997227926078,
472.97555021550903,0.6491739219712529,
473.02967879758904,0.6491739219712529,
473.065771402411,0.649350616016427,
473.10186951545194,0.649350616016427,
473.156027015683,0.649350616016427,
473.192138904789,0.649527310061602,
473.246317075032,0.649527310061602,
473.28244274809197,0.649527310061602,
473.31857393694196,0.649527310061602,
473.37278106508904,0.649704004106776,
473.408926048944,0.649704004106776,
473.445076553014,0.649704004106776,
473.499312662288,0.649704004106776,
473.535476972428,0.649704004106776,
473.58973379673796,0.649704004106776,
473.625911920859,0.649704004106776,
473.662095572787,0.649704004106776,
473.716381418093,0.649704004106776,
473.75257889508697,0.649704004106776,
473.78878190432505,0.649704004106776,
473.843096793917,0.649704004106776,
473.879313639317,0.649704004106776,
473.933649289099,0.649880698151951,
473.969879978595,0.649880698151951,
474.006116207951,0.649880698151951,
474.060480942004,0.649880698151951,
474.09673102657206,0.650057392197125,
474.13298665545096,0.650057392197125,
474.18738049713204,0.6502340862423001,
474.223649992351,0.6502340862423001,
474.259925036334,0.650410780287474,
474.314348009027,0.650587474332649,
474.35063693049204,0.650587474332649,
474.405080725381,0.650764168377824,
474.441383532293,0.650940862422998,
474.477691895615,0.6511175564681729,
474.532164861659,0.651294250513347,
474.568487121589,0.651470944558522,
474.604814942397,0.6516476386036961,
474.65931710304704,0.651824332648871,
474.69565883163597,0.652001026694045,
474.750181859949,0.652354414784394,
474.786537504308,0.652531108829569,
474.822898717212,0.652707802874743,
474.877450980392,0.653061190965093,
474.91382612025996,0.6532378850102671,
474.950206833155,0.6535912731006159,
475.004788354721,0.653767967145791,
475.041183005785,0.65412135523614,
475.09578544061304,0.654474743326489,
475.132194037857,0.654828131416838,
475.168608215819,0.6550048254620121,
475.223239949412,0.655358213552362,
475.25966808477995,0.6557116016427111,
475.29610180535894,0.65606498973306,
475.350762861305,0.656418377823409,
475.387210550529,0.6567717659137579,
475.441892565469,0.6571251540041071,
475.478354231374,0.657478542094456,
475.51482149020205,0.657831930184805,
475.56953286799103,0.6581853182751539,
475.606014114759,0.6585387063655029,
475.642500958957,0.6588920944558521,
475.69724172325203,0.6592454825462011,
475.73374256665994,0.6595988706365501,
475.788504335815,0.659952258726899,
475.825019186493,0.660305646817249,
475.86153964233597,0.660659034907598,
475.916330838611,0.6611891170431209,
475.952865313016,0.66154250513347,
475.989405397106,0.661895893223819,
476.044226044226,0.6622492813141679,
476.080780158182,0.662602669404518,
476.117339886346,0.6629560574948671,
476.172190008064,0.6633094455852161,
476.208763777411,0.6638395277207391,
476.263634966969,0.664192915811088,
476.300222785588,0.664546303901437,
476.33681622618303,0.664899691991787,
476.391716931115,0.665253080082136,
476.42832443232004,0.665606468172485,
476.464937560038,0.666136550308008,
476.51986780416604,0.666489938398357,
476.556495003843,0.666843326488706,
476.611446361994,0.667196714579055,
476.648087641745,0.6675501026694051,
476.684734555799,0.668080184804928,
476.739715494041,0.6684335728952769,
476.776376499539,0.668786960985626,
476.81304314389007,0.669140349075975,
476.868053686113,0.6694937371663249,
476.904734433291,0.6700238193018481,
476.959766135857,0.6703772073921971,
476.99646099399905,0.670730595482546,
477.033161498807,0.671083983572895,
477.08822284637,0.671437371663244,
477.12493747354597,0.6719674537987679,
477.161657751953,0.6723208418891171,
477.216748768473,0.672674229979466,
477.253483180664,0.6730276180698149,
477.30859540397995,0.6733810061601638,
477.345343958117,0.6737343942505128,
477.38209817131894,0.6740877823408629,
477.437240104728,0.674617864476386,
477.474008471313,0.674971252566735,
477.51078250154006,0.675324640657084,
477.565954169074,0.675678028747433,
477.602742364134,0.676031416837782,
477.639536227418,0.6763848049281309,
477.694737653132,0.676738193018481,
477.73154569271105,0.6770915811088299,
477.786768389011,0.677444969199179,
477.823590613079,0.677798357289528,
477.860418513238,0.677975051334702,
477.91567100901904,0.6783284394250519,
477.95251310515,0.678681827515401,
477.989360881968,0.67903521560575,
478.04464320135696,0.6793886036960991,
478.081505185642,0.679565297741273,
478.13680882239504,0.6799186858316221,
478.17368502236604,0.680272073921971,
478.210566910914,0.680448767967146,
478.26590041269696,0.6808021560574951,
478.30279652844706,0.68097885010267,
478.33969833738405,0.681332238193019,
478.395061728395,0.681508932238193,
478.431977776063,0.6816856262833678,
478.48736253135297,0.6820390143737171,
478.524292825995,0.682215708418891,
478.561228821736,0.682392402464066,
478.616643507797,0.682745790554415,
478.653593762063,0.6829224845995889,
478.690549722051,0.683099178644764,
478.745994363152,0.683275872689939,
478.782964593228,0.683452566735113,
478.83843064565997,0.6838059548254621,
478.87541515409004,0.6839826488706371,
478.91240537617796,0.684159342915811,
478.96790142531603,0.684336036960986,
479.004905937343,0.6845127310061601,
479.041916167665,0.6846894250513349,
479.09744223784895,0.6848661190965091,
479.13446676970597,0.6850428131416839,
479.17149702449996,0.6852195071868579,
479.227053140097,0.685572895277208,
479.26409770803497,0.6857495893223821,
479.31967529957495,0.6859262833675571,
479.35673418895897,0.6861029774127309,
479.393798809248,0.686279671457906,
479.449406488033,0.6864563655030799,
479.48648544139803,0.686809753593429,
479.523570130322,0.6869864476386041,
479.579207920792,0.687163141683778,
479.616306954436,0.6873398357289531,
479.67196626822897,0.687693223819302,
479.709079654919,0.6878699178644762,
479.746198785159,0.6882233059548261,
479.801888252592,0.6884,
479.83902174754303,0.688576694045175,
479.876160990712,0.6889300821355239,
479.931880636297,0.6891067761806979,
479.969034255854,0.689460164271047,
480.02477547228204,0.689636858316222,
480.061943476578,0.6899902464065709,
480.099117237107,0.690166940451746,
480.15488867376604,0.690520328542095,
480.192076830732,0.690873716632444,
480.229270748615,0.691050410677618,
480.28507243008795,0.6914037987679671,
480.32228075612,0.691580492813142,
480.37810405609594,0.691933880903491,
480.41532679865196,0.69228726899384,
480.45255531016295,0.692463963039015,
480.508408897156,0.692817351129364,
480.545651836924,0.6931707392197131,
480.582900550345,0.693347433264887,
480.63878444900996,0.693700821355236,
480.676047602434,0.694054209445585,
480.73195316740305,0.69423090349076,
480.76923076923106,0.694584291581109,
480.80651415277197,0.694937679671458,
480.86245007174205,0.6951143737166329,
480.899747915455,0.695467761806982,
480.93705154559194,0.695644455852156,
480.993017843289,0.695997843942505,
481.03033594537993,0.696351232032854,
481.0676598386099,0.6965279260780289,
481.12365653979003,0.696881314168378,
481.160994916767,0.6970580082135519,
481.217013349891,0.6974113963039019,
481.254366219048,0.6975880903490761,
481.29172488744,0.6979414784394251,
481.347773766546,0.6981181724846,
481.38514693893404,0.698471560574949,
481.422525915285,0.6986482546201229,
481.478605265202,0.6988249486652979,
481.515998757378,0.6991783367556469,
481.57209988737395,0.6993550308008211,
481.609507903833,0.6997084188911711,
481.646921732375,0.699885112936345,
481.70305337580595,0.7000618069815201,
481.74048174048204,0.700415195071869,
481.77791592198304,0.7005918891170431,
481.83407810375,0.7009452772073922,
481.871526833249,0.701121971252567,
481.92771084337403,0.701298665297741,
481.96517412935304,0.70165205338809,
482.00264324030195,0.701828747433265,
482.05885783151297,0.702182135523614,
482.09634151082804,0.702358829568789,
482.133831019869,0.702535523613963,
482.19007621714104,0.702888911704312,
482.227580306448,0.7030656057494872,
482.28384738049897,0.7034189938398361,
482.32136605857903,0.7035956878850099,
482.358890574552,0.703949075975359,
482.41518829754096,0.7041257700205341,
482.452727414209,0.7044791581108829,
482.490272373541,0.704655852156058,
482.546600770518,0.705009240246407,
482.58416034247904,0.7051859342915809,
482.621725761881,0.7055393223819301,
482.67808485792096,0.7058927104722791,
482.7156649019,0.706069404517454,
482.772045941211,0.706422792607803,
482.80964061830804,0.706599486652977,
482.847241151046,0.706952874743327,
482.903652932471,0.707129568788501,
482.941268110298,0.70748295687885,
482.97888914855497,0.707659650924025,
483.035331697246,0.7080130390143741,
483.072967392575,0.708189733059548,
483.129431933297,0.7085431211498969,
483.167082294264,0.708719815195072,
483.204738523888,0.7090732032854208,
483.261233875054,0.709249897330596,
483.298904782321,0.70942659137577,
483.336581563048,0.7097799794661189,
483.393107749883,0.7099566735112941,
483.430799220273,0.7101333675564679,
483.48734744804494,0.7104867556468171,
483.525053616689,0.7106634496919921,
483.562765667044,0.710840143737166,
483.61934477379094,0.7110168377823409,
483.657071534441,0.711193531827516,
483.69480418162004,0.7113702258726899,
483.75141419264196,0.7115469199178649,
483.78916156217105,0.7117236139630391,
483.845793663181,0.7119003080082141,
483.883555763677,0.7120770020533879,
483.921323758976,0.7122536960985629,
483.977986807697,0.7124303901437371,
484.01576954604,0.7126070841889119,
484.053558184018,0.7126070841889119,
484.11025220582496,0.7127837782340859,
484.148055598938,0.7129604722792611,
484.20477175992795,0.713137166324435,
484.24258991682,0.7133138603696101,
484.28041398164396,0.7133138603696101,
484.337161159284,0.713490554414784,
484.375,0.7136672484599592,
484.412844753496,0.713843942505134,
484.469622973237,0.713843942505134,
484.50748251475,0.714020636550308,
484.54534797389704,0.7141973305954828,
484.60215726121595,0.714374024640657,
484.640037520519,0.714550718685832,
484.69686901458,0.714550718685832,
484.73476408271796,0.714727412731006,
484.772665076821,0.7149041067761809,
484.829527682202,0.715080800821355,
484.867443497302,0.71525749486653,
484.905365243235,0.7154341889117041,
484.96225898549005,0.715787577002054,
485.000195564595,0.7159642710472279,
485.057111563136,0.716140965092403,
485.09506298411696,0.7164943531827521,
485.133020344288,0.716671047227926,
485.189967523575,0.716847741273101,
485.22793973782007,0.7172011293634499,
485.265917896137,0.7175545174537991,
485.3228962818,0.7177312114989731,
485.36088930640403,0.718084599589322,
485.417889998043,0.7184379876796719,
485.45589789766296,0.718791375770021,
485.493911749736,0.71914476386037,
485.550943691754,0.7194981519507191,
485.58897243107805,0.719851540041068,
485.627007127751,0.7203816221765921,
485.684070345854,0.7207350102669409,
485.72211994202695,0.7212650924024642,
485.77920551594497,0.721618480492813,
485.817270020373,0.722148562628337,
485.855340490557,0.722501950718686,
485.912457384694,0.72303203285421,
485.950542775405,0.723562114989733,
485.988634136782,0.7240921971252571,
486.045782376921,0.72462227926078,
486.08388867110904,0.7251523613963041,
486.122000940881,0.7255057494866529,
486.17918055283303,0.7260358316221771,
486.21730776771403,0.7265659137576999,
486.27450980392194,0.7270959958932242,
486.31265197270403,0.7276260780287479,
486.35080012551,0.728156160164271,
486.408033577845,0.728686242299795,
486.446196696873,0.729393018480493,
486.484365804857,0.729746406570842,
486.541630699207,0.730276488706366,
486.579814785748,0.730806570841889,
486.637102154547,0.7313366529774129,
486.67530122846296,0.731866735112937,
486.71350629980003,0.73239681724846,
486.77082515506,0.732926899383984,
486.809045226131,0.733456981519507,
486.84727129956804,0.733810369609856,
486.90462166725604,0.73434045174538,
486.942862752798,0.734693839835729,
487.000235645275,0.7352239219712529,
487.03849175176805,0.735577310061602,
487.07675386911797,0.736107392197125,
487.134158318601,0.7364607802874741,
487.17243546929603,0.7368141683778241,
487.21071863580994,0.737167556468173,
487.26815466834296,0.7375209445585219,
487.30645288061,0.7378743326488709,
487.363911488425,0.7382277207392199,
487.402224755316,0.7385811088295691,
487.440544046543,0.7387578028747429,
487.49803428212005,0.739111190965092,
487.536368640403,0.739464579055442,
487.574709027996,0.739641273100616,
487.63223091745596,0.739817967145791,
487.670586384552,0.7401713552361401,
487.70894788593904,0.740348049281314,
487.766501455432,0.740524743326489,
487.80487804878095,0.740701437371663,
487.86245426289497,0.740878131416838,
487.900845957112,0.7410548254620122,
487.939243694172,0.741231519507187,
487.99685163321504,0.741408213552361,
488.03526448362703,0.741408213552361,
488.07368338187797,0.7415849075975358,
488.13132307207803,0.7417616016427109,
488.16975709617697,0.7417616016427109,
488.227419481849,0.7419382956878849,
488.26586864073096,0.74211498973306,
488.304323856029,0.74211498973306,
488.36201803788697,0.742291683778234,
488.400488400488,0.742291683778234,
488.438964824517,0.742468377823409,
488.496690828869,0.742645071868583,
488.535182412733,0.742645071868583,
488.59293116355997,0.7428217659137579,
488.631437916223,0.7428217659137579,
488.66995073891604,0.742998459958932,
488.727731357402,0.7431751540041072,
488.76625936145103,0.7431751540041072,
488.804793440555,0.7433518480492809,
488.862605953085,0.743528542094456,
488.901155226117,0.743528542094456,
488.958990536278,0.7437052361396301,
488.99755501222506,0.7438819301848051,
489.036125571857,0.7440586242299799,
489.093992821362,0.7442353182751541,
489.13257859650497,0.744412012320329,
489.171170460373,0.744412012320329,
489.22906967568804,0.7445887063655029,
489.267676767677,0.744765400410678,
489.325598831932,0.744942094455852,
489.364221161056,0.745118788501027,
489.40284958755996,0.7452954825462009,
489.460803663062,0.74564887063655,
489.49944733933404,0.7458255646817249,
489.538097118042,0.7460022587269001,
489.596083231334,0.746178952772074,
489.63474827245795,0.7463556468172491,
489.67341942108004,0.746532340862423,
489.73143759873597,0.7467090349075981,
489.77012402243497,0.747062422997947,
489.82816511949403,0.747239117043121,
489.866866827322,0.7474158110882959,
489.90557465133696,0.74759250513347,
489.963647858385,0.7479458932238191,
490.002370979214,0.748122587268994,
490.04110022130897,0.748299281314168,
490.099205564997,0.748475975359343,
490.137950116605,0.748652669404518,
490.196078431373,0.748829363449692,
490.23483830157403,0.7491827515400408,
490.273604301756,0.7493594455852159,
490.33176479892404,0.74953613963039,
490.37054613042295,0.749712833675565,
490.40933359699403,0.7498895277207389,
490.46752630329905,0.7500662217659141,
490.50632911392404,0.750242915811088,
490.564544843138,0.750419609856263,
490.603363006924,0.750596303901438,
490.642187314525,0.7507729979466121,
490.70043529877296,0.750949691991787,
490.739274972297,0.7511263860369609,
490.77812079474404,0.751303080082136,
490.83640106084005,0.75147977412731,
490.87526226198503,0.7516564681724849,
490.933565602977,0.7516564681724849,
490.972442191954,0.7518331622176591,
491.01132493862394,0.7520098562628341,
491.06966060750096,0.7521865503080079,
491.108558754802,0.7523632443531829,
491.14746306491895,0.7523632443531829,
491.20583108857596,0.7525399383983571,
491.24475081213797,0.752716632443532,
491.283676703645,0.7528933264887059,
491.34207710900705,0.7528933264887059,
491.38101842678805,0.7530700205338811,
491.43944197844,0.7532467145790559,
491.478398731669,0.7532467145790559,
491.51736166164596,0.7534234086242301,
491.57581764122904,0.753600102669405,
491.614796019506,0.7537767967145792,
491.653780579676,0.7537767967145792,
491.712269014196,0.753953490759754,
491.75126903553297,0.754130184804928,
491.809780668703,0.7543068788501031,
491.84879616040604,0.754483572895277,
491.887817842834,0.754660266940452,
491.946361977307,0.754836960985626,
491.985399142993,0.754836960985626,
492.024442504563,0.7551903490759749,
492.083019167427,0.75536704312115,
492.12207802516195,0.7555437371663251,
492.180677939192,0.755720431211499,
492.21975230231794,0.7558971252566742,
492.258832870187,0.7560738193018479,
492.317465359114,0.756250513347023,
492.35656144530503,0.7566039014373721,
492.395663741413,0.756780595482546,
492.454328832407,0.756957289527721,
492.493446659782,0.7573106776180699,
492.552135054618,0.757487371663245,
492.591268422516,0.7578407597535941,
492.630408009217,0.758017453798768,
492.689129052765,0.7583708418891171,
492.728284192959,0.7587242299794659,
492.767445557145,0.7590776180698149,
492.82619927665803,0.7592543121149901,
492.865376207321,0.7596077002053391,
492.904559367174,0.759961088295688,
492.963345789934,0.760314476386037,
493.002544529262,0.760667864476386,
493.06135432820395,0.761021252566735,
493.10056865630094,0.7613746406570842,
493.139789222509,0.761728028747433,
493.19863177153803,0.762258110882957,
493.23786793953906,0.7626114989733059,
493.27711035086304,0.762964887063655,
493.335985677342,0.7633182751540041,
493.375243703497,0.7636716632443531,
493.434142459212,0.7642017453798771,
493.47341610951895,0.764555133470226,
493.512696012099,0.7649085215605749,
493.57162759224605,0.7652619096509241,
493.610923132041,0.7657919917864481,
493.650224929336,0.7661453798767971,
493.709189361363,0.766498767967146,
493.74850680895105,0.766852156057495,
493.80749472342796,0.767382238193019,
493.846827830658,0.7677356262833679,
493.886167204365,0.768089014373717,
493.94518801784596,0.7684424024640658,
493.984543064298,0.7687957905544149,
494.02390438247,0.769149178644764,
494.08295812248497,0.769502566735113,
494.12233512651903,0.7698559548254621,
494.181412402359,0.7702093429158109,
494.22080510163397,0.7705627310061601,
494.260204081633,0.770916119096509,
494.31931433127403,0.7712695071868579,
494.358729019655,0.7714462012320329,
494.39814999401904,0.771799589322382,
494.457293245075,0.7719762833675571,
494.496729940979,0.7723296714579059,
494.555896781398,0.772683059548255,
494.595349208249,0.7728597535934291,
494.63480793011297,0.773036447638604,
494.694007819357,0.773389835728953,
494.73348228534894,0.773566529774127,
494.772963051632,0.773743223819302,
494.832196017399,0.773919917864477,
494.871692541007,0.7740966119096508,
494.911195370186,0.7742733059548259,
494.970461440204,0.77445,
495.00998003992004,0.774626694045175,
495.069269772827,0.7748033880903491,
495.108804152525,0.774980082135524,
495.14834484686304,0.775156776180698,
495.20766773162904,0.775333470225873,
495.247224219187,0.775510164271047,
495.28678702668196,0.775510164271047,
495.34614309112,0.775686858316222,
495.385721705086,0.7758635523613959,
495.445101486335,0.776040246406571,
495.484695916247,0.776040246406571,
495.52429667519203,0.7762169404517459,
495.58370968386595,0.7763936344969201,
495.623326272033,0.776570328542095,
495.66294919454805,0.7767470225872691,
495.722395458543,0.7767470225872691,
495.762034223573,0.7769237166324441,
495.82150425846703,0.7771004106776179,
495.861158875515,0.777277104722793,
495.900819836033,0.777453798767967,
495.96032317414597,0.7776304928131421,
496.0,0.777807186858316,
496.039683174654,0.7779838809034909,
496.09921984396897,0.7781605749486651,
496.13891889729103,0.7783372689938399,
496.19847939175696,0.778513963039014,
496.23819433328,0.778690657084189,
496.277915632754,0.7788673511293641,
496.337509506464,0.779220739219713,
496.377246707498,0.7793974332648871,
496.416990271828,0.779574127310062,
496.47661755285105,0.779750821355236,
496.51637703211304,0.780104209445585,
496.556142880026,0.7802809034907601,
496.61580359645995,0.780634291581109,
496.65558537269203,0.780810985626283,
496.71526998878403,0.7811643737166328,
496.75506770290804,0.781341067761807,
496.794871794872,0.7816944558521558,
496.854589894619,0.781871149897331,
496.89440993788804,0.78222453798768,
496.934236364365,0.7825779260780291,
496.993987975952,0.782754620123203,
497.033830367164,0.783108008213552,
497.09360593305297,0.7832847022587272,
497.133464298601,0.7836380903490759,
497.17332905657304,0.7839914784394251,
497.23313818269304,0.7841681724845999,
497.273018928457,0.784521560574949,
497.31290607202993,0.7846982546201229,
497.372748786651,0.785051642710472,
497.41265193148496,0.7854050308008209,
497.47251865521895,0.7855817248459959,
497.51243781094496,0.785935112936345,
497.552363373726,0.7861118069815201,
497.61226373449995,0.7864651950718691,
497.652205321668,0.786641889117043,
497.69215332129204,0.7869952772073922,
497.752087347463,0.787171971252567,
497.79205138498594,0.7875253593429159,
497.85200947524805,0.78770205338809,
497.89198956032897,0.7880554414784399,
497.931976067141,0.788232135523614,
497.991967871486,0.788585523613963,
498.031970439393,0.788762217659138,
498.07197943444703,0.788938911704312,
498.13200498132005,0.789292299794661,
498.17203005102203,0.7894689938398359,
498.21206155329696,0.78964568788501,
498.272120871173,0.7899990759753591,
498.312168461662,0.7901757700205341,
498.37225191913495,0.790352464065708,
498.41231560754096,0.790529158110883,
498.45238573782996,0.7908825462012321,
498.512503015197,0.791059240246407,
498.552589256996,0.7912359342915809,
498.59268194611997,0.791412628336756,
498.65283307194295,0.79158932238193,
498.692941886185,0.7917660164271049,
498.753117206982,0.7921194045174541,
498.793242156074,0.7922960985626291,
498.83337356183097,0.792472792607803,
498.893582780125,0.7926494866529781,
498.933730334366,0.792826180698152,
498.97388435073,0.7930028747433271,
499.034127495171,0.793179568788501,
499.07429767367006,0.7933562628336759,
499.134565068631,0.7935329568788501,
499.174751419025,0.793709650924025,
499.21494424091105,0.7938863449691992,
499.2752456112099,0.794063039014374,
499.31545461866796,0.794239733059548,
499.355670103093,0.794416427104723,
499.416005477466,0.794593121149897,
499.456237161155,0.794769815195072,
499.516596841766,0.794946509240247,
499.55684473451,0.7951232032854209,
499.597099113618,0.795299897330596,
499.657492847645,0.79547659137577,
499.697763449526,0.7956532854209449,
499.738040543264,0.7956532854209449,
499.798468359532,0.795829979466119,
499.838761689778,0.7960066735112942,
499.899213868172,0.7961833675564679,
499.939523444745,0.796360061601643,
499.9798395226,0.7965367556468171,
500.04032583272794,0.7965367556468171,
500.08065817067296,0.7967134496919921,
500.12099701540706,0.7968901437371659,
500.181517486185,0.797066837782341,
500.22187260478404,0.797066837782341,
500.262234235688,0.797243531827516,
500.32278889606204,0.7974202258726899,
500.363166814623,0.7974202258726899,
500.42374591387903,0.797596919917865,
500.46414012995905,0.797773613963039,
500.50454086780996,0.7979503080082141,
500.565154206362,0.7979503080082141,
500.605571255551,0.7981270020533879,
500.645994832041,0.7983036960985629,
500.706642438926,0.7983036960985629,
500.747082340589,0.7984803901437371,
500.807754442649,0.7986570841889119,
500.848210679376,0.7988337782340859,
500.88867345290004,0.7988337782340859,
500.949379873147,0.799010472279261,
500.989858995596,0.799187166324435,
501.03034466039,0.79936386036961,
501.091085427948,0.7995405544147851,
501.13158745554495,0.7997172484599592,
501.19235277474604,0.799893942505134,
501.232871175068,0.799893942505134,
501.273396127259,0.800070636550308,
501.334195843778,0.8002473305954829,
501.37473718259696,0.800424024640657,
501.415285078852,0.800600718685832,
501.476119221903,0.800777412731006,
501.516683518706,0.8009541067761808,
501.577542270043,0.80130749486653,
501.618122977346,0.8014841889117041,
501.658710251638,0.801660882956879,
501.71960347966797,0.8018375770020529,
501.760207178408,0.802014271047228,
501.80081744971903,0.802367659137577,
501.86174518374605,0.8025443531827521,
501.90237189346703,0.8027210472279259,
501.94300518134696,0.802897741273101,
502.00396745071,0.80325112936345,
502.044617190979,0.8034278234086241,
502.10560414642,0.8036045174537991,
502.146270349073,0.8039579055441479,
502.186943139478,0.804134599589323,
502.247964680627,0.8044879876796719,
502.288653947422,0.804664681724846,
502.329349807575,0.8048413757700209,
502.39040596385996,0.8051947638603699,
502.43111831442496,0.8053714579055441,
502.492199213843,0.8057248459958929,
502.53292806484296,0.8059015400410681,
502.573663518826,0.8062549281314171,
502.63477908390803,0.806431622176591,
502.675531052376,0.8067850102669409,
502.716289629449,0.806961704312115,
502.777439889713,0.8071383983572901,
502.818214995337,0.807491786447639,
502.87939005596604,0.807668480492813,
502.92018170019503,0.8080218685831619,
502.960979962684,0.808198562628337,
503.022189769178,0.808551950718686,
503.063004584364,0.808728644763861,
503.103826023451,0.8089053388090349,
503.16507060542096,0.8092587268993839,
503.205908611314,0.8094354209445591,
503.267178051057,0.809788809034908,
503.308032633843,0.8099655030800821,
503.348893850213,0.8101421971252571,
503.410198116271,0.8104955852156059,
503.45107592367003,0.8106722792607801,
503.49196037031,0.810848973305955,
503.55329949238603,0.8112023613963041,
503.594200544207,0.8113790554414789,
503.635108240933,0.811732443531828,
503.69648224876096,0.811909137577002,
503.73740656483596,0.8120858316221771,
503.79880550928397,0.8124392197125259,
503.83974645483704,0.8126159137576999,
503.88069405502097,0.812969301848049,
503.942127936276,0.8131459958932242,
503.983092180133,0.813499383983573,
504.024063084302,0.8136760780287479,
504.085531932192,0.813852772073922,
504.12651949424696,0.8142061601642709,
504.188013336586,0.8143828542094459,
