wavenumber,e,d,f,g,h,i,j,l,m,n,a,c,b,o
3848.559,0.04159,0.9042,0.1366,0.8056,0.5201,0.1703,0.03693,-0.00873,-0.003792,0.01395,1.06,0.3219,1.115,-0.01039
3849.523,0.04097,0.9031,0.1372,0.8049,0.522,0.1699,0.03654,-0.009046,-0.003974,0.0136,1.06,0.3228,1.114,-0.01063
3850.487,0.04034,0.9024,0.1371,0.8037,0.5224,0.1688,0.03601,-0.009451,-0.004247,0.01314,1.06,0.3224,1.112,-0.01096
3851.452,0.03998,0.9026,0.1357,0.8023,0.52,0.1672,0.03549,-0.009806,-0.004532,0.01267,1.058,0.3198,1.11,-0.0113
3852.416,0.04019,0.9037,0.1332,0.8013,0.5149,0.1655,0.03524,-0.009916,-0.004689,0.01242,1.056,0.3154,1.109,-0.01149
3853.38,0.041,0.9052,0.1306,0.8017,0.509,0.1647,0.03545,-0.009686,-0.004611,0.0126,1.054,0.3111,1.111,-0.01136
3854.344,0.04202,0.9067,0.1292,0.8033,0.5054,0.1651,0.036,-0.009268,-0.004366,0.01311,1.054,0.3089,1.113,-0.011
3855.309,0.04275,0.9078,0.1294,0.8053,0.5051,0.1662,0.03655,-0.008922,-0.004136,0.01369,1.056,0.3093,1.115,-0.01061
3856.273,0.04302,0.9085,0.1306,0.8069,0.5072,0.1675,0.03688,-0.00877,-0.004035,0.01408,1.058,0.3115,1.116,-0.01036
3857.237,0.04292,0.9088,0.1322,0.8077,0.5103,0.1685,0.03697,-0.00879,-0.004062,0.01424,1.06,0.314,1.116,-0.01027
3858.201,0.04258,0.9086,0.1336,0.808,0.5133,0.169,0.03688,-0.008913,-0.004164,0.0142,1.062,0.3162,1.116,-0.01032
3859.166,0.04209,0.9081,0.1346,0.8078,0.5157,0.1692,0.03669,-0.009077,-0.004275,0.01402,1.063,0.3176,1.116,-0.01043
3860.13,0.04157,0.9075,0.1351,0.8073,0.5171,0.169,0.03649,-0.009237,-0.004342,0.01378,1.064,0.3181,1.116,-0.01056
3861.094,0.0411,0.9071,0.135,0.8069,0.5173,0.1687,0.03634,-0.009362,-0.004341,0.01356,1.063,0.3177,1.116,-0.01066
3862.058,0.04077,0.907,0.1345,0.8066,0.5166,0.1682,0.03629,-0.009434,-0.00429,0.01344,1.063,0.3167,1.116,-0.01068
3863.023,0.04062,0.9073,0.1339,0.8068,0.5156,0.1679,0.03633,-0.009451,-0.004241,0.01343,1.063,0.3157,1.117,-0.01065
3863.987,0.04063,0.9076,0.1335,0.8074,0.5151,0.1678,0.0364,-0.009427,-0.004245,0.0135,1.063,0.3153,1.118,-0.01059
3864.951,0.04071,0.9077,0.1336,0.8083,0.5152,0.168,0.03644,-0.009383,-0.004311,0.01358,1.063,0.3155,1.118,-0.01055
3865.915,0.04082,0.9076,0.1339,0.8093,0.516,0.1681,0.03644,-0.009342,-0.004404,0.01362,1.063,0.3161,1.119,-0.01056
3866.879,0.04093,0.9072,0.1342,0.8103,0.5167,0.1682,0.03641,-0.009324,-0.004478,0.01359,1.064,0.3167,1.119,-0.01065
3867.844,0.04106,0.9069,0.1343,0.811,0.5169,0.1681,0.03637,-0.009346,-0.004511,0.01351,1.064,0.3168,1.117,-0.01081
3868.808,0.0412,0.907,0.1341,0.8113,0.5162,0.1677,0.03632,-0.009417,-0.004512,0.0134,1.064,0.3162,1.115,-0.01103
3869.772,0.04132,0.9077,0.1335,0.8114,0.5148,0.1674,0.03628,-0.009523,-0.00451,0.0133,1.064,0.3151,1.113,-0.01125
3870.736,0.04136,0.909,0.1328,0.8113,0.5133,0.167,0.03624,-0.009615,-0.004522,0.01326,1.063,0.3139,1.112,-0.01139
3871.701,0.04133,0.9106,0.1323,0.8113,0.5123,0.167,0.03623,-0.009635,-0.004534,0.01331,1.063,0.313,1.112,-0.01139
3872.665,0.04127,0.912,0.1323,0.8116,0.5122,0.1672,0.0363,-0.009543,-0.004506,0.01346,1.063,0.3129,1.114,-0.01122
3873.629,0.04125,0.9129,0.1327,0.8121,0.5132,0.1677,0.03647,-0.009355,-0.004419,0.01369,1.063,0.3135,1.116,-0.01094
3874.593,0.04128,0.9131,0.1334,0.8126,0.515,0.1682,0.03672,-0.009129,-0.004289,0.01393,1.063,0.3146,1.118,-0.01064
3875.558,0.04132,0.9126,0.1342,0.813,0.517,0.1687,0.03696,-0.008941,-0.004162,0.01411,1.064,0.316,1.119,-0.01042
3876.522,0.04132,0.9115,0.1348,0.8132,0.5187,0.1691,0.03712,-0.008848,-0.004086,0.01419,1.065,0.3172,1.12,-0.01032
3877.486,0.04128,0.9104,0.1352,0.8132,0.5198,0.1691,0.03714,-0.008878,-0.004088,0.01416,1.066,0.3177,1.12,-0.01035
3878.45,0.0412,0.9096,0.1351,0.8132,0.5199,0.169,0.03701,-0.009015,-0.004166,0.01404,1.067,0.3176,1.12,-0.01047
3879.414,0.04116,0.9094,0.1348,0.8134,0.5193,0.1688,0.03678,-0.009206,-0.004288,0.0139,1.067,0.3169,1.12,-0.0106
3880.379,0.0412,0.9098,0.1345,0.814,0.5184,0.1686,0.03654,-0.009382,-0.004405,0.0138,1.065,0.316,1.12,-0.01069
3881.343,0.04132,0.9105,0.1343,0.8147,0.5177,0.1687,0.03639,-0.009485,-0.004477,0.01375,1.064,0.3154,1.12,-0.01069
3882.307,0.04151,0.9113,0.1342,0.8156,0.5174,0.1687,0.03636,-0.009488,-0.004484,0.01376,1.063,0.3151,1.12,-0.01063
3883.271,0.04171,0.912,0.1342,0.8165,0.5172,0.1688,0.03646,-0.009392,-0.004428,0.0138,1.062,0.3149,1.12,-0.01053
3884.236,0.04187,0.9125,0.134,0.8172,0.5169,0.1688,0.03663,-0.009219,-0.004327,0.01388,1.062,0.3148,1.12,-0.01043
3885.2,0.04195,0.9127,0.1339,0.8178,0.5167,0.1687,0.03682,-0.009017,-0.004213,0.01395,1.062,0.3147,1.12,-0.01037
3886.164,0.04187,0.9127,0.1339,0.8182,0.5168,0.1686,0.03695,-0.008847,-0.00413,0.01401,1.064,0.3147,1.12,-0.01037
3887.128,0.04162,0.9126,0.1341,0.8183,0.5174,0.1685,0.03694,-0.008769,-0.004111,0.01399,1.065,0.315,1.121,-0.01045
3888.093,0.04123,0.9125,0.1344,0.8182,0.5182,0.1683,0.03678,-0.008808,-0.004168,0.01389,1.067,0.3153,1.121,-0.01061
3889.057,0.04082,0.9127,0.1346,0.8178,0.5188,0.1681,0.03652,-0.008944,-0.004276,0.01373,1.068,0.3153,1.121,-0.0108
3890.021,0.04055,0.9131,0.1344,0.8175,0.5186,0.1677,0.03625,-0.009115,-0.004387,0.01356,1.068,0.3147,1.121,-0.01095
3890.985,0.04056,0.9137,0.1339,0.8175,0.5177,0.1675,0.0361,-0.009237,-0.004442,0.01346,1.068,0.3137,1.121,-0.01099
3891.95,0.04084,0.9141,0.1334,0.8179,0.5168,0.1676,0.03616,-0.00925,-0.004408,0.01351,1.068,0.3129,1.121,-0.01088
3892.914,0.04127,0.9142,0.1333,0.8187,0.5166,0.1682,0.03639,-0.009159,-0.004299,0.01369,1.068,0.313,1.122,-0.01067
3893.878,0.04164,0.9141,0.1339,0.8196,0.5176,0.1689,0.03667,-0.009029,-0.004165,0.01391,1.068,0.3141,1.123,-0.01044
3894.842,0.04182,0.9138,0.1348,0.8203,0.5193,0.1696,0.03689,-0.008932,-0.004056,0.01409,1.069,0.3157,1.123,-0.01028
3895.806,0.04179,0.9136,0.1358,0.8206,0.5211,0.17,0.03696,-0.008915,-0.003999,0.01417,1.07,0.3172,1.123,-0.01022
3896.771,0.04158,0.9137,0.1364,0.8205,0.5224,0.17,0.03688,-0.008986,-0.003998,0.01414,1.07,0.3182,1.123,-0.01025
3897.735,0.04126,0.9141,0.1364,0.8201,0.5229,0.1696,0.03668,-0.009127,-0.004045,0.01401,1.07,0.3182,1.122,-0.01036
3898.699,0.04089,0.9147,0.136,0.8196,0.5225,0.169,0.03645,-0.009299,-0.004125,0.01378,1.069,0.3175,1.121,-0.01053
3899.663,0.04053,0.9151,0.1351,0.819,0.5216,0.1684,0.03623,-0.009457,-0.004218,0.01351,1.068,0.3162,1.121,-0.01074
3900.628,0.04029,0.9153,0.1342,0.8187,0.5203,0.1679,0.03608,-0.009564,-0.004299,0.01326,1.067,0.3147,1.121,-0.01094
3901.592,0.04024,0.9152,0.1333,0.8187,0.5188,0.1675,0.03601,-0.009602,-0.004353,0.0131,1.066,0.3132,1.122,-0.01109
3902.556,0.04042,0.9152,0.1326,0.8189,0.5171,0.1673,0.03602,-0.009575,-0.004376,0.01309,1.065,0.3119,1.122,-0.01116
3903.52,0.0408,0.9153,0.132,0.8195,0.5156,0.1673,0.03609,-0.009502,-0.004377,0.01324,1.066,0.311,1.123,-0.01112
3904.485,0.04123,0.9156,0.1319,0.8202,0.5147,0.1675,0.03622,-0.009405,-0.004372,0.01347,1.066,0.3107,1.123,-0.011
3905.449,0.04158,0.916,0.1321,0.821,0.5148,0.1679,0.03638,-0.009303,-0.004369,0.01371,1.067,0.311,1.123,-0.01084
3906.413,0.04177,0.9166,0.1327,0.8217,0.5157,0.1685,0.03655,-0.0092,-0.004363,0.01391,1.068,0.3118,1.123,-0.01065
3907.377,0.04183,0.9172,0.1335,0.8223,0.517,0.1689,0.0367,-0.009097,-0.004341,0.01403,1.068,0.3129,1.123,-0.01046
3908.341,0.04183,0.918,0.1344,0.8227,0.5185,0.1693,0.03681,-0.008992,-0.004295,0.01412,1.068,0.3139,1.124,-0.01027
3909.306,0.04182,0.9189,0.1351,0.8231,0.5197,0.1696,0.03687,-0.008896,-0.004228,0.01419,1.068,0.3146,1.124,-0.0101
3910.27,0.04184,0.9197,0.1357,0.8234,0.5206,0.1698,0.03688,-0.008832,-0.004163,0.01427,1.068,0.3152,1.124,-0.009985
3911.234,0.04184,0.9201,0.136,0.8236,0.5214,0.1699,0.03685,-0.008826,-0.00413,0.01434,1.068,0.3155,1.124,-0.009956
3912.198,0.04176,0.9202,0.1363,0.8238,0.522,0.1699,0.03677,-0.008894,-0.004154,0.01436,1.069,0.3157,1.124,-0.01003
3913.163,0.04155,0.9197,0.1363,0.8237,0.5226,0.1698,0.03666,-0.009023,-0.004236,0.01429,1.07,0.3157,1.124,-0.01021
3914.127,0.04124,0.919,0.1362,0.8235,0.5229,0.1696,0.03655,-0.009174,-0.00435,0.01413,1.07,0.3155,1.124,-0.01044
3915.091,0.0409,0.9184,0.1358,0.8234,0.5228,0.1692,0.03648,-0.00929,-0.004447,0.01394,1.071,0.315,1.124,-0.01066
