,ip (90-10),,oop (90-10),,azi (90-10),,ip (90-10),,oop (90-10),,azi (90-10),,ip (95-05),,oop (95-05),,azi (95-05),,ip (95-05),,oop (95-05),,azi (95-05),,ip,,oop,,azi,,ip,,oop,,ip,,oop
,PFO doped,,PFO doped,,PFO doped,,PFO undoped,,PFO undoped,,PFO undoped,,PFO doped,,PFO doped,,PFO doped,,PFO undoped,,PFO undoped,,PFO undoped,,back,,back,,back,,PBTTT doped,,PBTTT doped,,PBTTT undoped,,PBTTT undoped
17.911314,68.93021,17.911314,64.32961,17.911314,66.48436,17.911314,29.18701,17.911314,19.87142,17.911314,24.06984,17.911314,78.78662,17.911314,59.59638,17.911314,68.06189,17.911314,24.70505,17.911314,13.04766,17.911314,18.1394,17.911314,104.64026,17.911314,127.48339,17.911314,118.69945,17.911314,222.122088,17.911314,84.050842,17.911314,185.183148,17.911314,77.895242
17.931564,67.0911,17.931564,63.96445,17.931564,65.57344,17.931564,28.78159,17.931564,20.1718,17.931564,24.00267,17.931564,77.63057,17.931564,59.56865,17.931564,67.66351,17.931564,24.10865,17.931564,13.2154,17.931564,17.87281,17.931564,104.5341,17.931564,127.29385,17.931564,118.55434,17.931564,218.77359,17.931564,83.77491,17.931564,181.78766,17.931564,77.8519
17.951815,65.47905,17.951815,62.91097,17.951815,64.08681,17.951815,28.39008,17.951815,20.7173,17.951815,23.89716,17.951815,76.98705,17.951815,60.10975,17.951815,67.46169,17.951815,23.59014,17.951815,13.3561,17.951815,17.52923,17.951815,104.18762,17.951815,126.9463,17.951815,118.30981,17.951815,215.601836,17.951815,83.63452,17.951815,179.956636,17.951815,78.25132
17.972065,63.70439,17.972065,60.96383,17.972065,62.34943,17.972065,27.75118,17.972065,21.12831,17.972065,23.80654,17.972065,76.51657,17.972065,59.57954,17.972065,66.81794,17.972065,22.84833,17.972065,13.58185,17.972065,17.31006,17.972065,104.03436,17.972065,126.47124,17.972065,117.97845,17.972065,211.792348,17.972065,83.483882,17.972065,177.547288,17.972065,78.029002
17.992315,61.53686,17.992315,59.41684,17.992315,60.66191,17.992315,27.29934,17.992315,20.86547,17.992315,23.52731,17.992315,75.08832,17.992315,58.60761,17.992315,65.79524,17.992315,22.52942,17.992315,13.49443,17.992315,17.2639,17.992315,104.20289,17.992315,126.25163,17.992315,117.88997,17.992315,206.762682,17.992315,83.0509340000001,17.992315,174.859362,17.992315,77.629164
18.012566,60.70333,18.012566,57.62277,18.012566,59.41565,18.012566,27.11578,18.012566,19.97009,18.012566,23.14019,18.012566,73.66555,18.012566,56.64834,18.012566,64.4744,18.012566,22.31605,18.012566,13.3339,18.012566,17.21076,18.012566,103.98539,18.012566,126.36449,18.012566,117.72317,18.012566,202.174532,18.012566,82.804472,18.012566,173.056582,18.012566,76.882462
18.032816,60.84898,18.032816,56.3572,18.032816,58.78198,18.032816,27.98302,18.032816,19.87926,18.032816,23.49977,18.032816,72.74831,18.032816,54.40896,18.032816,62.86769,18.032816,22.59528,18.032816,12.69007,18.032816,16.99717,18.032816,103.01384,18.032816,126.36825,18.032816,117.27277,18.032816,200.485112,18.032816,82.73048,18.032816,172.703152,18.032816,76.31882
18.053066,60.33485,18.053066,55.421,18.053066,57.9718,18.053066,27.93199,18.053066,20.22296,18.053066,23.55506,18.053066,71.24693,18.053066,52.74449,18.053066,61.30473,18.053066,22.73994,18.053066,12.96786,18.053066,17.17292,18.053066,102.63109,18.053066,125.94637,18.053066,116.91779,18.053066,197.834242,18.053066,82.636866,18.053066,170.702252,18.053066,76.599996
18.073317,59.58095,18.073317,54.90948,18.073317,57.38946,18.073317,27.60593,18.073317,19.96986,18.073317,23.28848,18.073317,69.39191,18.073317,51.70837,18.073317,60.00121,18.073317,23.16316,18.073317,13.48053,18.073317,17.58553,18.073317,102.23681,18.073317,125.44019,18.073317,116.47551,18.073317,194.748018,18.073317,83.123502,18.073317,168.269018,18.073317,76.672122
18.093567,58.63357,18.093567,53.91768,18.093567,56.53919,18.093567,27.11407,18.093567,19.62313,18.093567,22.9279,18.093567,67.10208,18.093567,50.65515,18.093567,58.5825,18.093567,22.81126,18.093567,12.97339,18.093567,17.16217,18.093567,102.07065,18.093567,125.33559,18.093567,116.33406,18.093567,191.94189,18.093567,83.149062,18.093567,165.94878,18.093567,77.262412
18.113817,57.1594,18.113817,52.66331,18.113817,55.0409,18.113817,26.19116,18.113817,19.20975,18.113817,22.25833,18.113817,65.14614,18.113817,49.43407,18.113817,57.15332,18.113817,22.27194,18.113817,12.96512,18.113817,16.88416,18.113817,102.22074,18.113817,125.23533,18.113817,116.38629,18.113817,188.342892,18.113817,83.085464,18.113817,162.999332,18.113817,76.919184
18.134068,55.57299,18.134068,53.10886,18.134068,54.47,18.134068,25.73704,18.134068,19.58474,18.134068,22.1457,18.134068,64.16148,18.134068,49.29693,18.134068,56.72152,18.134068,21.94373,18.134068,14.08504,18.134068,17.1421,18.134068,102.21749,18.134068,124.42979,18.134068,116.05733,18.134068,185.359032,18.134068,83.486422,18.134068,161.763052,18.134068,77.489652
18.154318,54.60462,18.154318,52.84814,18.154318,53.91868,18.154318,26.01445,18.154318,19.88063,18.154318,22.43929,18.154318,64.15929,18.154318,48.72808,18.154318,56.52462,18.154318,22.50726,18.154318,14.30787,18.154318,17.54659,18.154318,101.66761,18.154318,124.09705,18.154318,115.6285,18.154318,182.724458,18.154318,83.47423,18.154318,160.976808,18.154318,77.32728
18.174568,54.3525,18.174568,51.53272,18.174568,53.20707,18.174568,26.27039,18.174568,19.14046,18.174568,22.13483,18.174568,64.27269,18.174568,47.47136,18.174568,55.84704,18.174568,22.94169,18.174568,13.48139,18.174568,17.31029,18.174568,100.87904,18.174568,124.15266,18.174568,115.3632,18.174568,179.942102,18.174568,82.640988,18.174568,159.845172,18.174568,76.756498
18.194817,53.61827,18.194817,49.84495,18.194817,52.23731,18.194817,25.99102,18.194817,17.94239,18.194817,21.60079,18.194817,63.41591,18.194817,46.31234,18.194817,55.01083,18.194817,22.81301,18.194817,12.28902,18.194817,16.87792,18.194817,100.79582,18.194817,124.55056,18.194817,115.38027,18.194817,176.383916,18.194817,81.842058,18.194817,156.828986,18.194817,76.339038
18.215067,51.79951,18.215067,49.04514,18.215067,51.39739,18.215067,25.72827,18.215067,17.6824,18.215067,21.47747,18.215067,61.2897,18.215067,45.75086,18.215067,53.91039,18.215067,22.12552,18.215067,11.65537,18.215067,16.42405,18.215067,100.95818,18.215067,124.82553,18.215067,115.41354,18.215067,172.894134,18.215067,81.100934,18.215067,154.652884,18.215067,75.872034
18.235317,50.68802,18.235317,48.85273,18.235317,50.93365,18.235317,26.05562,18.235317,18.52754,18.235317,21.91917,18.235317,59.43799,18.235317,45.60418,18.235317,52.84188,18.235317,22.12128,18.235317,12.05253,18.235317,16.49898,18.235317,100.73695,18.235317,124.55251,18.235317,115.23684,18.235317,170.56122,18.235317,80.610398,18.235317,153.24502,18.235317,75.626828
18.255568,50.11499,18.255568,49.01958,18.255568,50.74326,18.255568,25.89298,18.255568,19.25453,18.255568,22.15378,18.255568,56.78874,18.255568,45.53157,18.255568,51.43476,18.255568,21.39325,18.255568,13.16727,18.255568,16.65831,18.255568,100.73795,18.255568,123.65672,18.255568,114.84416,18.255568,167.73909,18.255568,81.354256,18.255568,151.08995,18.255568,75.568786
18.275818,48.69038,18.275818,48.40134,18.275818,49.64782,18.275818,25.10196,18.275818,19.06856,18.275818,21.5785,18.275818,55.10124,18.275818,44.16677,18.275818,50.14164,18.275818,21.14356,18.275818,13.2704,18.275818,16.57018,18.275818,100.97785,18.275818,123.34303,18.275818,114.81295,18.275818,165.4543,18.275818,81.670734,18.275818,149.85969,18.275818,75.682394
18.296068,46.78554,18.296068,47.62257,18.296068,48.32094,18.296068,24.70713,18.296068,18.82138,18.296068,21.22165,18.296068,54.12578,18.296068,43.12358,18.296068,49.39149,18.296068,20.89655,18.296068,12.88232,18.296068,16.25875,18.296068,101.21486,18.296068,123.23641,18.296068,114.88801,18.296068,162.177298,18.296068,81.781028,18.296068,147.992978,18.296068,75.851648
18.316319,46.34978,18.316319,47.21347,18.316319,47.7376,18.316319,25.16444,18.316319,19.18256,18.316319,21.64878,18.316319,52.83315,18.316319,42.67839,18.316319,48.79801,18.316319,20.81077,18.316319,13.03256,18.316319,16.29587,18.316319,100.63569,18.316319,122.86006,18.316319,114.43461,18.316319,159.731372,18.316319,82.112208,18.316319,146.450982,18.316319,76.043928
18.336569,45.97763,18.336569,46.66943,18.336569,46.97873,18.336569,25.17601,18.336569,19.64245,18.336569,21.77208,18.336569,51.79129,18.336569,42.44535,18.336569,48.26146,18.336569,20.63031,18.336569,13.5202,18.336569,16.3855,18.336569,100.40035,18.336569,122.34246,18.336569,114.15932,18.336569,157.62175,18.336569,82.199438,18.336569,144.72087,18.336569,76.071828
18.356819,44.49438,18.356819,45.13988,18.356819,45.51473,18.356819,24.64626,18.356819,19.00765,18.356819,21.25389,18.356819,50.4781,18.356819,42.21921,18.356819,47.43657,18.356819,20.4695,18.356819,13.46463,18.356819,16.28285,18.356819,100.23465,18.356819,122.33125,18.356819,114.06961,18.356819,154.98926,18.356819,82.05469,18.356819,142.98069,18.356819,75.41782
18.377069,43.250545,18.377069,44.7537,18.377069,44.81696,18.377069,24.407255,18.377069,18.66156,18.377069,20.98322,18.377069,48.738675,18.377069,41.4916,18.377069,46.14431,18.377069,20.439745,18.377069,13.06773,18.377069,16.04905,18.377069,99.962845,18.377069,122.342,18.377069,113.89706,18.377069,152.931156,18.377069,81.71621,18.377069,142.123166,18.377069,74.51806
18.39732,43.06311,18.39732,44.53804,18.39732,44.74794,18.39732,24.42277,18.39732,18.88756,18.39732,21.2282,18.39732,47.173,18.39732,41.30321,18.39732,45.15171,18.39732,20.32339,18.39732,13.06594,18.39732,15.94559,18.39732,99.68512,18.39732,121.94183,18.39732,113.52667,18.39732,150.677536,18.39732,81.534294,18.39732,141.154526,18.39732,74.546234
18.41757,43.121452,18.41757,43.46356,18.41757,44.23743,18.41757,24.491132,18.41757,18.35975,18.41757,21.06063,18.41757,46.478692,18.41757,40.82241,18.41757,44.55024,18.41757,20.179542,18.41757,12.81157,18.41757,15.64862,18.41757,99.498848,18.41757,121.97765,18.41757,113.43185,18.41757,148.3717024,18.41757,80.68657,18.41757,140.1750524,18.41757,74.76833
18.43782,42.597734,18.43782,43.04253,18.43782,43.63539,18.43782,24.208604,18.43782,18.49421,18.43782,20.89741,18.43782,45.912434,18.43782,40.04017,18.43782,43.79129,18.43782,19.929534,18.43782,13.08201,18.43782,15.53657,18.43782,99.546326,18.43782,121.96676,18.43782,113.46297,18.43782,145.1403588,18.43782,80.878198,18.43782,138.6877488,18.43782,74.619348
18.458071,41.329182,18.458071,43.45093,18.458071,43.17334,18.458071,23.812632,18.458071,18.96894,18.458071,20.88672,18.458071,45.180302,18.458071,38.97431,18.458071,42.84267,18.458071,19.473802,18.458071,13.45179,18.458071,15.48786,18.458071,99.758408,18.458071,121.67712,18.458071,113.4138,18.458071,143.2041904,18.458071,81.324106,18.458071,137.7417804,18.458071,74.197596
18.478321,40.40853,18.478321,43.67152,18.478321,42.94414,18.478321,23.65967,18.478321,19.02591,18.478321,20.8427,18.478321,44.18716,18.478321,38.45346,18.478321,42.11989,18.478321,18.87538,18.478321,13.38836,18.478321,15.33488,18.478321,99.65258,18.478321,121.45273,18.478321,113.17515,18.478321,141.666294,18.478321,81.100354,18.478321,137.062074,18.478321,74.169934
18.498571,40.342652,18.498571,43.64245,18.498571,42.90191,18.498571,23.840732,18.498571,18.78822,18.498571,20.85534,18.498571,43.449612,18.498571,38.63735,18.498571,41.77059,18.498571,18.764372,18.498571,13.14855,18.498571,15.30189,18.498571,99.310928,18.498571,121.16471,18.498571,112.85238,18.498571,140.0331264,18.498571,81.431208,18.498571,135.7335964,18.498571,74.2408780000001
18.518822,40.052005,18.518822,42.39567,18.518822,42.31316,18.518822,24.078435,18.518822,18.29402,18.518822,20.80158,18.518822,42.829295,18.518822,38.72467,18.518822,41.46013,18.518822,19.428625,18.518822,12.67433,18.518822,15.48265,18.518822,98.749855,18.518822,121.21967,18.518822,112.58969,18.518822,138.276294,18.518822,81.184146,18.518822,134.858544,18.518822,74.144766
18.539072,39.453757,18.539072,41.4687,18.539072,41.82968,18.539072,23.507037,18.539072,18.34127,18.539072,20.58307,18.539072,41.813237,18.539072,38.17797,18.539072,40.67263,18.539072,19.662117,18.539072,12.03837,18.539072,15.32055,18.539072,98.489433,18.539072,121.18212,18.539072,112.43732,18.539072,136.3686804,18.539072,80.721776,18.539072,133.7058204,18.539072,73.471566
18.55932,38.852712,18.55932,40.88305,18.55932,41.47522,18.55932,22.658052,18.55932,18.50663,18.55932,20.16913,18.55932,40.496062,18.55932,37.76051,18.55932,39.86568,18.55932,19.255942,18.55932,11.75038,18.55932,15.01942,18.55932,98.586288,18.55932,121.03005,18.55932,112.41177,18.55932,134.2745644,18.55932,79.83575,18.55932,131.9569544,18.55932,73.10127
18.579571,38.28326,18.579571,40.35915,18.579571,41.10669,18.579571,22.93033,18.579571,18.7198,18.579571,20.3613,18.579571,39.75671,18.579571,37.49397,18.579571,39.56088,18.579571,18.41185,18.579571,11.83785,18.579571,14.77828,18.579571,98.50808,18.579571,120.54348,18.579571,112.06,18.579571,132.303224,18.579571,79.534374,18.579571,130.908664,18.579571,72.902984
18.599821,38.209491,18.599821,40.31553,18.599821,41.00444,18.599821,23.557791,18.599821,18.48123,18.599821,20.64949,18.599821,39.884361,18.599821,37.47225,18.599821,39.79553,18.599821,18.074891,18.599821,11.9736,18.599821,14.76776,18.599821,98.149269,18.599821,120.12798,18.599821,111.5544,18.599821,130.6371372,18.599821,80.115784,18.599821,130.2982572,18.599821,73.264664
18.620071,38.232143,18.620071,40.60461,18.620071,40.99053,18.620071,23.273443,18.620071,18.44376,18.620071,20.52917,18.620071,39.252903,18.620071,37.68774,18.620071,39.53914,18.620071,18.431923,18.620071,12.25371,18.620071,14.99906,18.620071,97.926117,18.620071,119.87172,18.620071,111.33552,18.620071,128.7065896,18.620071,80.421946,18.620071,129.8927296,18.620071,73.819816
18.640322,37.916763,18.640322,40.1405,18.640322,40.54288,18.640322,22.918953,18.640322,18.88353,18.640322,20.67616,18.640322,38.559123,18.640322,37.87819,18.640322,39.11327,18.640322,18.500483,18.640322,12.21158,18.640322,14.92133,18.640322,97.694977,18.640322,119.57445,18.640322,111.16037,18.640322,126.9929676,18.640322,80.26457,18.640322,129.5926676,18.640322,73.38384
18.660572,37.955385,18.660572,39.72344,18.660572,40.35738,18.660572,23.058215,18.660572,18.89461,18.660572,20.65782,18.660572,38.505315,18.660572,38.23295,18.660572,39.09095,18.660572,18.537515,18.660572,12.31775,18.660572,14.90223,18.660572,97.589035,18.660572,119.5572,18.660572,111.18591,18.660572,124.834178,18.660572,79.56737,18.660572,128.102308,18.660572,72.83905
18.680822,37.579508,18.680822,39.69531,18.680822,40.08267,18.680822,22.708498,18.680822,18.61504,18.680822,20.23291,18.680822,37.936138,18.680822,38.51101,18.680822,39.06895,18.680822,18.193378,18.680822,12.36898,18.680822,14.77123,18.680822,97.665962,18.680822,119.7322,18.680822,111.25853,18.680822,123.3572156,18.680822,79.23168,18.680822,126.1594456,18.680822,72.79197
18.701073,37.347086,18.701073,39.91961,18.701073,39.75576,18.701073,22.589626,18.701073,18.84716,18.701073,20.25289,18.701073,37.595176,18.701073,38.86673,18.701073,39.06147,18.701073,18.376626,18.701073,12.33446,18.701073,14.96782,18.701073,97.447884,18.701073,119.28268,18.701073,110.94169,18.701073,122.5663492,18.701073,80.054674,18.701073,125.3344492,18.701073,72.867594
18.721323,37.111911,18.721323,39.73995,18.721323,39.46748,18.721323,22.838491,18.721323,19.40279,18.721323,20.48842,18.721323,37.137171,18.721323,37.61055,18.721323,38.26187,18.721323,18.701191,18.721323,12.66385,18.721323,15.13491,18.721323,97.043739,18.721323,118.88966,18.721323,110.61374,18.721323,121.6398732,18.721323,79.830558,18.721323,125.6116932,18.721323,72.981748
18.741573,36.681804,18.741573,39.9509,18.741573,39.51575,18.741573,22.939724,18.741573,19.4222,18.741573,20.68262,18.741573,36.327214,18.741573,36.43874,18.741573,37.51935,18.741573,18.568344,18.741573,12.75414,18.741573,15.1189,18.741573,97.046936,18.741573,118.59454,18.741573,110.44374,18.741573,120.7213968,18.741573,79.592312,18.741573,125.0728668,18.741573,72.531462
18.761824,37.206456,18.761824,39.55392,18.761824,39.60073,18.761824,23.908916,18.761824,18.909,18.761824,20.9593,18.761824,36.727676,18.761824,35.85638,18.761824,37.39239,18.761824,18.632806,18.761824,12.64957,18.761824,15.12037,18.761824,96.200424,18.761824,118.51291,18.761824,109.99656,18.761824,120.0161612,18.761824,79.753598,18.761824,124.9596112,18.761824,72.156838
18.782074,36.494936,18.782074,39.25225,18.782074,39.01293,18.782074,24.237886,18.782074,18.39458,18.782074,20.75458,18.782074,36.508306,18.782074,35.96731,18.782074,37.21486,18.782074,18.480236,18.782074,12.46177,18.782074,14.80327,18.782074,95.885284,18.782074,118.31521,18.782074,109.81158,18.782074,118.5068892,18.782074,79.427068,18.782074,123.8918992,18.782074,72.488998
18.802324,35.806126,18.802324,38.63555,18.802324,38.51095,18.802324,23.192096,18.802324,18.27017,18.802324,20.26921,18.802324,35.859456,18.802324,35.75892,18.802324,36.94684,18.802324,18.621046,18.802324,11.99821,18.802324,14.72469,18.802324,95.862694,18.802324,118.45043,18.802324,109.7641,18.802324,117.5919972,18.802324,78.292204,18.802324,122.5488172,18.802324,72.068594
18.822575,35.592302,18.822575,38.30082,18.822575,38.46883,18.822575,22.417682,18.822575,18.21416,18.822575,20.00232,18.822575,35.234792,18.822575,35.68456,18.822575,36.78909,18.822575,18.525302,18.822575,11.67495,18.822575,14.66949,18.822575,95.967758,18.822575,118.33018,18.822575,109.64775,18.822575,116.6665304,18.822575,78.008654,18.822575,121.2569604,18.822575,71.579564
18.842825,35.714604,18.842825,38.18925,18.842825,38.58717,18.842825,22.757344,18.842825,17.82713,18.842825,19.94664,18.842825,35.082974,18.842825,35.92465,18.842825,36.91929,18.842825,18.599504,18.842825,11.97929,18.842825,14.88346,18.842825,95.640266,18.842825,118.03411,18.842825,109.31316,18.842825,115.2963008,18.842825,78.664828,18.842825,120.9753008,18.842825,71.835158
18.863075,34.939342,18.863075,38.14888,18.863075,38.21128,18.863075,22.313182,18.863075,17.73169,18.863075,19.833,18.863075,35.037152,18.863075,35.65142,18.863075,36.86785,18.863075,18.287472,18.863075,11.97419,18.863075,14.84766,18.863075,95.822418,18.863075,117.87273,18.863075,109.23512,18.863075,113.2984384,18.863075,79.546784,18.863075,119.8502584,18.863075,72.181824
18.883326,34.22841,18.883326,38.09357,18.883326,37.83019,18.883326,22.01134,18.883326,17.50517,18.883326,19.75006,18.883326,34.77997,18.883326,35.24666,18.883326,36.573,18.883326,18.10922,18.883326,11.68819,18.883326,14.61865,18.883326,96.07164,18.883326,117.87332,18.883326,109.28218,18.883326,110.863702,18.883326,79.460416,18.883326,119.194412,18.883326,71.976666
18.903576,34.054119,18.903576,38.12417,18.903576,37.83332,18.903576,21.949579,18.903576,18.71225,18.903576,20.05126,18.903576,34.178189,18.903576,35.55296,18.903576,36.33678,18.903576,17.981769,18.903576,12.44491,18.903576,14.81164,18.903576,95.823151,18.903576,117.14095,18.903576,108.9533,18.903576,109.9806488,18.903576,79.65336,18.903576,119.1184388,18.903576,72.43252
18.923824,34.734494,18.923824,38.06372,18.923824,37.82743,18.923824,22.049344,18.923824,19.00099,18.923824,19.93746,18.923824,33.861944,18.923824,35.21225,18.923824,35.83924,18.923824,17.879954,18.923824,12.36338,18.923824,14.66511,18.923824,95.237816,18.923824,117.09357,18.923824,108.76771,18.923824,109.3915008,18.923824,80.136596,18.923824,119.2985008,18.923824,71.945216
18.944075,35.329128,18.944075,37.92533,18.944075,37.90126,18.944075,22.149598,18.944075,18.37382,18.944075,19.82805,18.944075,33.745208,18.944075,34.73274,18.944075,35.55678,18.944075,17.674118,18.944075,11.98457,18.944075,14.45013,18.944075,94.821152,18.944075,117.2826,18.944075,108.57809,18.944075,109.0759576,18.944075,79.78404,18.944075,118.7955776,18.944075,71.16937
18.964325,35.303507,18.964325,37.83924,18.964325,37.96076,18.964325,21.723867,18.964325,18.03645,18.964325,19.70092,18.964325,33.384677,18.964325,35.20492,18.964325,35.7164,18.964325,17.600797,18.964325,11.90257,18.964325,14.43744,18.964325,94.721153,18.964325,117.0378,18.964325,108.26324,18.964325,108.5511064,18.964325,79.23102,18.964325,117.9325964,18.964325,71.40079
18.984575,34.522864,18.984575,38.03784,18.984575,37.76677,18.984575,21.124864,18.984575,17.65143,18.984575,19.3528,18.984575,32.782854,18.984575,35.37805,18.984575,35.56348,18.984575,17.083644,18.984575,12.27936,18.984575,14.4633,18.984575,95.126366,18.984575,116.64314,18.984575,108.16925,18.984575,107.0820308,18.984575,79.181322,18.984575,116.3746108,18.984575,71.241792
19.004826,33.511251,19.004826,38.07684,19.004826,37.33179,19.004826,21.269981,19.004826,17.43966,19.004826,19.30873,19.004826,32.349011,19.004826,35.48225,19.004826,35.37523,19.004826,16.844861,19.004826,12.30088,19.004826,14.35207,19.004826,95.220879,19.004826,116.35123,19.004826,108.06032,19.004826,105.7608352,19.004826,79.418284,19.004826,115.2121452,19.004826,70.317794
19.025076,33.17142,19.025076,38.06494,19.025076,37.17163,19.025076,21.45392,19.025076,18.27876,19.025076,19.66324,19.025076,32.62997,19.025076,35.53087,19.025076,35.42464,19.025076,16.48879,19.025076,12.28331,19.025076,14.12369,19.025076,95.17878,19.025076,116.1075,19.025076,107.95421,19.025076,104.771894,19.025076,79.33207,19.025076,114.438924,19.025076,70.27951
19.045326,33.969145,19.045326,38.07007,19.045326,37.5785,19.045326,21.338275,19.045326,18.21404,19.045326,19.51534,19.045326,33.130445,19.045326,35.35983,19.045326,35.591,19.045326,16.316275,19.045326,11.98372,19.045326,13.83877,19.045326,94.968155,19.045326,115.95082,19.045326,107.79764,19.045326,104.334754,19.045326,79.470936,19.045326,113.724894,19.045326,70.6785060000001
19.065577,34.122796,19.065577,37.47539,19.065577,37.36722,19.065577,21.041896,19.065577,17.77922,19.065577,19.19684,19.065577,33.257106,19.065577,34.91424,19.065577,35.50888,19.065577,16.544496,19.065577,11.23293,19.065577,13.50406,19.065577,94.501534,19.065577,116.12584,19.065577,107.68831,19.065577,104.5215892,19.065577,79.0450820000001,19.065577,113.5115192,19.065577,70.425942
19.085827,33.589012,19.085827,37.61845,19.085827,37.07788,19.085827,21.138922,19.085827,18.13381,19.085827,19.41089,19.085827,33.281962,19.085827,35.52577,19.085827,35.88636,19.085827,17.104552,19.085827,11.44515,19.085827,13.83217,19.085827,94.192268,19.085827,115.72077,19.085827,107.39851,19.085827,103.9997384,19.085827,79.228906,19.085827,113.5078084,19.085827,69.966956
19.106077,33.555432,19.106077,38.26378,19.106077,37.25251,19.106077,20.782232,19.106077,18.69621,19.106077,19.40524,19.106077,33.108052,19.106077,36.06823,19.106077,35.97961,19.106077,17.462212,19.106077,12.07228,19.106077,14.39052,19.106077,94.017998,19.106077,115.16997,19.106077,107.08619,19.106077,102.8731924,19.106077,79.747776,19.106077,112.4145924,19.106077,70.539856
19.126328,33.934306,19.126328,38.36695,19.126328,37.45858,19.126328,21.030006,19.126328,18.5386,19.126328,19.19771,19.126328,32.783996,19.126328,36.03149,19.126328,35.76621,19.126328,16.657016,19.126328,12.04581,19.126328,13.94785,19.126328,93.893494,19.126328,115.01264,19.126328,107.00143,19.126328,101.4917672,19.126328,79.8989520000001,19.126328,111.6909472,19.126328,70.219402
19.146578,34.433885,19.146578,38.22939,19.146578,37.62175,19.146578,21.898025,19.146578,17.69527,19.146578,19.23346,19.146578,32.702035,19.146578,35.1716,19.146578,35.34379,19.146578,16.163665,19.146578,11.38842,19.146578,13.51589,19.146578,93.645935,19.146578,115.33691,19.146578,106.95528,19.146578,100.763698,19.146578,78.810518,19.146578,111.701618,19.146578,69.742788
19.166828,34.586177,19.166828,38.74131,19.166828,38.00041,19.166828,22.134847,19.166828,18.06594,19.166828,19.68011,19.166828,32.406377,19.166828,35.5089,19.166828,35.45286,19.166828,16.627817,19.166828,11.75063,19.166828,13.88311,19.166828,93.452583,19.166828,114.92112,19.166828,106.60634,19.166828,100.1255504,19.166828,78.851566,19.166828,111.0882204,19.166828,70.750766
19.187078,34.329007,19.187078,38.74081,19.187078,37.95537,19.187078,21.698427,19.187078,18.33627,19.187078,19.73387,19.187078,32.246447,19.187078,36.18686,19.187078,35.85625,19.187078,17.251037,19.187078,12.31068,19.187078,14.34427,19.187078,93.434143,19.187078,114.29996,19.187078,106.24203,19.187078,99.1686884,19.187078,79.692538,19.187078,110.0174884,19.187078,71.246008
19.207329,34.551258,19.207329,38.9701,19.207329,38.18459,19.207329,21.317728,19.207329,17.74944,19.207329,19.32999,19.207329,33.105988,19.207329,36.39295,19.207329,36.32909,19.207329,17.674028,19.207329,12.41703,19.207329,14.48836,19.207329,93.107162,19.207329,114.02203,19.207329,105.98321,19.207329,98.2601556,19.207329,80.077264,19.207329,109.6779256,19.207329,71.561294
19.227579,35.009273,19.227579,38.7592,19.227579,38.30542,19.227579,21.116403,19.227579,17.54636,19.227579,19.28015,19.227579,33.498793,19.227579,35.7903,19.227579,36.19432,19.227579,17.723213,19.227579,12.13757,19.227579,14.47307,19.227579,92.594887,19.227579,114.07066,19.227579,105.68874,19.227579,97.3658256,19.227579,79.6351480000001,19.227579,109.5293256,19.227579,71.4567780000001
19.247829,34.277645,19.247829,38.29256,19.247829,37.70419,19.247829,20.966455,19.247829,17.96457,19.247829,19.43271,19.247829,32.968455,19.247829,35.53785,19.247829,35.78927,19.247829,16.812405,19.247829,12.07219,19.247829,14.09829,19.247829,92.788605,19.247829,113.9938,19.247829,105.74779,19.247829,96.557844,19.247829,78.6068800000001,19.247829,107.820314,19.247829,71.00016
19.26808,33.799596,19.26808,38.47647,19.26808,37.53964,19.26808,21.170356,19.26808,18.59108,19.26808,19.65138,19.26808,32.570306,19.26808,36.32254,19.26808,35.99129,19.26808,16.418866,19.26808,12.37094,19.26808,14.05592,19.26808,92.822334,19.26808,113.49561,19.26808,105.56288,19.26808,96.2572392,19.26808,78.589968,19.26808,106.5272792,19.26808,71.017378
19.288328,34.009763,19.288328,38.93486,19.288328,37.88863,19.288328,21.437413,19.288328,19.03354,19.288328,19.86026,19.288328,33.057033,19.288328,37.04915,19.288328,36.58023,19.288328,16.657573,19.288328,12.29194,19.288328,14.14942,19.288328,92.325897,19.288328,113.23631,19.288328,105.19653,19.288328,96.0647536,19.288328,78.998448,19.288328,106.7274036,19.288328,71.164968
19.308578,33.771706,19.308578,39.45412,19.308578,38.08169,19.308578,21.184476,19.308578,18.80868,19.308578,19.64876,19.308578,32.929166,19.308578,37.20734,19.308578,36.69515,19.308578,16.303386,19.308578,11.66903,19.308578,13.84299,19.308578,92.204384,19.308578,113.3536,19.308578,105.07635,19.308578,95.8571492,19.308578,78.72638,19.308578,106.1864392,19.308578,70.57767
19.328829,34.068875,19.328829,39.77594,19.328829,38.48912,19.328829,20.667185,19.328829,18.14923,19.328829,19.3377,19.328829,33.222355,19.328829,36.88428,19.328829,36.83843,19.328829,15.924055,19.328829,11.0567,19.328829,13.4998,19.328829,92.161385,19.328829,113.49452,19.328829,104.97366,19.328829,95.180558,19.328829,77.919706,19.328829,105.323728,19.328829,70.296646
