xc,xoop,xip,ip,oop,complete
47.374737,47.374737,20.758541,31.135044,76.535502,71.940222
47.427288,47.427288,20.781567,31.129505,75.824036,71.399722
47.479839,47.479839,20.804594,31.530478,75.217606,71.7535
47.532391,47.532391,20.827621,31.643153,74.456256,72.03838
47.584942,47.584942,20.850647,31.570568,77.454304,72.326214
47.637493,47.637493,20.873674,30.806258,76.770536,72.093632
47.690044,47.690044,20.8967,30.01228,77.233706,73.504026
47.742596,47.742596,20.919727,29.903875,77.797246,73.448358
47.795147,47.795147,20.942755,30.309172,76.330848,73.112744
47.847698,47.847698,20.96578,30.721961,78.041274,72.962168
47.900249,47.900249,20.988808,31.097758,77.760232,73.587306
47.952801,47.952801,21.011833,30.760586,77.516026,73.956876
48.005348,48.005348,21.034861,30.505563,79.082226,74.437964
48.057899,48.057899,21.057888,30.8663,79.008514,75.048866
48.110451,48.110451,21.080914,30.524129,78.29985,73.96393
48.163002,48.163002,21.103941,30.147763,79.39432,75.672786
48.215553,48.215553,21.126968,30.221276,81.06737,76.26387
48.268105,48.268105,21.149994,30.084562,79.408562,75.434344
48.320656,48.320656,21.173021,29.71686,80.93603,75.7948
48.373207,48.373207,21.196047,29.760607,80.630788,76.043982
48.425758,48.425758,21.219074,29.856772,79.777866,75.621468
48.47831,48.47831,21.242102,30.016332,80.021844,76.147138
48.530861,48.530861,21.265127,30.188068,80.403306,77.09166
48.583412,48.583412,21.288155,29.84964,80.214212,77.298294
48.635963,48.635963,21.31118,29.719093,81.998534,78.052832
48.688515,48.688515,21.334208,29.285655,81.615068,78.110886
48.741066,48.741066,21.357235,28.851817,82.918158,78.585978
48.793613,48.793613,21.38026,29.456817,80.535364,78.580474
48.846165,48.846165,21.403288,29.849366,81.217892,78.20466
48.898716,48.898716,21.426313,29.799529,82.879604,79.416898
48.951267,48.951267,21.449341,30.096889,83.663584,78.54636
49.003819,49.003819,21.472368,30.840714,84.277634,79.414562
49.05637,49.05637,21.495394,30.406559,86.66871,80.058242
49.108921,49.108921,21.518421,30.613618,84.849852,79.977752
49.161472,49.161472,21.541447,30.053208,84.539952,80.211952
49.214024,49.214024,21.564474,29.774436,85.062152,80.79061
49.266575,49.266575,21.587502,29.49704,86.6641,80.7874
49.319126,49.319126,21.610527,29.098082,85.640816,81.46252
49.371677,49.371677,21.633554,29.182043,85.128982,81.64089
49.424229,49.424229,21.65658,29.249893,83.78599,81.90696
49.47678,49.47678,21.679607,29.415721,86.010312,81.904116
49.529327,49.529327,21.702635,29.699851,86.254214,82.821498
49.581879,49.581879,21.72566,29.656024,86.893222,83.624062
49.63443,49.63443,21.748688,29.692505,85.02554,83.357456
49.686981,49.686981,21.771713,29.645439,87.209408,83.557644
49.739532,49.739532,21.794741,29.455122,86.923424,84.031954
49.792084,49.792084,21.817768,29.347549,88.15069,84.311808
49.844635,49.844635,21.840794,28.9755,88.462722,83.870584
49.897186,49.897186,21.863821,28.640356,91.551512,85.689742
49.949738,49.949738,21.886847,28.74761,90.159836,86.674508
50.002289,50.002289,21.909874,29.230566,90.028286,86.35311
50.05484,50.05484,21.932901,29.195463,90.528492,86.50157
50.107391,50.107391,21.955927,29.300944,91.479616,87.206782
50.159943,50.159943,21.978954,29.132936,92.618954,87.50804
50.212494,50.212494,22.001982,28.851387,90.990048,87.202544
50.265045,50.265045,22.025007,29.454201,91.939706,87.588598
50.317593,50.317593,22.048035,29.263788,93.086298,88.191266
50.370144,50.370144,22.07106,28.726967,94.637654,88.62508
50.422695,50.422695,22.094088,27.332768,94.742878,89.443808
