,ip (90-10),,oop (90-10),,azi (90-10),,ip (90-10),,oop (90-10),,azi (90-10),,ip (95-05),,oop (95-05),,azi (95-05),,ip (95-05),,oop (95-05),,azi (95-05),,ip,,oop,,azi,,ip,,oop,,ip,,oop
,PCE doped,,PCE doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,PCE doped,,PCE doped,,PCE doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,back,,back,,back,,PBTTT doped,,PBTTT doped,,PBTTT undoped,,PBTTT undoped
26.942909,34.330287,26.942909,34.707577,26.942909,34.704406,26.942909,34.137111,26.942909,40.352237,26.942909,40.214136,26.942909,36.483081,26.942909,40.527097,26.942909,40.520786,26.942909,24.851017,26.942909,32.310767,26.942909,32.212956,26.942909,57.790318,26.942909,72.034843,26.942909,72.503914,26.942909,52.1964984,26.942909,60.6590184,26.942909,62.9193684,26.942909,72.8364484
26.96316,28.745761,26.96316,34.429043,26.96316,34.21853,26.96316,32.708126,26.96316,40.063283,26.96316,40.09561,26.96316,34.618099,26.96316,40.103893,26.96316,39.83261,26.96316,24.551868,26.96316,31.909083,26.96316,31.65999,26.96316,60.147305,26.96316,72.201317,26.96316,72.70401,26.96316,49.964954,26.96316,61.0000396000001,26.96316,61.475074,26.96316,72.9191796
26.98341,26.857548,26.98341,34.291317,26.98341,33.947771,26.98341,34.876141,26.98341,40.087007,26.98341,40.080421,26.98341,36.538159,26.98341,40.373827,26.98341,40.020061,26.98341,24.848568,26.98341,31.689947,26.98341,31.370371,26.98341,59.100719,26.98341,72.083893,26.98341,72.756699,26.98341,50.6183872,26.98341,61.4195984,26.98341,62.9632472,26.98341,72.3678284
27.00366,27.839363,27.00366,34.735484,27.00366,34.371357,27.00366,35.146667,27.00366,40.798224,27.00366,40.655217,27.00366,37.004105,27.00366,40.918964,27.00366,40.757787,27.00366,24.994461,27.00366,32.032574,27.00366,31.797887,27.00366,58.306839,27.00366,71.752296,27.00366,72.500473,27.00366,51.3433932,27.00366,62.3751948,27.00366,62.9426832,27.00366,72.5690448
27.023911,27.769371,27.023911,34.714274,27.023911,34.541123,27.023911,35.409378,27.023911,41.034514,27.023911,41.052273,27.023911,37.659096,27.023911,41.166784,27.023911,41.106233,27.023911,25.786087,27.023911,32.686124,27.023911,32.552493,27.023911,57.549385,27.023911,71.688316,27.023911,72.307587,27.023911,48.342928,27.023911,62.1098408,27.023911,63.849448,27.023911,73.2165308
27.044161,26.426045,27.044161,34.125933,27.044161,34.092663,27.044161,34.897488,27.044161,41.068943,27.044161,40.965963,27.044161,37.367443,27.044161,40.708653,27.044161,40.530463,27.044161,30.75227,27.044161,32.720173,27.044161,32.565243,27.044161,56.353069,27.044161,71.936737,27.044161,72.579887,27.044161,48.7117672,27.044161,61.5369356,27.044161,62.9882372,27.044161,73.1420056
27.064411,27.065315,27.064411,34.448559,27.064411,34.423872,27.064411,31.353302,27.064411,40.989239,27.064411,40.998002,27.064411,36.389671,27.064411,39.937479,27.064411,40.070562,27.064411,30.516296,27.064411,32.366899,27.064411,32.149892,27.064411,55.082703,27.064411,72.079521,27.064411,72.639198,27.064411,51.3361064,27.064411,61.3194448,27.064411,62.1281164,27.064411,73.4304448
27.084661,29.555222,27.084661,34.795471,27.084661,34.77454,27.084661,29.613556,27.084661,41.391401,27.084661,41.28805,27.084661,35.010834,27.084661,40.071371,27.084661,40.19644,27.084661,29.669601,27.084661,31.979961,27.084661,31.73447,27.084661,54.008667,27.084661,71.825279,27.084661,72.46035,27.084661,49.3883396,27.084661,61.9267452,27.084661,58.7059896,27.084661,74.0425252
27.104912,29.12228,27.104912,34.948835,27.104912,34.893271,27.104912,30.663585,27.104912,41.746105,27.104912,41.735921,27.104912,33.173603,27.104912,40.822245,27.104912,40.762381,27.104912,31.903049,27.104912,32.154705,27.104912,32.113811,27.104912,54.173199,27.104912,71.527145,27.104912,72.124519,27.104912,45.2265312,27.104912,63.083596,27.104912,57.1225512,27.104912,74.841116
27.125162,29.000217,27.125162,35.143879,27.125162,34.992397,27.125162,32.955158,27.125162,41.717059,27.125162,41.863757,27.125162,35.146892,27.125162,41.210559,27.125162,41.171787,27.125162,32.498333,27.125162,32.303829,27.125162,32.354617,27.125162,51.48518,27.125162,71.385361,27.125162,71.925133,27.125162,47.782144,27.125162,63.4233168,27.125162,54.901884,27.125162,74.9499168
27.145412,22.261009,27.145412,35.195683,27.145412,35.000769,27.145412,26.608215,27.145412,41.637823,27.145412,41.693409,27.145412,31.201385,27.145412,41.194913,27.145412,41.236469,27.145412,27.442085,27.145412,32.447453,27.145412,32.423129,27.145412,52.881096,27.145412,71.397987,27.145412,72.005241,27.145412,47.9982048,27.145412,63.0951256,27.145412,50.7738048,27.145412,74.8788256
27.165663,20.716671,27.165663,35.390192,27.165663,35.263108,27.165663,27.815197,27.165663,42.002032,27.165663,41.860838,27.165663,29.674786,27.165663,41.704692,27.165663,41.726898,27.165663,24.317311,27.165663,32.891472,27.165663,32.672878,27.165663,50.650234,27.165663,71.097038,27.165663,71.799522,27.165663,47.5566392,27.165663,63.6483544,27.165663,50.8044792,27.165663,75.8043544
27.185913,25.231755,27.185913,35.10029,27.185913,34.963838,27.185913,32.248783,27.185913,42.1405,27.185913,41.881108,27.185913,32.058071,27.185913,41.55309,27.185913,41.474018,27.185913,23.725987,27.185913,33.28326,27.185913,33.084298,27.185913,44.053684,27.185913,71.06826,27.185913,71.823402,27.185913,49.1229992,27.185913,64.632118,27.185913,52.1709992,27.185913,76.242638
27.206163,22.359349,27.206163,35.402912,27.206163,35.262665,27.206163,25.980084,27.206163,42.280232,27.206163,42.098375,27.206163,27.250378,27.206163,40.970962,27.206163,41.079215,27.206163,18.813229,27.206163,33.870702,27.206163,33.750115,27.206163,39.769161,27.206163,71.145638,27.206163,71.795425,27.206163,37.2460768,27.206163,64.7847044,27.206163,43.2227088,27.206163,76.2760944
27.226414,14.251545,27.226414,35.846582,27.226414,35.684062,27.226414,15.232734,27.226414,42.176862,27.226414,42.025592,27.226414,18.689895,27.226414,40.970812,27.226414,41.001132,27.226414,11.797912,27.226414,33.805562,27.226414,33.889222,27.226414,33.667519,27.226414,71.289978,27.226414,71.972778,27.226414,18.3354422,27.226414,64.4252964,27.226414,27.1891262,27.226414,76.0046364
27.246664,2.497488,27.246664,35.650431,27.246664,35.475812,27.246664,3.498596,27.246664,42.233531,27.246664,41.948582,27.246664,2.992771,27.246664,41.003681,27.246664,40.921102,27.246664,2.497488,27.246664,33.747451,27.246664,33.808412,27.246664,18.451908,27.246664,71.197029,27.246664,72.010078,27.246664,0.303494399999998,27.246664,63.7610452,27.246664,2.8009844,27.246664,76.4669052
27.266914,2.994303,27.266914,35.657529,27.266914,35.435062,27.266914,4.491455,27.266914,42.364599,27.266914,41.994832,27.266914,2.994303,27.266914,41.006849,27.266914,40.634212,27.266914,2.994303,27.266914,33.589769,27.266914,33.518752,27.266914,17.96582,27.266914,71.071861,27.266914,72.063728,27.266914,0.898291000000004,27.266914,63.3580668,27.266914,3.892594,27.266914,76.8625668
27.287163,0,27.287163,36.027684,27.287163,35.622126,27.287163,0,27.287163,42.625124,27.287163,42.171906,27.287163,0,27.287163,41.393604,27.287163,40.977756,27.287163,0,27.287163,33.442264,27.287163,33.323956,27.287163,0,27.287163,70.904526,27.287163,71.917824,27.287163,0,27.287163,63.9238588,27.287163,0,27.287163,77.3013288
27.307413,0,27.307413,36.065119,27.307413,35.537873,27.307413,0,27.307413,42.436429,27.307413,41.903793,27.307413,0,27.307413,41.621609,27.307413,41.132603,27.307413,0,27.307413,33.788899,27.307413,33.419843,27.307413,0,27.307413,70.697121,27.307413,71.885437,27.307413,0,27.307413,64.0958148,27.307413,0,27.307413,77.0975848
27.327663,0,27.327663,36.358252,27.327663,35.860196,27.327663,0,27.327663,42.469102,27.327663,42.011616,27.327663,0,27.327663,41.819532,27.327663,41.294186,27.327663,0,27.327663,34.136662,27.327663,33.690566,27.327663,0,27.327663,70.678398,27.327663,71.787384,27.327663,0,27.327663,64.7895924,27.327663,0,27.327663,76.8904924
27.347914,0,27.347914,36.499691,27.347914,36.047166,27.347914,0,27.347914,42.460871,27.347914,42.159976,27.347914,0,27.347914,42.319931,27.347914,41.646916,27.347914,0,27.347914,34.325301,27.347914,34.012406,27.347914,0,27.347914,70.679359,27.347914,71.627884,27.347914,0,27.347914,65.6100892,27.347914,0,27.347914,77.1166492
27.368164,0,27.368164,36.536185,27.368164,36.122771,27.368164,0,27.368164,42.113545,27.368164,42.310591,27.368164,0,27.368164,42.280155,27.368164,41.694981,27.368164,0,27.368164,33.884235,27.368164,33.846711,27.368164,0,27.368164,70.753525,27.368164,71.629669,27.368164,0,27.368164,65.69376,27.368164,0,27.368164,77.39968
27.388414,0,27.388414,36.88465,27.388414,36.51872,27.388414,0,27.388414,42.60651,27.388414,42.76735,27.388414,0,27.388414,42.51757,27.388414,42.02434,27.388414,0,27.388414,34.23595,27.388414,34.11495,27.388414,0,27.388414,70.5382,27.388414,71.44696,27.388414,0,27.388414,65.7369,27.388414,0,27.388414,78.09978
27.408665,0,27.408665,36.609131,27.408665,36.390849,27.408665,0,27.408665,42.944911,27.408665,43.165759,27.408665,0,27.408665,42.551571,27.408665,42.130839,27.408665,0,27.408665,34.438051,27.408665,34.221889,27.408665,0,27.408665,70.561729,27.408665,71.411911,27.408665,0,27.408665,65.8580252,27.408665,0,27.408665,77.7990552
27.428915,0,27.428915,36.410177,27.428915,36.095334,27.428915,0,27.428915,43.368837,27.428915,43.419714,27.428915,0,27.428915,43.149777,27.428915,42.693134,27.428915,0,27.428915,34.141987,27.428915,33.966234,27.428915,0,27.428915,70.694603,27.428915,71.497856,27.428915,0,27.428915,65.8705364,27.428915,0,27.428915,78.0358464
27.449165,0,27.449165,36.287078,27.449165,35.960537,27.449165,0,27.449165,43.219238,27.449165,43.243937,27.449165,0,27.449165,43.608638,27.449165,43.173407,27.449165,0,27.449165,33.588918,27.449165,33.499177,27.449165,0,27.449165,70.807472,27.449165,71.585823,27.449165,0,27.449165,66.1684036,27.449165,0,27.449165,78.4401236
27.469416,0,27.469416,36.647517,27.469416,36.41374,27.469416,0,27.469416,42.707347,27.469416,42.83636,27.469416,0,27.469416,43.150567,27.469416,42.72263,27.469416,0,27.469416,33.686747,27.469416,33.52648,27.469416,0,27.469416,70.809723,27.469416,71.69001,27.469416,0,27.469416,66.5684924,27.469416,0,27.469416,79.0637524
27.489666,0,27.489666,37.404917,27.489666,37.056236,27.489666,0,27.489666,43.085147,27.489666,43.037486,27.489666,0,27.489666,43.176767,27.489666,42.574256,27.489666,0,27.489666,34.381427,27.489666,34.210386,27.489666,0,27.489666,70.406723,27.489666,71.412254,27.489666,0,27.489666,67.1073124,27.489666,0,27.489666,79.8436724
27.509916,0,27.509916,37.685874,27.509916,37.198079,27.509916,0,27.509916,43.941474,27.509916,43.421369,27.509916,0,27.509916,43.678654,27.509916,43.055629,27.509916,0,27.509916,35.071994,27.509916,34.625839,27.509916,0,27.509916,70.203926,27.509916,71.366951,27.509916,0,27.509916,67.3150588,27.509916,0,27.509916,80.3196688
27.530167,0,27.530167,37.794865,27.530167,36.781155,27.530167,0,27.530167,43.916275,27.530167,43.094075,27.530167,0,27.530167,44.035855,27.530167,43.129505,27.530167,0,27.530167,35.173115,27.530167,34.425265,27.530167,0,27.530167,69.943565,27.530167,71.565445,27.530167,0,27.530167,67.963552,27.530167,0,27.530167,80.708452
27.550417,0,27.550417,38.384344,27.550417,37.10693,27.550417,0,27.550417,44.200854,27.550417,43.52042,27.550417,0,27.550417,43.947994,27.550417,42.91222,27.550417,0,27.550417,34.966664,27.550417,34.24094,27.550417,0,27.550417,69.863586,27.550417,71.55909,27.550417,0,27.550417,68.2821068,27.550417,0,27.550417,80.4535668
27.570667,0,27.570667,37.673132,27.570667,37.193873,27.570667,0,27.570667,44.291242,27.570667,43.949713,27.570667,0,27.570667,43.511212,27.570667,42.970233,27.570667,0,27.570667,34.762532,27.570667,34.453853,27.570667,0,27.570667,70.083328,27.570667,71.194077,27.570667,0,27.570667,68.0565664,27.570667,0,27.570667,80.3369564
27.590918,0,27.590918,37.032324,27.590918,37.079828,27.590918,0,27.590918,44.400374,27.590918,44.470418,27.590918,0,27.590918,43.917654,27.590918,43.680258,27.590918,0,27.590918,34.727324,27.590918,34.810358,27.590918,0,27.590918,70.234406,27.590918,70.909172,27.590918,0,27.590918,68.5120028,27.590918,0,27.590918,80.9432728
27.611168,0,27.611168,37.095502,27.611168,37.193978,27.611168,0,27.611168,43.828642,27.611168,44.132648,27.611168,0,27.611168,43.784242,27.611168,43.793488,27.611168,0,27.611168,34.393792,27.611168,34.572068,27.611168,0,27.611168,70.453918,27.611168,71.013702,27.611168,0,27.611168,67.9756884,27.611168,0,27.611168,80.8922784
27.631418,0,27.631418,37.10948,27.631418,37.130369,27.631418,0,27.631418,43.5754,27.631418,43.780989,27.631418,0,27.631418,43.46111,27.631418,43.371899,27.631418,0,27.631418,34.57027,27.631418,34.695319,27.631418,0,27.631418,70.54203,27.631418,71.194901,27.631418,0,27.631418,67.516814,27.631418,0,27.631418,80.706744
27.651667,0,27.651667,37.542539,27.651667,37.507899,27.651667,0,27.651667,43.674449,27.651667,43.941929,27.651667,0,27.651667,43.796109,27.651667,43.697409,27.651667,0,27.651667,35.078909,27.651667,35.356219,27.651667,0,27.651667,70.255051,27.651667,70.925621,27.651667,0,27.651667,68.1969288,27.651667,0,27.651667,81.6101488
27.671917,0,27.671917,36.933621,27.671917,36.871843,27.671917,0,27.671917,43.043701,27.671917,43.405583,27.671917,0,27.671917,44.217191,27.671917,43.934813,27.671917,0,27.671917,35.058061,27.671917,35.333943,27.671917,0,27.671917,70.372719,27.671917,71.054787,27.671917,0,27.671917,68.4093472,27.671917,0,27.671917,81.9994272
27.692167,0,27.692167,36.453853,27.692167,36.511335,27.692167,0,27.692167,43.999193,27.692167,44.185405,27.692167,0,27.692167,44.167813,27.692167,43.800155,27.692167,0,27.692167,34.876473,27.692167,35.085435,27.692167,0,27.692167,70.752487,27.692167,71.464645,27.692167,0,27.692167,68.1630756,27.692167,0,27.692167,81.7752856
27.712418,0,27.712418,37.410859,27.712418,37.393672,27.712418,0,27.712418,45.166499,27.712418,45.339622,27.712418,0,27.712418,44.261059,27.712418,43.804372,27.712418,0,27.712418,34.809079,27.712418,34.974632,27.712418,0,27.712418,70.691391,27.712418,71.460258,27.712418,0,27.712418,68.7930908,27.712418,0,27.712418,81.1754608
27.732668,0,27.732668,37.469449,27.732668,37.486404,27.732668,0,27.732668,44.384259,27.732668,44.783114,27.732668,0,27.732668,43.889519,27.732668,43.500644,27.732668,0,27.732668,34.927749,27.732668,35.021924,27.732668,0,27.732668,70.589081,27.732668,71.335266,27.732668,0,27.732668,69.0811228,27.732668,0,27.732668,81.0516428
27.752918,0,27.752918,37.357236,27.752918,37.407314,27.752918,0,27.752918,44.312276,27.752918,44.687604,27.752918,0,27.752918,43.836406,27.752918,43.619114,27.752918,0,27.752918,35.005826,27.752918,35.304494,27.752918,0,27.752918,70.250984,27.752918,70.974586,27.752918,0,27.752918,69.6250892,27.752918,0,27.752918,81.6754292
27.773169,0,27.773169,37.927738,27.773169,37.852366,27.773169,0,27.773169,44.444638,27.773169,44.786616,27.773169,0,27.773169,44.356368,27.773169,44.077206,27.773169,0,27.773169,35.373638,27.773169,35.587986,27.773169,0,27.773169,69.794022,27.773169,70.541634,27.773169,0,27.773169,70.4965136,27.773169,0,27.773169,82.2514736
27.793419,0,27.793419,38.375406,27.793419,38.130956,27.793419,0,27.793419,44.682706,27.793419,45.082896,27.793419,0,27.793419,44.486016,27.793419,44.066246,27.793419,0,27.793419,35.648016,27.793419,35.656206,27.793419,0,27.793419,69.615814,27.793419,70.534134,27.793419,0,27.793419,70.5788832,27.793419,0,27.793419,83.0256332
27.813669,0,27.813669,38.622814,27.813669,38.226287,27.813669,0,27.813669,45.111934,27.813669,45.335037,27.813669,0,27.813669,44.827334,27.813669,44.225457,27.813669,0,27.813669,36.178074,27.813669,35.916577,27.813669,0,27.813669,69.511826,27.813669,70.612083,27.813669,0,27.813669,70.4819988,27.813669,0,27.813669,83.5916488
27.83392,0,27.83392,38.981611,27.83392,38.516484,27.83392,0,27.83392,44.595531,27.83392,44.630504,27.83392,0,27.83392,44.811341,27.83392,44.144394,27.83392,0,27.83392,35.689511,27.83392,35.506944,27.83392,0,27.83392,69.891449,27.83392,70.942566,27.83392,0,27.83392,70.0025912,27.83392,0,27.83392,83.2119912
27.85417,0,27.85417,38.669952,27.85417,38.605916,27.85417,0,27.85417,44.089212,27.85417,44.367106,27.85417,0,27.85417,44.634482,27.85417,44.408066,27.85417,0,27.85417,35.938592,27.85417,36.056546,27.85417,0,27.85417,70.370308,27.85417,71.026154,27.85417,0,27.85417,69.9276704,27.85417,0,27.85417,83.2681804
27.87442,0,27.87442,37.466046,27.87442,37.67551,27.87442,0,27.87442,43.829266,27.87442,44.17773,27.87442,0,27.87442,43.993136,27.87442,44.11466,27.87442,0,27.87442,35.934386,27.87442,36.0914,27.87442,0,27.87442,70.944344,27.87442,71.42466,27.87442,0,27.87442,69.4971472,27.87442,0,27.87442,83.4592272
27.89467,0,27.89467,36.325458,27.89467,36.961945,27.89467,0,27.89467,43.036158,27.89467,43.476335,27.89467,0,27.89467,43.104938,27.89467,43.380715,27.89467,0,27.89467,35.082408,27.89467,35.467975,27.89467,0,27.89467,71.660622,27.89467,71.939705,27.89467,0,27.89467,68.9888536,27.89467,0,27.89467,82.9058236
27.914921,0,27.914921,36.797636,27.914921,37.233021,27.914921,0,27.914921,43.228686,27.914921,43.755491,27.914921,0,27.914921,43.243946,27.914921,43.348401,27.914921,0,27.914921,34.851176,27.914921,35.256841,27.914921,0,27.914921,71.548424,27.914921,71.865219,27.914921,0,27.914921,69.4931912,27.914921,0,27.914921,82.9762912
27.935171,0,27.935171,36.40338,27.935171,36.88345,27.935171,0,27.935171,42.8839,27.935171,43.52343,27.935171,0,27.935171,42.79086,27.935171,43.1207,27.935171,0,27.935171,34.08366,27.935171,34.57407,27.935171,0,27.935171,72.04734,27.935171,72.29924,27.935171,0,27.935171,68.429312,27.935171,0,27.935171,82.341002
27.955421,0,27.955421,37.006045,27.955421,37.295343,27.955421,0,27.955421,43.594945,27.955421,44.004783,27.955421,0,27.955421,43.537845,27.955421,43.759053,27.955421,0,27.955421,34.753335,27.955421,35.174073,27.955421,0,27.955421,71.242485,27.955421,71.679207,27.955421,0,27.955421,69.181168,27.955421,0,27.955421,83.407578
27.975672,0,27.975672,37.980137,27.975672,38.058323,27.975672,0,27.975672,44.593677,27.975672,44.828873,27.975672,0,27.975672,44.538257,27.975672,44.636693,27.975672,0,27.975672,36.083447,27.975672,36.493973,27.975672,0,27.975672,70.184143,27.975672,70.696327,27.975672,0,27.975672,71.2710784,27.975672,0,27.975672,85.0468484
27.995922,0,27.995922,38.822414,27.995922,38.528207,27.995922,0,27.995922,45.237554,27.995922,45.281967,27.995922,0,27.995922,45.013084,27.995922,44.896507,27.995922,0,27.995922,36.729154,27.995922,36.856997,27.995922,0,27.995922,69.788986,27.995922,70.450813,27.995922,0,27.995922,72.6664268,27.995922,0,27.995922,85.8352168
28.016171,0,28.016171,39.349164,28.016171,38.99109,28.016171,0,28.016171,45.233524,28.016171,45.31969,28.016171,0,28.016171,45.451944,28.016171,45.34108,28.016171,0,28.016171,36.871304,28.016171,36.87608,28.016171,0,28.016171,69.542786,28.016171,70.26149,28.016171,0,28.016171,73.3986668,28.016171,0,28.016171,86.0703568
28.036421,0,28.036421,39.953554,28.036421,39.642171,28.036421,0,28.036421,45.634904,28.036421,45.623371,28.036421,0,28.036421,45.947004,28.036421,45.650901,28.036421,0,28.036421,37.138864,28.036421,37.108721,28.036421,0,28.036421,69.107796,28.036421,69.955109,28.036421,0,28.036421,73.9887348,28.036421,0,28.036421,87.0017048
28.056671,0,28.056671,39.736615,28.056671,39.655599,28.056671,0,28.056671,45.439785,28.056671,45.599889,28.056671,0,28.056671,45.997025,28.056671,45.721439,28.056671,0,28.056671,37.117105,28.056671,37.329279,28.056671,0,28.056671,69.322105,28.056671,70.067101,28.056671,0,28.056671,73.442334,28.056671,0,28.056671,86.451184
28.076921,0,28.076921,39.544305,28.076921,39.338783,28.076921,0,28.076921,45.561045,28.076921,45.749363,28.076921,0,28.076921,46.046035,28.076921,45.734183,28.076921,0,28.076921,37.291945,28.076921,37.435303,28.076921,0,28.076921,69.615425,28.076921,70.295227,28.076921,0,28.076921,73.20809,28.076921,0,28.076921,86.59209
28.097172,0,28.097172,39.89582,28.097172,39.565248,28.097172,0,28.097172,45.85098,28.097172,45.973828,28.097172,0,28.097172,46.54504,28.097172,46.089078,28.097172,0,28.097172,37.19657,28.097172,37.394248,28.097172,0,28.097172,69.49025,28.097172,70.222862,28.097172,0,28.097172,73.65883,28.097172,0,28.097172,87.51145
28.117422,0,28.117422,39.83114,28.117422,39.49954,28.117422,0,28.117422,45.49301,28.117422,45.71156,28.117422,0,28.117422,46.05769,28.117422,45.69754,28.117422,0,28.117422,37.0647,28.117422,37.17365,28.117422,0,28.117422,69.56916,28.117422,70.28096,28.117422,0,28.117422,73.104168,28.117422,0,28.117422,87.691768
28.137672,0,28.137672,40.070325,28.137672,39.615372,28.137672,0,28.137672,45.802085,28.137672,46.042732,28.137672,0,28.137672,45.933075,28.137672,45.629132,28.137672,0,28.137672,37.370975,28.137672,37.506412,28.137672,0,28.137672,69.625145,28.137672,70.248688,28.137672,0,28.137672,72.779096,28.137672,0,28.137672,86.993936
28.157923,0,28.157923,39.771769,28.157923,39.362748,28.157923,0,28.157923,45.858829,28.157923,46.212768,28.157923,0,28.157923,45.745549,28.157923,45.544208,28.157923,0,28.157923,38.066119,28.157923,38.364138,28.157923,0,28.157923,69.545601,28.157923,70.100502,28.157923,0,28.157923,72.6363088,28.157923,0,28.157923,87.3004088
28.178173,0,28.178173,39.718572,28.178173,39.473339,28.178173,0,28.178173,45.702602,28.178173,46.092029,28.178173,0,28.178173,45.738502,28.178173,45.471489,28.178173,0,28.178173,38.269382,28.178173,38.380759,28.178173,0,28.178173,69.294258,28.178173,69.893921,28.178173,0,28.178173,73.8044204,28.178173,0,28.178173,87.7988104
28.198423,0,28.198423,39.694329,28.198423,39.663831,28.198423,0,28.198423,46.119369,28.198423,46.576851,28.198423,0,28.198423,46.104709,28.198423,45.617021,28.198423,0,28.198423,38.170799,28.198423,38.114911,28.198423,0,28.198423,69.034721,28.198423,69.722099,28.198423,0,28.198423,74.4827948,28.198423,0,28.198423,88.1252348
28.218674,0,28.218674,40.193778,28.218674,40.090673,28.218674,0,28.218674,45.969248,28.218674,46.319903,28.218674,0,28.218674,46.231048,28.218674,46.029233,28.218674,0,28.218674,38.192348,28.218674,38.153463,28.218674,0,28.218674,69.077332,28.218674,69.704987,28.218674,0,28.218674,74.6383016,28.218674,0,28.218674,88.6578916
28.238924,0,28.238924,40.993917,28.238924,40.446171,28.238924,0,28.238924,45.870687,28.238924,46.333331,28.238924,0,28.238924,46.450747,28.238924,46.297901,28.238924,0,28.238924,38.564847,28.238924,38.496361,28.238924,0,28.238924,69.078613,28.238924,69.659119,28.238924,0,28.238924,75.0713144,28.238924,0,28.238924,88.0181444
28.259174,0,28.259174,41.10354,28.259174,40.623034,28.259174,0,28.259174,45.84152,28.259174,46.306584,28.259174,0,28.259174,46.45648,28.259174,46.238404,28.259174,0,28.259174,38.44705,28.259174,38.371424,28.259174,0,28.259174,69.04129,28.259174,69.579926,28.259174,0,28.259174,75.015152,28.259174,0,28.259174,88.111192
28.279425,0,28.279425,40.725583,28.279425,40.327394,28.279425,0,28.279425,46.064613,28.279425,46.404834,28.279425,0,28.279425,46.457183,28.279425,46.128284,28.279425,0,28.279425,38.418953,28.279425,38.203674,28.279425,0,28.279425,68.947227,28.279425,69.624466,28.279425,0,28.279425,74.9140276,28.279425,0,28.279425,89.2823076
28.299675,0,28.299675,39.723183,28.299675,39.69684,28.299675,0,28.299675,46.052113,28.299675,46.45979,28.299675,0,28.299675,46.157363,28.299675,45.98389,28.299675,0,28.299675,38.176553,28.299675,38.20992,28.299675,0,28.299675,69.107407,28.299675,69.66275,28.299675,0,28.299675,74.7274816,28.299675,0,28.299675,89.0025716
28.319925,0,28.319925,39.50623,28.319925,39.433484,28.319925,0,28.319925,46.13545,28.319925,46.496644,28.319925,0,28.319925,45.97533,28.319925,45.551334,28.319925,0,28.319925,37.98531,28.319925,37.951514,28.319925,0,28.319925,69.28035,28.319925,69.908966,28.319925,0,28.319925,75.04263,28.319925,0,28.319925,88.42489
28.340176,0,28.340176,40.21194,28.340176,39.95592,28.340176,0,28.340176,46.33669,28.340176,46.6818,28.340176,0,28.340176,46.53448,28.340176,46.14806,28.340176,0,28.340176,38.58889,28.340176,38.63314,28.340176,0,28.340176,69.04995,28.340176,69.66748,28.340176,0,28.340176,75.6548,28.340176,0,28.340176,88.81866
28.360426,0,28.360426,40.892928,28.360426,40.703758,28.360426,0,28.360426,46.616398,28.360426,47.315028,28.360426,0,28.360426,47.212768,28.360426,47.043758,28.360426,0,28.360426,39.179358,28.360426,39.429998,28.360426,0,28.360426,68.678642,28.360426,69.235512,28.360426,0,28.360426,76.0394396,28.360426,0,28.360426,89.4999196
28.380674,0,28.380674,40.996781,28.380674,40.972262,28.380674,0,28.380674,47.286061,28.380674,47.741932,28.380674,0,28.380674,47.453391,28.380674,47.277802,28.380674,0,28.380674,39.454261,28.380674,39.575562,28.380674,0,28.380674,68.324219,28.380674,68.952438,28.380674,0,28.380674,76.5174872,28.380674,0,28.380674,90.4577172
28.400925,0,28.400925,40.558908,28.400925,40.878034,28.400925,0,28.400925,46.928108,28.400925,47.353294,28.400925,0,28.400925,46.907998,28.400925,46.845914,28.400925,0,28.400925,38.780398,28.400925,39.185684,28.400925,0,28.400925,68.761032,28.400925,69.272446,28.400925,0,28.400925,75.9959916,28.400925,0,28.400925,89.7271816000001
28.421175,0,28.421175,40.219316,28.421175,40.447971,28.421175,0,28.421175,46.415546,28.421175,46.828651,28.421175,0,28.421175,46.697216,28.421175,46.525121,28.421175,0,28.421175,39.130306,28.421175,39.536311,28.421175,0,28.421175,69.028954,28.421175,69.528809,28.421175,0,28.421175,75.9222852,28.421175,0,28.421175,89.0619052
28.441425,0,28.441425,40.495097,28.441425,40.457798,28.441425,0,28.441425,46.320307,28.441425,46.971608,28.441425,0,28.441425,46.864377,28.441425,46.870228,28.441425,0,28.441425,38.988217,28.441425,39.364108,28.441425,0,28.441425,69.028023,28.441425,69.503502,28.441425,0,28.441425,75.8937924,28.441425,0,28.441425,89.2834424
28.461676,0,28.461676,40.758313,28.461676,40.481403,28.461676,0,28.461676,46.686793,28.461676,47.379383,28.461676,0,28.461676,47.639873,28.461676,47.500253,28.461676,0,28.461676,39.109273,28.461676,39.415063,28.461676,0,28.461676,68.724167,28.461676,69.230957,28.461676,0,28.461676,76.8323896,28.461676,0,28.461676,89.6030796
28.481926,0,28.481926,40.959371,28.481926,40.868221,28.481926,0,28.481926,47.018871,28.481926,47.488261,28.481926,0,28.481926,47.549761,28.481926,47.257251,28.481926,0,28.481926,38.820661,28.481926,39.226721,28.481926,0,28.481926,68.798759,28.481926,69.321579,28.481926,0,28.481926,77.3404192,28.481926,0,28.481926,89.8134992
28.502176,0,28.502176,41.420013,28.502176,41.213794,28.502176,0,28.502176,46.972683,28.502176,47.284244,28.502176,0,28.502176,47.303763,28.502176,46.901554,28.502176,0,28.502176,39.046373,28.502176,39.459704,28.502176,0,28.502176,68.688477,28.502176,69.266136,28.502176,0,28.502176,77.3130076,28.502176,0,28.502176,90.4775876
