,ip,,oop,,azi,,ip,,oop,,azi,,ip,,oop,,azi,,ip,,oop,,azi,,rad,,rad,,rad,,rad
,PBTTT doped,,PBTTT doped,,PBTTT doped,,PBTTT undoped,,PBTTT undoped,,PBTTT undoped,,PBTTT dedoped,,PBTTT dedoped,,PBTTT dedoped,,back,,back,,back,,doped,,undoped,,dedoped,,back
45.876862,0,45.876862,45.928566,45.876862,46.2287364,45.876862,0,45.876862,57.931956,45.876862,58.0637664,45.876862,0,45.876862,47.376556,45.876862,47.3902764,45.876862,0,45.876862,65.899445,45.876862,66.055428,,,,,,,,
45.89711,0,45.89711,46.7169836,45.89711,47.0352828,45.89711,0,45.89711,59.2130436,45.89711,58.8858028,45.89711,0,45.89711,47.9973436,45.89711,48.1790828,45.89711,0,45.89711,65.605072,45.89711,65.744606,,,,,,,,
45.917362,0,45.917362,46.2301316,45.917362,46.5561872,45.917362,0,45.917362,58.9963216,45.917362,58.5738572,45.917362,0,45.917362,47.6822816,45.917362,47.9976272,45.917362,0,45.917362,65.501732,45.917362,65.639069,,,,,,,,
45.937611,0,45.937611,46.3984384,45.937611,46.7354932,45.937611,0,45.937611,58.0635184,45.937611,58.0972632,45.937611,0,45.937611,47.1273084,45.937611,47.5229532,45.937611,0,45.937611,65.425568,45.937611,65.528214,,,,,,,,
45.957863,0,45.957863,45.841052,45.957863,46.1758444,45.957863,0,45.957863,57.527532,45.957863,57.6250344,45.957863,0,45.957863,47.007982,45.957863,47.1923344,45.957863,0,45.957863,65.746315,45.957863,65.954063,,,,,,,,
45.978111,0,45.978111,45.80068,45.978111,46.3100096,45.978111,0,45.978111,58.48579,45.978111,59.0457196,45.978111,0,45.978111,47.39643,45.978111,48.1147796,45.978111,0,45.978111,65.848,45.978111,65.812042,,,,,,,,
45.998363,0,45.998363,45.0455952,45.998363,45.3476684,45.998363,0,45.998363,58.0317152,45.998363,58.6293384,45.998363,0,45.998363,46.0571152,45.998363,46.5537384,45.998363,0,45.998363,66.199554,45.998363,66.188568,,,,,,,,
46.018612,0,46.018612,45.8639996,46.018612,46.0096848,46.018612,0,46.018612,58.7903396,46.018612,58.7719848,46.018612,0,46.018612,46.6540596,46.018612,46.9534848,46.018612,0,46.018612,65.873367,46.018612,66.201721,,,,,,,,
46.03886,0,46.03886,47.0812108,46.03886,46.9988504,46.03886,0,46.03886,58.5134908,46.03886,59.0762704,46.03886,0,46.03886,47.1089808,46.03886,47.1463404,46.03886,0,46.03886,65.813141,46.03886,66.031708,,,,,,,,
46.059113,0,46.059113,45.9423364,46.059113,46.1258156,46.059113,0,46.059113,58.6666764,46.059113,59.0882756,46.059113,0,46.059113,46.9722364,46.059113,47.5348756,46.059113,0,46.059113,65.762703,46.059113,65.861137,,,,,,,,
46.079361,0,46.079361,45.8069568,46.079361,46.3706572,46.079361,0,46.079361,59.3466868,46.079361,59.4669472,46.079361,0,46.079361,47.5001568,46.079361,48.0850172,46.079361,0,46.079361,65.913361,46.079361,65.869194,,,,,,,,
46.099613,0,46.099613,46.34751,46.099613,46.8733336,46.099613,0,46.099613,58.97946,46.099613,59.4579236,46.099613,0,46.099613,47.37304,46.099613,48.1273736,46.099613,0,46.099613,66.281525,46.099613,66.143372,,,,,,,,
46.119862,0,46.119862,46.6203952,46.119862,46.887308,46.119862,0,46.119862,58.9897352,46.119862,59.253268,46.119862,0,46.119862,47.5014252,46.119862,47.864158,46.119862,0,46.119862,66.242104,46.119862,66.10276,,,,,,,,
46.140114,0,46.140114,46.6853252,46.140114,46.9471872,46.140114,0,46.140114,58.4511252,46.140114,59.1481972,46.140114,0,46.140114,47.4899652,46.140114,47.7997072,46.140114,0,46.140114,66.305229,46.140114,66.306694,,,,,,,,
46.160362,0,46.160362,45.8584284,46.160362,46.3020592,46.160362,0,46.160362,57.9622684,46.160362,58.2860692,46.160362,0,46.160362,47.0347084,46.160362,47.2026792,46.160362,0,46.160362,66.414993,46.160362,66.439934,,,,,,,,
46.180614,0,46.180614,45.5010472,46.180614,46.347818,46.180614,0,46.180614,57.6831772,46.180614,57.975058,46.180614,0,46.180614,47.1671872,46.180614,47.489608,46.180614,0,46.180614,66.401344,46.180614,66.25016,,,,,,,,
46.200863,0,46.200863,46.3865948,46.200863,46.695032,46.200863,0,46.200863,58.4004048,46.200863,58.509872,46.200863,0,46.200863,48.2294148,46.200863,48.249532,46.200863,0,46.200863,66.111671,46.200863,66.13224,,,,,,,,
46.221115,0,46.221115,46.5449888,46.221115,46.6010148,46.221115,0,46.221115,58.7610488,46.221115,58.5547548,46.221115,0,46.221115,48.3182288,46.221115,48.2080248,46.221115,0,46.221115,66.412376,46.221115,66.505096,,,,,,,,
46.241364,0,46.241364,46.3576328,46.241364,46.4754056,46.241364,0,46.241364,58.8876128,46.241364,58.5130856000001,46.241364,0,46.241364,47.9813628,46.241364,48.0325256,46.241364,0,46.241364,66.242531,46.241364,66.462112,,,,,,,,
46.261616,0,46.261616,46.6201768,46.261616,47.1337496,46.261616,0,46.261616,58.4244168,46.261616,58.9781096,46.261616,0,46.261616,47.7317668,46.261616,48.0921096,46.261616,0,46.261616,66.151436,46.261616,65.993317,,,,,,,,
46.281864,0,46.281864,46.0533352,46.281864,46.3972168,46.281864,0,46.281864,58.9031552,46.281864,59.5664168,46.281864,0,46.281864,47.9417452,46.281864,48.3576468,46.281864,0,46.281864,66.140404,46.281864,66.088036,,,,,,,,
46.302116,0,46.302116,46.3264808,46.302116,46.4764732,46.302116,0,46.302116,58.8290108,46.302116,59.1256732,46.302116,0,46.302116,48.0876308,46.302116,48.2306932,46.302116,0,46.302116,66.575966,46.302116,66.626289,,,,,,,,
46.322365,0,46.322365,46.1597552,46.322365,46.8308592,46.322365,0,46.322365,57.9318952,46.322365,58.1587092,46.322365,0,46.322365,47.6614252,46.322365,47.9827892,46.322365,0,46.322365,66.832329,46.322365,66.642059,,,,,,,,
46.342617,0,46.342617,45.9565772,46.342617,47.0118924,46.342617,0,46.342617,58.6636472,46.342617,58.9671624,46.342617,0,46.342617,47.5723272,46.342617,47.5843324,46.342617,0,46.342617,66.511169,46.342617,66.327248,,,,,,,,
46.362865,0,46.362865,46.0924672,46.362865,46.5008616,46.362865,0,46.362865,59.4635072,46.362865,59.9190616,46.362865,0,46.362865,47.8831972,46.362865,48.1519416,46.362865,0,46.362865,66.380569,46.362865,66.357857,,,,,,,,
46.383118,0,46.383118,47.0113604,46.383118,47.7489088,46.383118,0,46.383118,59.4014504,46.383118,60.1404188,46.383118,0,46.383118,47.3245304,46.383118,48.0585388,46.383118,0,46.383118,66.518333,46.383118,66.350426,,,,,,,,
46.403366,0,46.403366,47.4099524,46.403366,47.5910976,46.403366,0,46.403366,59.5951524,46.403366,59.8057776,46.403366,0,46.403366,47.6421824,46.403366,48.3689476,46.403366,0,46.403366,66.319298,46.403366,66.437027,,,,,,,,
46.423615,0,46.423615,46.4679212,46.423615,47.0333536,46.423615,0,46.423615,59.5416012,46.423615,59.7615236,46.423615,0,46.423615,47.9789712,46.423615,48.3832936,46.423615,0,46.423615,66.536224,46.423615,66.567047,,,,,,,,
46.443867,0,46.443867,47.4659764,46.443867,47.7553036,46.443867,0,46.443867,60.2018864,46.443867,59.8241736,46.443867,0,46.443867,48.5064164,46.443867,48.7385936,46.443867,0,46.443867,66.020828,46.443867,66.431297,,,,,,,,
46.464115,0,46.464115,46.863128,46.464115,47.4902544,46.464115,0,46.464115,60.815938,46.464115,60.2850044,46.464115,0,46.464115,48.456028,46.464115,48.4634944,46.464115,0,46.464115,65.78231,46.464115,66.121613,,,,,,,,
46.484367,0,46.484367,46.5905972,46.484367,46.8921604,46.484367,0,46.484367,60.2715472,46.484367,59.8629104,46.484367,0,46.484367,49.1718272,46.484367,48.9782804,46.484367,0,46.484367,66.140594,46.484367,66.505058,,,,,,,,
46.504616,0,46.504616,47.1963312,46.504616,46.9347716,46.504616,0,46.504616,59.4311812,46.504616,59.3145816,46.504616,0,46.504616,49.3242612,46.504616,48.7903916,46.504616,0,46.504616,66.146049,46.504616,66.610382,,,,,,,,
46.524868,0,46.524868,47.496506,46.524868,47.7372496,46.524868,0,46.524868,59.990646,46.524868,60.1513196,46.524868,0,46.524868,48.046536,46.524868,47.8962296,46.524868,0,46.524868,66.95932,46.524868,66.995117,,,,,,,,
46.545116,0,46.545116,47.572828,46.545116,47.8345348,46.545116,0,46.545116,59.881728,46.545116,59.7574348,46.545116,0,46.545116,48.197038,46.545116,47.8152048,46.545116,0,46.545116,67.086235,46.545116,67.270721,,,,,,,,
46.565369,0,46.565369,47.7861228,46.565369,48.2164132,46.565369,0,46.565369,61.0056628,46.565369,60.6909832,46.565369,0,46.565369,48.2759528,46.565369,48.1758532,46.565369,0,46.565369,66.752281,46.565369,66.811714,,,,,,,,
46.585617,0,46.585617,48.2289172,46.585617,48.1973332,46.585617,0,46.585617,60.3364172,46.585617,60.2585632,46.585617,0,46.585617,48.0558072,46.585617,47.9843732,46.585617,0,46.585617,66.557144,46.585617,66.768364,,,,,,,,
46.605869,0,46.605869,47.5647312,46.605869,47.8369544,46.605869,0,46.605869,60.1528112,46.605869,60.4994644,46.605869,0,46.605869,48.1777512,46.605869,48.2249544,46.605869,0,46.605869,66.418274,46.605869,66.499588,,,,,,,,
46.626118,0,46.626118,47.4915744,46.626118,47.5388812,46.626118,0,46.626118,59.4901444,46.626118,59.5961412,46.626118,0,46.626118,48.3202344,46.626118,48.5659212,46.626118,0,46.626118,67.151413,46.626118,67.169724,,,,,,,,
46.64637,0,46.64637,47.7234216,46.64637,47.8178948,46.64637,0,46.64637,59.8704916,46.64637,59.9282248,46.64637,0,46.64637,48.2377916,46.64637,48.7738048,46.64637,0,46.64637,67.164207,46.64637,67.225021,,,,,,,,
46.666618,0,46.666618,47.7620268,46.666618,47.9278496,46.666618,0,46.666618,60.4697868,46.666618,60.7586596,46.666618,0,46.666618,49.1557168,46.666618,49.4786396,46.666618,0,46.666618,67.094711,46.666618,67.176292,,,,,,,,
46.686871,0,46.686871,47.8675016,46.686871,48.3740388,46.686871,0,46.686871,61.3279416,46.686871,62.0305788,46.686871,0,46.686871,50.0855816,46.686871,50.1159688,46.686871,0,46.686871,67.109657,46.686871,67.074951,,,,,,,,
46.707119,0,46.707119,47.8202712,46.707119,48.1795836,46.707119,0,46.707119,61.6777312,46.707119,61.9033736,46.707119,0,46.707119,50.3781412,46.707119,49.8510136,46.707119,0,46.707119,66.585274,46.707119,66.854347,,,,,,,,
46.727371,0,46.727371,48.0361352,46.727371,48.1855764,46.727371,0,46.727371,60.6394052,46.727371,61.0068664,46.727371,0,46.727371,50.2372652,46.727371,49.8018764,46.727371,0,46.727371,66.872429,46.727371,67.072678,,,,,,,,
46.74762,0,46.74762,47.4435088,46.74762,47.9138444,46.74762,0,46.74762,60.5971088,46.74762,60.9957244,46.74762,0,46.74762,49.6840588,46.74762,50.4240344,46.74762,0,46.74762,67.088326,46.74762,66.986938,,,,,,,,
46.767868,0,46.767868,47.6624592,46.767868,48.0355524,46.767868,0,46.767868,61.4466292,46.767868,61.6319524,46.767868,0,46.767868,50.1651892,46.767868,50.3923024,46.767868,0,46.767868,66.902184,46.767868,66.922523,,,,,,,,
46.78812,0,46.78812,49.0374456,46.78812,49.0473808,46.78812,0,46.78812,61.7501356,46.78812,61.6193708,46.78812,0,46.78812,49.5910056,46.78812,49.2447708,46.78812,0,46.78812,66.908287,46.78812,67.118591,,,,,,,,
46.808369,0,46.808369,48.9481652,46.808369,49.2765784,46.808369,0,46.808369,60.8336452,46.808369,61.0912284,46.808369,0,46.808369,49.7037652,46.808369,50.0433784,46.808369,0,46.808369,67.126404,46.808369,67.020943,,,,,,,,
46.828621,0,46.828621,47.922366,46.828621,48.7747152,46.828621,0,46.828621,60.957316,46.828621,61.1000852,46.828621,0,46.828621,48.880846,46.828621,49.6308652,46.828621,0,46.828621,67.304695,46.828621,67.235954,,,,,,,,
46.848869,0,46.848869,48.1271708,46.848869,48.5532052,46.848869,0,46.848869,61.1798608,46.848869,61.1312252,46.848869,0,46.848869,49.5459908,46.848869,49.8269052,46.848869,0,46.848869,67.226791,46.848869,67.445679,,,,,,,,
46.869122,0,46.869122,48.4321188,46.869122,48.6625844,46.869122,0,46.869122,61.2356088,46.869122,61.1844844,46.869122,0,46.869122,50.0886288,46.869122,50.2122244,46.869122,0,46.869122,67.459976,46.869122,67.676338,,,,,,,,
46.88937,0,46.88937,48.8030632,46.88937,48.8712008,46.88937,0,46.88937,60.9483432,46.88937,61.0520708,46.88937,0,46.88937,48.7299332,46.88937,49.2053708,46.88937,0,46.88937,67.453514,46.88937,67.547516,,,,,,,,
46.909622,0,46.909622,48.769988,46.909622,49.0289096,46.909622,0,46.909622,59.837878,46.909622,60.3828296,46.909622,0,46.909622,49.323578,46.909622,49.6744896,46.909622,0,46.909622,67.30101,46.909622,67.325867,,,,,,,,
46.929871,0,46.929871,48.2384984,46.929871,48.399324,46.929871,0,46.929871,60.0774484,46.929871,60.443084,46.929871,0,46.929871,49.7184684,46.929871,49.627354,46.929871,0,46.929871,67.362793,46.929871,67.44648,,,,,,,,
46.950123,0,46.950123,47.5483672,46.950123,48.1600784,46.950123,0,46.950123,60.4925972,46.950123,60.9456884,46.950123,0,46.950123,49.6120972,46.950123,49.4438384,46.950123,0,46.950123,67.351944,46.950123,67.474968,,,,,,,,
46.970371,0,46.970371,48.2161896,46.970371,48.4936352,46.970371,0,46.970371,61.5781296,46.970371,61.7735252,46.970371,0,46.970371,50.5172696,46.970371,50.2340952,46.970371,0,46.970371,66.884117,46.970371,67.055779,,,,,,,,
46.990623,0,46.990623,49.96743,46.990623,49.689448,46.990623,0,46.990623,61.66855,46.990623,61.525158,46.990623,0,46.990623,50.84073,46.990623,50.775328,46.990623,0,46.990623,66.597,46.990623,66.94696,,,,,,,,
47.010872,0,47.010872,49.5508508,47.010872,49.7224452,47.010872,0,47.010872,62.4084108,47.010872,62.7758852,47.010872,0,47.010872,51.2716008,47.010872,51.4803352,47.010872,0,47.010872,66.974541,47.010872,67.063454,,,,,,,,
47.031124,0,47.031124,48.5747696,47.031124,49.1880908,47.031124,0,47.031124,61.9183996,47.031124,62.1066408,47.031124,0,47.031124,50.2043296,47.031124,50.7780808,47.031124,0,47.031124,67.448692,47.031124,67.331116,,,,,,,,
47.051373,0,47.051373,48.9341804,47.051373,49.4588184,47.051373,0,47.051373,61.5318404,47.051373,61.7445084,47.051373,0,47.051373,49.7922004,47.051373,49.9592484,47.051373,0,47.051373,67.366158,47.051373,67.504868,,,,,,,,
47.071625,0,47.071625,49.2776476,47.071625,49.580888,47.071625,0,47.071625,61.6583876,47.071625,61.654558,47.071625,0,47.071625,49.3908376,47.071625,49.615428,47.071625,0,47.071625,67.616577,47.071625,67.783485,,,,,,,,
47.091873,0,47.091873,48.3922884,47.091873,48.9241336,47.091873,0,47.091873,62.1513384,47.091873,62.5090136,47.091873,0,47.091873,49.4973184,47.091873,49.9460136,47.091873,0,47.091873,67.691193,47.091873,67.493797,,,,,,,,
47.112122,0,47.112122,49.5150068,47.112122,49.268406,47.112122,0,47.112122,62.8239168,47.112122,62.716286,47.112122,0,47.112122,51.6576668,47.112122,51.458116,47.112122,0,47.112122,67.359261,47.112122,67.50222,,,,,,,,
47.132374,0,47.132374,49.5543492,47.132374,49.474706,47.132374,0,47.132374,62.2081892,47.132374,62.324956,47.132374,0,47.132374,51.2743992,47.132374,51.154406,47.132374,0,47.132374,67.598534,47.132374,67.82032,,,,,,,,
47.152622,0,47.152622,49.4433816,47.152622,49.6947328,47.152622,0,47.152622,61.9099916,47.152622,62.3101328,47.152622,0,47.152622,50.8656316,47.152622,50.8627528,47.152622,0,47.152622,67.395157,47.152622,67.454056,,,,,,,,
47.172874,0,47.172874,49.253028,47.172874,49.4208344,47.172874,0,47.172874,62.523368,47.172874,62.4986744,47.172874,0,47.172874,50.987188,47.172874,50.8516044,47.172874,0,47.172874,67.61866,47.172874,67.752838,,,,,,,,
47.193123,0,47.193123,48.73659,47.193123,49.045356,47.193123,0,47.193123,62.0622,47.193123,62.369456,47.193123,0,47.193123,50.6802,47.193123,50.750766,47.193123,0,47.193123,67.669075,47.193123,67.738045,,,,,,,,
47.213375,0,47.213375,49.5908568,47.213375,49.762392,47.213375,0,47.213375,63.1485368,47.213375,63.247442,47.213375,0,47.213375,50.7220868,47.213375,50.952652,47.213375,0,47.213375,67.048561,47.213375,67.179565,,,,,,,,
47.233624,0,47.233624,49.3047932,47.233624,49.6707392,47.233624,0,47.233624,62.8376832,47.233624,63.2047192,47.233624,0,47.233624,50.6544032,47.233624,50.8815292,47.233624,0,47.233624,67.278389,47.233624,67.372009,,,,,,,,
47.253876,0,47.253876,49.757178,47.253876,50.0797476,47.253876,0,47.253876,63.366098,47.253876,63.3621876,47.253876,0,47.253876,51.048658,47.253876,51.2806676,47.253876,0,47.253876,67.44426,47.253876,67.541077,,,,,,,,
47.274124,0,47.274124,48.678642,47.274124,49.0808228,47.274124,0,47.274124,62.983152,47.274124,63.2666028,47.274124,0,47.274124,51.250172,47.274124,51.3944828,47.274124,0,47.274124,67.932465,47.274124,67.984406,,,,,,,,
47.294376,0,47.294376,49.7756692,47.294376,49.71752,47.294376,0,47.294376,63.3661992,47.294376,63.41831,47.294376,0,47.294376,51.6696392,47.294376,51.40982,47.294376,0,47.294376,67.477859,47.294376,67.763275,,,,,,,,
47.314625,0,47.314625,49.6727656,47.314625,49.8173788,47.314625,0,47.314625,62.8580356,47.314625,62.9892888,47.314625,0,47.314625,50.9096556,47.314625,51.3002588,47.314625,0,47.314625,67.895912,47.314625,67.940651,,,,,,,,
47.334877,0,47.334877,49.684038,47.334877,49.9153888,47.334877,0,47.334877,62.458678,47.334877,62.9549388,47.334877,0,47.334877,50.309278,47.334877,50.5455588,47.334877,0,47.334877,68.231735,47.334877,68.108101,,,,,,,,
47.355125,0,47.355125,50.5488844,47.355125,50.4988152,47.355125,0,47.355125,62.9994644,47.355125,63.4547852,47.355125,0,47.355125,51.2923744,47.355125,51.6846152,47.355125,0,47.355125,67.686363,47.355125,67.649879,,,,,,,,
47.375378,0,47.375378,50.1817336,47.375378,49.8729812,47.375378,0,47.375378,63.2800336,47.375378,63.3493912,47.375378,0,47.375378,51.1239936,47.375378,51.4550512,47.375378,0,47.375378,67.919197,47.375378,68.059624,,,,,,,,
47.395626,0,47.395626,49.8058244,47.395626,49.8416452,47.395626,0,47.395626,63.0901044,47.395626,63.2038152,47.395626,0,47.395626,50.7919344,47.395626,51.1992352,47.395626,0,47.395626,67.894638,47.395626,68.090004,,,,,,,,
47.415878,0,47.415878,50.2234384,47.415878,50.2286316,47.415878,0,47.415878,63.9888984,47.415878,64.1813416,47.415878,0,47.415878,51.9140684,47.415878,52.0517716,47.415878,0,47.415878,67.480118,47.415878,67.687332,,,,,,,,
47.436127,0,47.436127,50.7366056,47.436127,51.0189708,47.436127,0,47.436127,63.9163956,47.436127,63.9903708,47.436127,0,47.436127,50.9565656,47.436127,50.9341808,47.436127,0,47.436127,67.943062,47.436127,68.185066,,,,,,,,
47.456379,0,47.456379,49.5581164,47.456379,50.3435068,47.456379,0,47.456379,62.4205164,47.456379,63.0309868,47.456379,0,47.456379,50.6973064,47.456379,51.1435368,47.456379,0,47.456379,68.417603,47.456379,68.394661,,,,,,,,
47.476627,0,47.476627,49.2401076,47.476627,49.7691504,47.476627,0,47.476627,62.7779776,47.476627,63.4537904,47.476627,0,47.476627,51.1499676,47.476627,51.4812704,47.476627,0,47.476627,68.311127,47.476627,68.305183,,,,,,,,
47.496876,0,47.496876,49.5242944,47.496876,49.803646,47.496876,0,47.496876,64.1720044,47.496876,64.487166,47.496876,0,47.496876,51.0875144,47.496876,51.366776,47.496876,0,47.496876,68.128288,47.496876,68.12677,,,,,,,,
47.517128,0,47.517128,49.761778,47.517128,49.9161872,47.517128,0,47.517128,63.390638,47.517128,63.6312672,47.517128,0,47.517128,51.180998,47.517128,51.3614772,47.517128,0,47.517128,68.205185,47.517128,68.225594,,,,,,,,
47.537376,0,47.537376,50.0201284,47.537376,50.3482964,47.537376,0,47.537376,63.4634384,47.537376,63.6779164,47.537376,0,47.537376,51.9772684,47.537376,52.2809964,47.537376,0,47.537376,68.562393,47.537376,68.461403,,,,,,,,
47.557629,0,47.557629,50.543464,47.557629,50.4452604,47.557629,0,47.557629,64.589274,47.557629,64.6457604,47.557629,0,47.557629,53.080824,47.557629,53.0899904,47.557629,0,47.557629,67.805855,47.557629,67.962158,,,,,,,,
47.577877,0,47.577877,50.759474,47.577877,50.9535584,47.577877,0,47.577877,63.900884,47.577877,64.4733484,47.577877,0,47.577877,52.064824,47.577877,52.2211484,47.577877,0,47.577877,67.916855,47.577877,67.857918,,,,,,,,
47.598129,0,47.598129,50.440826,47.598129,53.3360944,47.598129,0,47.598129,63.942976,47.598129,64.2339744,47.598129,0,47.598129,51.872976,47.598129,51.9197744,47.598129,0,47.598129,68.42627,47.598129,68.335838,,,,,,,,
47.618378,0,47.618378,50.2485832,47.618378,55.9551576,47.618378,0,47.618378,62.5914132,47.618378,62.9454276,47.618378,0,47.618378,51.6896832,47.618378,52.2391276,47.618378,0,47.618378,68.566689,47.618378,68.387077,,,,,,,,
47.63863,0,47.63863,50.6074464,47.63863,51.8679764,47.63863,0,47.63863,62.9106864,47.63863,63.3856964,47.63863,0,47.63863,52.1420864,47.63863,52.3529064,47.63863,0,47.63863,68.337128,47.63863,68.334328,,,,,,,,
47.658878,0,47.658878,50.1399936,47.658878,51.0502,47.658878,0,47.658878,62.9004436,47.658878,63.67402,47.658878,0,47.658878,50.3129836,47.658878,50.68087,47.658878,0,47.658878,68.860847,47.658878,68.7239,,,,,,,,
47.679131,0,47.679131,50.5354916,47.679131,53.3384224,47.679131,0,47.679131,63.5434016,47.679131,64.0491224,47.679131,0,47.679131,49.9911416,47.679131,50.7363024,47.679131,0,47.679131,69.183182,47.679131,69.046173,,,,,,,,
47.699379,0,47.699379,50.1605832,47.699379,50.444538,47.699379,0,47.699379,62.8300532,47.699379,63.441088,47.699379,0,47.699379,51.1244832,47.699379,51.788878,47.699379,0,47.699379,69.180664,47.699379,69.09716,,,,,,,,
47.719631,0,47.719631,51.159782,47.719631,51.3762344,47.719631,0,47.719631,63.637332,47.719631,64.1488944,47.719631,0,47.719631,52.333862,47.719631,52.7556744,47.719631,0,47.719631,68.39724,47.719631,68.415413,,,,,,,,
47.73988,0,47.73988,51.4685132,47.73988,51.597182,47.73988,0,47.73988,65.6580532,47.73988,65.988862,47.73988,0,47.73988,52.3919932,47.73988,52.693502,47.73988,0,47.73988,68.003014,47.73988,68.185715,,,,,,,,
47.760132,0,47.760132,51.5878016,47.760132,52.1215028,47.760132,0,47.760132,66.3818116,47.760132,66.3901828,47.760132,0,47.760132,52.7621416,47.760132,52.7197528,47.760132,0,47.760132,68.136032,47.760132,68.396606,,,,,,,,
47.78038,0,47.78038,51.1117292,47.78038,56.6778292,47.78038,0,47.78038,64.5710892,47.78038,65.1000892,47.78038,0,47.78038,52.8355992,47.78038,53.2437092,47.78038,0,47.78038,68.783684,47.78038,68.712509,,,,,,,,
47.800632,0,47.800632,50.685888,47.800632,53.1966252,47.800632,0,47.800632,64.845928,47.800632,65.3947152,47.800632,0,47.800632,51.602408,47.800632,51.9771152,47.800632,0,47.800632,68.970535,47.800632,68.916054,,,,,,,,
47.820881,0,47.820881,51.2088156,47.820881,51.4116488,47.820881,0,47.820881,64.7391356,47.820881,64.8917488,47.820881,0,47.820881,50.6782456,47.820881,51.1856988,47.820881,0,47.820881,69.299187,47.820881,69.276276,,,,,,,,
47.841129,0,47.841129,50.8299908,47.841129,51.1351248,47.841129,0,47.841129,64.0184108,47.841129,64.4522048,47.841129,0,47.841129,51.0092408,47.841129,51.2907148,47.841129,0,47.841129,69.422691,47.841129,69.355896,,,,,,,,
47.861382,0,47.861382,52.2675588,47.861382,51.9374196,47.861382,0,47.861382,65.3065388,47.861382,65.0906896,47.861382,0,47.861382,52.1143288,47.861382,51.7961096,47.861382,0,47.861382,68.514626,47.861382,68.758842,,,,,,,,
47.88163,0,47.88163,52.2785044,47.88163,52.0029848,47.88163,0,47.88163,65.4394944,47.88163,65.6050048,47.88163,0,47.88163,52.2102744,47.88163,52.0887848,47.88163,0,47.88163,68.817688,47.88163,68.854721,,,,,,,,
47.901882,0,47.901882,51.6493628,47.901882,51.6241296,47.901882,0,47.901882,65.3910128,47.901882,65.3349996,47.901882,0,47.901882,52.4905028,47.901882,52.3088696,47.901882,0,47.901882,68.551781,47.901882,68.629242,,,,,,,,
47.922131,0,47.922131,51.2917532,47.922131,51.4005264,47.922131,0,47.922131,64.4501732,47.922131,64.6776864,47.922131,0,47.922131,51.9741932,47.922131,52.0313664,47.922131,0,47.922131,68.959839,47.922131,68.966728,,,,,,,,
47.942383,0,47.942383,52.4474064,47.942383,52.4363176,47.942383,0,47.942383,66.1238764,47.942383,65.8398276,47.942383,0,47.942383,52.9081464,47.942383,52.9527876,47.942383,0,47.942383,68.485878,47.942383,68.694702,,,,,,,,
47.962631,0,47.962631,52.4233652,47.962631,52.3240004,47.962631,0,47.962631,65.7114852,47.962631,65.7519304,47.962631,0,47.962631,52.9980952,47.962631,53.0421104,47.962631,0,47.962631,68.686104,47.962631,69.002983,,,,,,,,
47.982883,0,47.982883,51.3467192,47.982883,51.5252236,47.982883,0,47.982883,65.3090292,47.982883,65.3884836,47.982883,0,47.982883,53.2003192,47.982883,53.0585436,47.982883,0,47.982883,69.105309,47.982883,69.250847,,,,,,,,
48.003132,0,48.003132,50.6398996,48.003132,51.4119224,48.003132,0,48.003132,66.0538996,48.003132,66.4358424,48.003132,0,48.003132,53.1528096,48.003132,53.0484224,48.003132,0,48.003132,69.003967,48.003132,69.003098,,,,,,,,
48.023384,0,48.023384,51.924226,48.023384,51.9232008,48.023384,0,48.023384,66.445206,48.023384,66.4265808,48.023384,0,48.023384,52.821626,48.023384,52.7347308,48.023384,0,48.023384,68.90287,48.023384,69.217941,,,,,,,,
48.043633,0,48.043633,51.2871288,48.043633,51.2726484,48.043633,0,48.043633,65.8802588,48.043633,65.9258684,48.043633,0,48.043633,52.3019588,48.043633,52.4667484,48.043633,0,48.043633,69.637001,48.043633,69.731743,,,,,,,,
48.063885,0,48.063885,51.772996,48.063885,52.0054456,48.063885,0,48.063885,65.623536,48.063885,65.6981556,48.063885,0,48.063885,52.680036,48.063885,52.7755256,48.063885,0,48.063885,69.16452,48.063885,69.213562,,,,,,,,
48.084133,0,48.084133,52.3608444,48.084133,52.7154572,48.084133,0,48.084133,65.7412444,48.084133,65.8397472,48.084133,0,48.084133,52.6939744,48.084133,52.9584372,48.084133,0,48.084133,69.073013,48.084133,69.222794,,,,,,,,
48.104385,0,48.104385,52.5038956,48.104385,52.6569412,48.104385,0,48.104385,66.7136756,48.104385,66.9495612,48.104385,0,48.104385,53.7279056,48.104385,54.0043512,48.104385,0,48.104385,68.677162,48.104385,68.811974,,,,,,,,
48.124634,0,48.124634,52.8694156,48.124634,53.1458952,48.124634,0,48.124634,66.3794556,48.124634,66.7428352,48.124634,0,48.124634,53.2143656,48.124634,53.3115252,48.124634,0,48.124634,69.173737,48.124634,69.270004,,,,,,,,
48.144886,0,48.144886,52.99794,48.144886,53.1191252,48.144886,0,48.144886,66.57678,48.144886,66.8752352,48.144886,0,48.144886,53.00462,48.144886,53.1206552,48.144886,0,48.144886,69.162575,48.144886,69.237579,,,,,,,,
48.165134,0,48.165134,53.0538832,48.165134,53.2561324,48.165134,0,48.165134,66.6302532,48.165134,66.6515424,48.165134,0,48.165134,52.5901232,48.165134,53.0045024,48.165134,0,48.165134,69.462364,48.165134,69.461998,,,,,,,,
