Wavenumber[1/cm],120C,110C,100C,90C,80C,70C
2108.778,0.03741920000000001,0.0282688,0.013591200000000001,0.020927200000000003,-0.00224952,0.028453600000000003
2109.743,0.0468888,0.0335384,0.017640000000000003,0.020977600000000002,-0.00024141600000000002,0.033818400000000005
2110.707,0.054432,0.0376096,0.0206416,0.019180000000000003,0.00288624,0.0380968
2111.671,0.058800000000000005,0.0399952,0.0220528,0.015932,0.006843200000000001,0.0400736
2112.635,0.059304,0.040331200000000005,0.021565600000000004,0.012000800000000002,0.010903200000000002,0.0389928
2113.6,0.05600000000000001,0.0383768,0.019152000000000002,0.008338400000000001,0.014078400000000001,0.034748
2114.564,0.049935200000000006,0.034087200000000005,0.015142400000000002,0.0057792,0.015433600000000002,0.028005600000000002
2115.528,0.04248720000000001,0.027708800000000006,0.010136000000000003,0.0047964,0.014448,0.020042400000000002
2116.492,0.0352856,0.0200144,0.004977280000000001,0.005381600000000001,0.0113512,0.012437600000000002
2117.457,0.02968,0.012404,0.0006098400000000001,0.007184800000000001,0.00728,0.006641600000000001
2118.421,0.026398400000000002,0.006692000000000001,-0.0020204800000000003,0.009744000000000001,0.004034240000000001,0.0036752800000000004
2119.385,0.025474400000000005,0.004595360000000001,-0.00222768,0.012628000000000002,0.0034406400000000005,0.0038780000000000004
2120.349,0.026264000000000003,0.007134400000000001,0.000205968,0.015607200000000002,0.006759200000000001,0.006927200000000001
2121.314,0.027720000000000005,0.0141288,0.004914560000000001,0.018664800000000002,0.014100800000000002,0.0119784
2122.278,0.028778400000000003,0.0241472,0.010992800000000002,0.021996800000000004,0.024208800000000003,0.017948000000000002
2123.242,0.0287,0.034820800000000006,0.017192000000000002,0.0258104,0.0348096,0.0237384
2124.206,0.027249600000000002,0.043579200000000005,0.0222656,0.030256800000000004,0.043276800000000004,0.0284088
2125.17,0.024584,0.048412000000000004,0.025256000000000004,0.0352856,0.04758880000000001,0.031203200000000004
2126.135,0.0209328,0.048524000000000005,0.025715200000000004,0.04066720000000001,0.046989600000000006,0.031612
2127.099,0.0166992,0.044413600000000004,0.0237664,0.04589760000000001,0.0424032,0.029366400000000004
2128.063,0.0122696,0.0375648,0.0200704,0.050204,0.036148,0.0246512
2129.027,0.007940800000000001,0.0297416,0.015478400000000002,0.0524608,0.031018400000000005,0.018138400000000002
2129.992,0.00394576,0.022456,0.010819200000000001,0.051503200000000006,0.029411200000000002,0.011093600000000002
2130.956,0.0007196,0.016637600000000002,0.006804,0.04659760000000001,0.0324464,0.00523432
2131.92,-0.00099736,0.012577600000000001,0.004001200000000001,0.0378896,0.0396928,0.00235536
2132.884,-0.000287168,0.0101304,0.0028627200000000005,0.026829600000000002,0.04940880000000001,0.0037956800000000005
2133.849,0.0036041600000000003,0.008948800000000002,0.0037676800000000002,0.016206400000000003,0.059304,0.0099792
2134.813,0.010763200000000002,0.0085792,0.0068656,0.0094136,0.06720000000000001,0.020132000000000004
2135.777,0.020367200000000002,0.0085176,0.011956000000000001,0.0093072,0.07184800000000001,0.03253040000000001
2136.741,0.0309736,0.008204000000000001,0.018435200000000002,0.0169568,0.07308,0.0450576
2137.706,0.0407008,0.0070672,0.025278400000000003,0.030822400000000003,0.07207200000000001,0.05588800000000001
2138.67,0.04780720000000001,0.004830000000000001,0.0312816,0.046984000000000005,0.070336,0.06400800000000001
2139.634,0.051385600000000003,0.00177296,0.035414400000000006,0.060424000000000005,0.069384,0.06944
2140.598,0.051878400000000005,-0.0012040000000000002,0.037223200000000005,0.06664,0.07005600000000001,0.07291200000000002
