Wavenumber,doped PBTTT,neat PBTTT
2060.87,0.4472,0.020309999999999998
2061.834,0.4476,0.01995
2062.799,0.4479,0.01963
2063.763,0.4481,0.019430000000000003
2064.7270000000003,0.4484,0.01942
2065.6910000000003,0.4491,0.01961
2066.656,0.45,0.01991
2067.62,0.4508,0.02025
2068.584,0.4513,0.02055
2069.548,0.4514,0.02077
2070.512,0.4512,0.02096
2071.4770000000003,0.4512,0.02114
2072.4410000000003,0.4516,0.02135
2073.405,0.4525,0.021580000000000002
2074.369,0.4538,0.02181
2075.334,0.4552,0.02204
2076.298,0.4564,0.02224
2077.262,0.4573,0.02239
2078.226,0.45799999999999996,0.02246
2079.1910000000003,0.4584,0.02247
2080.155,0.4586,0.02242
2081.119,0.4587,0.022359999999999998
2082.083,0.4585,0.022340000000000002
2083.048,0.4583,0.022359999999999998
2084.012,0.45799999999999996,0.02238
2084.976,0.4579,0.02235
2085.94,0.4579,0.02225
2086.904,0.4584,0.0221
2087.869,0.4594,0.02196
2088.833,0.4606,0.02187
2089.797,0.462,0.02185
2090.761,0.4632,0.02185
2091.726,0.4639,0.0218
2092.69,0.46399999999999997,0.02166
2093.654,0.4636,0.021480000000000003
2094.618,0.4631,0.021330000000000002
2095.583,0.4628,0.02129
2096.547,0.4629,0.0214
2097.511,0.4634,0.02163
2098.475,0.4641,0.0219
2099.439,0.4648,0.022109999999999998
2100.404,0.4655,0.02222
2101.368,0.466,0.02226
2102.3320000000003,0.4664,0.02228
2103.2960000000003,0.4668,0.02235
2104.261,0.4669,0.02248
2105.225,0.467,0.02264
2106.189,0.467,0.02278
2107.153,0.4671,0.02286
2108.118,0.4675,0.0229
2109.0820000000003,0.4681,0.022940000000000002
2110.0460000000003,0.4689,0.02301
2111.01,0.4698,0.023119999999999998
2111.975,0.4706,0.02323
2112.939,0.4712,0.02326
2113.903,0.4716,0.023180000000000003
2114.867,0.4717,0.02302
2115.831,0.4716,0.02283
2116.7960000000003,0.4712,0.02266
2117.76,0.4708,0.02252
2118.724,0.4703,0.02238
2119.688,0.4699,0.022180000000000002
2120.653,0.4697,0.02191
2121.617,0.4698,0.02157
2122.581,0.4701,0.0212
2123.545,0.4707,0.02081
2124.51,0.4712,0.02043
2125.474,0.4717,0.02005
2126.438,0.4721,0.0197
2127.402,0.4723,0.01941
2128.366,0.4726,0.0192
2129.331,0.473,0.01909
2130.295,0.4737,0.01905
2131.259,0.4748,0.01901
2132.223,0.47600000000000003,0.01892
2133.188,0.47700000000000004,0.01873
2134.152,0.4776,0.01845
2135.116,0.4776,0.018090000000000002
2136.08,0.47700000000000004,0.0177
2137.045,0.4759,0.01734
2138.009,0.4748,0.01707
2138.973,0.4743,0.01696
2139.937,0.4744,0.01702
2140.902,0.4752,0.017230000000000002
2141.866,0.4762,0.017490000000000002
2142.83,0.47700000000000004,0.01771
2143.794,0.4771,0.01784
2144.758,0.4766,0.01787
2145.723,0.4759,0.01785
2146.687,0.4755,0.01781
2147.651,0.4758,0.01775
2148.615,0.47700000000000004,0.01761
2149.58,0.4785,0.01734
2150.544,0.4798,0.0169
2151.508,0.4805,0.0163
2152.472,0.4806,0.015590000000000001
2153.437,0.4801,0.01484
2154.401,0.4796,0.01415
2155.365,0.4796,0.013669999999999998
2156.3289999999997,0.4806,0.013590000000000001
2157.294,0.4827,0.0141
2158.258,0.4858,0.01523
2159.222,0.4895,0.01676
2160.186,0.4932,0.018269999999999998
2161.15,0.4963,0.01939
2162.115,0.4988,0.02008
2163.0789999999997,0.5009,0.02053
2164.0429999999997,0.5031,0.02103
2165.007,0.5057,0.02169
2165.972,0.5088,0.022430000000000002
2166.936,0.5123,0.022959999999999998
2167.9,0.5157,0.02305
2168.864,0.5184,0.022609999999999998
2169.8289999999997,0.5197,0.021830000000000002
2170.7929999999997,0.5193,0.02101
2171.757,0.517,0.02044
2172.721,0.5136,0.0202
2173.685,0.5099,0.02019
2174.65,0.5069,0.02022
2175.614,0.5055,0.02014
2176.578,0.5062,0.02002
2177.542,0.5091,0.02005
2178.507,0.5135,0.0205
2179.471,0.5189,0.02146
2180.435,0.5245,0.02282
2181.399,0.5302,0.02428
2182.364,0.5364,0.0255
2183.328,0.5442,0.02623
2184.292,0.555,0.026439999999999998
2185.256,0.5695,0.0263
2186.221,0.5877,0.02609
2187.185,0.6079,0.0261
2188.149,0.6273,0.02652
2189.113,0.6421,0.027360000000000002
2190.077,0.6495,0.0285
2191.042,0.648,0.0297
2192.006,0.6385,0.03075
2192.97,0.6237,0.03148
2193.9339999999997,0.6065,0.031869999999999996
2194.899,0.5897,0.03196
2195.863,0.5747,0.031830000000000004
2196.827,0.5621,0.03155
2197.791,0.5516,0.03117
2198.756,0.5429,0.03073
2199.72,0.5357,0.03023
2200.6839999999997,0.53,0.0297
2201.6479999999997,0.5259,0.02914
2202.612,0.5235,0.02853
2203.577,0.5223,0.0279
2204.541,0.5217,0.027360000000000002
2205.505,0.521,0.027039999999999998
2206.469,0.5198,0.02708
2207.4339999999997,0.5181,0.02756
2208.3979999999997,0.5162,0.028419999999999997
2209.362,0.5145,0.02957
2210.326,0.5134,0.030869999999999998
2211.291,0.5128,0.03225
2212.255,0.5127,0.03372
2213.219,0.5129,0.03528
2214.183,0.5131,0.03692
2215.1479999999997,0.5133,0.03852
2216.112,0.5132,0.0399
2217.076,0.513,0.040839999999999994
2218.04,0.5126,0.04117
2219.004,0.512,0.04081
2219.969,0.5114,0.03985
2220.933,0.5107,0.03843
2221.897,0.51,0.036719999999999996
2222.861,0.5092,0.03489
2223.826,0.5082,0.03304
2224.79,0.5069,0.03123
2225.754,0.5057,0.02955
2226.718,0.5047,0.028089999999999997
2227.683,0.5043,0.02692
2228.647,0.5047,0.02609
2229.611,0.5058,0.025580000000000002
2230.575,0.5075,0.02531
2231.5389999999998,0.5094,0.02521
2232.504,0.5111,0.02522
2233.468,0.5124,0.02532
2234.4320000000002,0.5132,0.0255
2235.396,0.5136,0.0257
2236.361,0.5136,0.02585
2237.325,0.5133,0.025910000000000002
2238.2889999999998,0.5129,0.025889999999999996
2239.2529999999997,0.5125,0.02585
2240.218,0.5125,0.025869999999999997
2241.1820000000002,0.5126,0.02598
2242.146,0.513,0.026119999999999997
2243.11,0.5135,0.026180000000000002
2244.075,0.5138,0.02609
2245.0389999999998,0.514,0.025830000000000002
2246.0029999999997,0.5142,0.02546
2246.967,0.5145,0.02514
2247.931,0.515,0.02495
2248.896,0.5157,0.02495
2249.86,0.5163,0.02511
2250.824,0.5167,0.02535
2251.788,0.5168,0.02559
2252.7529999999997,0.5167,0.025810000000000003
2253.717,0.5165,0.02599
2254.681,0.5166,0.02615
2255.645,0.5169,0.026269999999999998
2256.61,0.5175,0.026369999999999998
2257.574,0.5181,0.026439999999999998
2258.538,0.5186,0.02648
2259.502,0.5191,0.026489999999999996
2260.466,0.5195,0.0265
2261.431,0.5199,0.0265
2262.395,0.5203,0.026510000000000002
2263.359,0.5207,0.02653
2264.323,0.5212,0.02658
2265.288,0.5216,0.026660000000000003
2266.252,0.5219,0.02675
2267.216,0.5223,0.02683
2268.18,0.5227,0.02688
2269.145,0.5232,0.026910000000000003
2270.109,0.524,0.026969999999999997
2271.073,0.5249,0.02713
2272.0370000000003,0.5259,0.02742
2273.002,0.5269,0.0278
2273.966,0.5277,0.0282
2274.93,0.5282,0.02851
2275.894,0.5283,0.02866
2276.8579999999997,0.5283,0.02864
2277.823,0.5281,0.02855
2278.7870000000003,0.5282,0.028480000000000002
2279.751,0.5285,0.0285
2280.715,0.529,0.02864
2281.68,0.5297,0.028860000000000004
2282.644,0.5304,0.0291
2283.6079999999997,0.5309,0.0293
2284.572,0.5313,0.029419999999999998
2285.5370000000003,0.5314,0.029439999999999997
2286.501,0.5316,0.02939
2287.465,0.5318,0.02928
2288.429,0.5321,0.029169999999999998
2289.393,0.5325,0.029089999999999998
2290.3579999999997,0.5329999999999999,0.02907
2291.322,0.5333,0.029089999999999998
2292.286,0.5335,0.029089999999999998
2293.25,0.5336,0.029039999999999996
2294.215,0.5336,0.02893
2295.179,0.5337,0.028789999999999996
2296.143,0.534,0.02868
2297.107,0.5346,0.02868
2298.072,0.5355,0.02876
2299.036,0.5364,0.02889
2300.0,0.5374,0.02895
2300.964,0.5381,0.02888
2301.929,0.5385,0.02865
2302.893,0.5387,0.028319999999999998
2303.857,0.5386,0.02798
2304.821,0.5385,0.027719999999999998
2305.785,0.5385,0.027589999999999996
2306.75,0.5387,0.0276
2307.714,0.5392,0.027739999999999997
2308.678,0.5401,0.02797
2309.6420000000003,0.5411,0.02825
2310.607,0.5421,0.02853
2311.571,0.5429,0.0288
2312.535,0.5435,0.029039999999999996
2313.499,0.5441,0.029230000000000003
2314.464,0.5447,0.02938
2315.428,0.5454,0.029480000000000003
2316.3920000000003,0.5463,0.029519999999999998
2317.356,0.5474,0.02949
2318.32,0.5485,0.02936
2319.285,0.5497,0.02915
2320.249,0.5511,0.02893
2321.2129999999997,0.5526,0.02877
2322.177,0.5539999999999999,0.028730000000000002
2323.1420000000003,0.5551,0.028789999999999996
2324.106,0.5557,0.02885
2325.07,0.5553,0.028730000000000002
2326.034,0.5539,0.028339999999999997
2326.999,0.5517,0.02765
2327.9629999999997,0.5492,0.026789999999999998
2328.927,0.5471,0.02598
2329.891,0.5463,0.02541
2330.856,0.5468,0.02521
2331.82,0.5483,0.02537
2332.784,0.5499,0.025789999999999997
2333.748,0.551,0.026330000000000003
2334.712,0.5514,0.026889999999999997
2335.677,0.5518,0.02729
2336.641,0.5529999999999999,0.02735
2337.605,0.5554,0.02692
2338.569,0.5588,0.02599
2339.534,0.562,0.02481
2340.498,0.5635,0.02384
2341.462,0.5626,0.02359
2342.426,0.5598,0.02434
2343.391,0.557,0.025810000000000003
2344.355,0.5558,0.02725
2345.319,0.5565,0.02812
2346.283,0.5579999999999999,0.02841
2347.2470000000003,0.5595,0.028380000000000002
2348.212,0.5606,0.02822
2349.176,0.5611,0.02802
2350.14,0.5611,0.027780000000000003
2351.104,0.5608,0.02742
2352.069,0.5604,0.026760000000000003
2353.033,0.5605,0.025509999999999998
2353.9970000000003,0.5615,0.02333
2354.9610000000002,0.5635,0.020040000000000002
2355.926,0.5656,0.01587
2356.89,0.5667,0.011479999999999999
2357.854,0.5665,0.007843000000000001
2358.8179999999998,0.5660000000000001,0.006091
2359.783,0.5660000000000001,0.006875
2360.7470000000003,0.5666,0.009689
2361.7110000000002,0.5673,0.01315
2362.675,0.5679,0.016130000000000002
2363.639,0.5692,0.01828
2364.604,0.5718,0.01983
2365.5679999999998,0.575,0.02102
2366.532,0.5772,0.02191
2367.496,0.5769,0.02248
2368.4610000000002,0.5743,0.02282
2369.425,0.5705,0.02317
2370.389,0.5673,0.023790000000000002
2371.353,0.5657,0.02479
2372.3179999999998,0.5656,0.02605
2373.282,0.5664,0.0273
2374.246,0.5673,0.02825
2375.21,0.5678,0.028739999999999998
2376.174,0.5678,0.02878
2377.139,0.5674,0.0285
2378.103,0.5668,0.028110000000000003
2379.067,0.5664,0.027780000000000003
2380.031,0.5661,0.027610000000000003
2380.996,0.5661,0.02762
2381.96,0.5662,0.027739999999999997
2382.924,0.5664,0.02791
2383.888,0.5667,0.02806
2384.853,0.5671,0.02818
2385.817,0.5676,0.02825
2386.781,0.5682,0.028319999999999998
2387.745,0.5687,0.02839
2388.71,0.5692,0.02847
2389.674,0.5696,0.02853
2390.638,0.5697,0.02855
2391.6020000000003,0.5698,0.02853
2392.5660000000003,0.5699,0.02847
2393.531,0.57,0.02841
2394.495,0.5703,0.02837
2395.459,0.5707,0.028380000000000002
2396.423,0.5712,0.028439999999999997
2397.388,0.5717,0.02851
2398.3520000000003,0.5722,0.02858
2399.3160000000003,0.5726,0.028630000000000003
2400.28,0.5731,0.02865
2401.245,0.5736,0.028630000000000003
2402.209,0.5742,0.0286
2403.173,0.5747,0.028589999999999997
2404.137,0.5752,0.028630000000000003
2405.1020000000003,0.5756,0.02872
2406.0660000000003,0.5761,0.02887
2407.03,0.5766,0.02905
2407.994,0.5771,0.029189999999999997
2408.958,0.5775,0.02925
2409.923,0.5779,0.02922
2410.887,0.5782,0.02913
2411.851,0.5784,0.02903
2412.815,0.5785,0.028980000000000002
2413.78,0.5787,0.029019999999999997
2414.744,0.579,0.02914
2415.708,0.5796,0.0293
2416.672,0.5802,0.029439999999999997
2417.637,0.5808,0.02951
2418.601,0.5813,0.02949
2419.565,0.5816,0.029410000000000002
2420.529,0.5816,0.02932
2421.493,0.5816,0.02925
2422.458,0.5817,0.02924
2423.422,0.5819,0.02926
2424.386,0.5822,0.0293
2425.35,0.5826,0.02932
2426.315,0.583,0.029310000000000003
2427.279,0.5834,0.02928
2428.243,0.5838,0.02926
2429.2070000000003,0.5841,0.02928
2430.172,0.5844,0.02936
2431.136,0.5846,0.0295
2432.1,0.5849,0.02965
2433.064,0.5853,0.0298
2434.029,0.5859,0.0299
2434.993,0.5867,0.02995
2435.9570000000003,0.5875,0.02995
2436.9210000000003,0.5882,0.02992
2437.885,0.5888,0.02988
2438.85,0.5892,0.02984
2439.814,0.5894,0.029789999999999997
2440.778,0.5896,0.02976
2441.742,0.5897,0.02975
2442.7070000000003,0.5899,0.029769999999999998
2443.6710000000003,0.5902,0.029810000000000003
2444.635,0.5905,0.029869999999999997
2445.599,0.591,0.02995
2446.564,0.5914,0.030019999999999998
2447.528,0.5917,0.0301
2448.492,0.5920000000000001,0.03017
2449.456,0.5922,0.03023
2450.42,0.5922,0.03028
2451.385,0.5923,0.0303
2452.349,0.5925,0.0303
2453.313,0.5929,0.03028
2454.277,0.5934,0.030260000000000002
2455.242,0.5939,0.03025
2456.206,0.5944,0.03027
2457.17,0.5948,0.030310000000000004
2458.134,0.5951,0.03035
2459.099,0.5954,0.030389999999999997
2460.063,0.5957,0.030410000000000003
2461.027,0.5962,0.03042
2461.991,0.5966,0.030430000000000002
2462.956,0.5971,0.030430000000000002
2463.92,0.5974,0.03042
2464.884,0.5975,0.030369999999999998
2465.848,0.5976,0.03028
2466.812,0.5978,0.03017
2467.777,0.5982,0.03007
2468.741,0.5988,0.03003
2469.705,0.5993,0.030060000000000003
2470.669,0.5998,0.03015
2471.634,0.6002,0.03025
2472.598,0.6005,0.030330000000000003
2473.562,0.6008,0.03036
2474.526,0.6013,0.03034
2475.491,0.6019,0.03028
2476.455,0.6025,0.03021
2477.419,0.6029,0.030160000000000003
2478.383,0.603,0.03011
2479.347,0.6029,0.03007
2480.312,0.6027,0.030010000000000002
2481.276,0.6026,0.02995
2482.24,0.6026,0.029889999999999996
2483.2039999999997,0.6029,0.029869999999999997
2484.169,0.6035,0.029930000000000002
2485.133,0.6041,0.03007
2486.097,0.6048,0.0303
2487.061,0.6055,0.030560000000000004
2488.026,0.6061,0.030789999999999998
2488.99,0.6065,0.03092
2489.9539999999997,0.6069,0.030910000000000003
2490.9179999999997,0.6071,0.03077
2491.883,0.6073,0.030560000000000004
2492.847,0.6074,0.03032
2493.811,0.6077,0.030139999999999997
2494.775,0.6079,0.030060000000000003
2495.739,0.6083,0.030080000000000003
2496.7039999999997,0.6086,0.0302
2497.6679999999997,0.6089,0.030369999999999998
2498.632,0.6092,0.03053
2499.596,0.6095,0.03063
2500.561,0.6098,0.03067
2501.525,0.6101,0.03065
2502.489,0.6104,0.0306
2503.453,0.6107,0.030539999999999998
2504.4179999999997,0.6107,0.0305
2505.382,0.6107,0.03048
2506.346,0.6106,0.03048
2507.31,0.6107,0.030510000000000002
2508.274,0.611,0.03059
2509.239,0.6117,0.0307
2510.203,0.6127,0.03081
2511.167,0.6137,0.0309
2512.131,0.6146,0.030930000000000003
2513.096,0.6153,0.030910000000000003
2514.06,0.6156,0.030869999999999998
2515.024,0.6158,0.030860000000000002
2515.988,0.6158,0.0309
2516.953,0.6159,0.031
2517.917,0.616,0.0311
2518.881,0.6162,0.03117
2519.845,0.6165,0.0312
2520.81,0.6169,0.0312
2521.774,0.6175,0.03121
2522.738,0.6182,0.03127
2523.702,0.6188,0.03137
2524.666,0.6193,0.03149
2525.631,0.6196,0.031580000000000004
2526.595,0.6198,0.03162
2527.5589999999997,0.6199,0.03162
2528.5229999999997,0.6201,0.0316
2529.488,0.6205,0.03161
2530.452,0.621,0.03168
2531.416,0.6216,0.0318
2532.38,0.6222,0.03195
2533.345,0.6227,0.032080000000000004
2534.3089999999997,0.6232,0.03215
2535.2729999999997,0.6238,0.032139999999999995
2536.237,0.6243,0.03203
2537.201,0.6248,0.03186
2538.166,0.6253,0.03166
2539.13,0.6257,0.0315
2540.094,0.626,0.03142
2541.058,0.6262,0.03142
2542.0229999999997,0.6265,0.03149
2542.987,0.6269,0.03161
2543.951,0.6274,0.03174
2544.915,0.6279,0.03185
2545.88,0.6283,0.031939999999999996
2546.844,0.6285,0.03199
2547.808,0.6286,0.03202
2548.772,0.6287,0.03204
2549.737,0.629,0.032080000000000004
2550.701,0.6294,0.03215
2551.665,0.6299,0.03225
2552.629,0.6303,0.032369999999999996
2553.593,0.6307,0.03248
2554.558,0.631,0.032560000000000006
2555.522,0.6313,0.03258
2556.486,0.6316,0.03255
2557.45,0.632,0.03249
2558.415,0.6324,0.03244
2559.379,0.6328,0.0324
2560.343,0.6334,0.03238
2561.3070000000002,0.634,0.032369999999999996
2562.272,0.6347,0.03236
2563.236,0.6354,0.03236
2564.2,0.6358,0.03241
2565.1639999999998,0.6362,0.03252
2566.1279999999997,0.6365,0.03268
2567.093,0.6369,0.03286
2568.0570000000002,0.6373,0.033
2569.021,0.6378,0.03307
2569.985,0.6382,0.03308
2570.95,0.6386,0.03305
2571.9139999999998,0.6388,0.033030000000000004
2572.8779999999997,0.639,0.03304
2573.842,0.6392,0.0331
2574.8070000000002,0.6396,0.03319
2575.771,0.6402,0.0333
2576.735,0.6409999999999999,0.03341
2577.699,0.6419,0.033510000000000005
2578.6639999999998,0.6427,0.033589999999999995
2579.6279999999997,0.6432,0.03362
2580.592,0.6435,0.03362
2581.556,0.6434,0.033589999999999995
2582.52,0.6433,0.033569999999999996
2583.485,0.6434,0.033569999999999996
2584.449,0.6437,0.03362
2585.413,0.6443,0.03372
2586.377,0.645,0.033839999999999995
2587.342,0.6457,0.03397
2588.306,0.6462,0.03406
2589.27,0.6467,0.0341
2590.234,0.6471,0.03408
2591.199,0.6475,0.03402
2592.163,0.6481,0.03393
2593.127,0.6486,0.03386
2594.091,0.6491,0.03385
2595.055,0.6493,0.033889999999999997
2596.02,0.6493,0.03397
2596.984,0.6491,0.03405
2597.948,0.6491,0.03411
2598.9120000000003,0.6493,0.03414
2599.877,0.6498,0.03415
2600.841,0.6505,0.0342
2601.805,0.6515,0.0343
2602.769,0.6523,0.03444
2603.734,0.653,0.03461
2604.698,0.6535,0.03475
2605.6620000000003,0.6538,0.03485
2606.626,0.6539,0.0349
2607.591,0.654,0.034910000000000004
2608.555,0.6543,0.03492
2609.519,0.6546,0.03495
2610.4829999999997,0.6551,0.035
2611.447,0.6557,0.03508
2612.4120000000003,0.6563,0.03517
2613.376,0.6568,0.03526
2614.34,0.6572,0.035339999999999996
2615.304,0.6576,0.035410000000000004
2616.269,0.6579,0.035460000000000005
2617.2329999999997,0.6583,0.03549
2618.197,0.6587,0.035519999999999996
2619.161,0.6592,0.03555
2620.126,0.6598,0.0356
2621.09,0.6604,0.03565
2622.054,0.6609999999999999,0.03573
2623.018,0.6615,0.03582
2623.9829999999997,0.662,0.03594
2624.947,0.6623,0.03606
2625.9109999999996,0.6625,0.036180000000000004
2626.875,0.6628,0.03627
2627.8390000000004,0.6629999999999999,0.03633
2628.804,0.6634,0.03635
2629.768,0.6639,0.03634
2630.732,0.6645,0.03632
2631.696,0.6652,0.03632
2632.6609999999996,0.6658,0.03634
2633.625,0.6664,0.03639
2634.5890000000004,0.6669,0.036469999999999995
2635.553,0.6673,0.03656
2636.518,0.6676,0.03664
2637.482,0.6678,0.0367
2638.446,0.6682,0.036739999999999995
2639.41,0.6687,0.03675
2640.3740000000003,0.6692,0.03676
2641.3390000000004,0.6698,0.03676
2642.303,0.6703,0.036789999999999996
2643.2670000000003,0.6707,0.03683
2644.2309999999998,0.6709999999999999,0.0369
2645.196,0.6713,0.036969999999999996
2646.16,0.6717,0.03704
2647.1240000000003,0.6723,0.0371
2648.0879999999997,0.6729999999999999,0.03714
2649.053,0.6737,0.03718
2650.0170000000003,0.6744,0.037219999999999996
2650.9809999999998,0.675,0.03727
2651.945,0.6755,0.03733
2652.91,0.6758,0.037380000000000004
2653.8740000000003,0.6761,0.03742
2654.8379999999997,0.6763,0.03743
2655.802,0.6767,0.03744
2656.7659999999996,0.6771,0.03744
2657.7309999999998,0.6775,0.03745
2658.695,0.6781,0.03746
2659.659,0.6786,0.03746
2660.623,0.679,0.03743
2661.5879999999997,0.6794,0.037360000000000004
2662.552,0.6797,0.03726
2663.5159999999996,0.68,0.03715
2664.48,0.6802,0.03705
2665.445,0.6805,0.036989999999999995
2666.409,0.6809,0.036989999999999995
2667.373,0.6813,0.03702
2668.337,0.6817,0.03707
2669.301,0.6821,0.037110000000000004
2670.2659999999996,0.6826,0.03712
2671.23,0.6829999999999999,0.037110000000000004
2672.1940000000004,0.6835,0.03709
2673.158,0.684,0.03707
2674.123,0.6844,0.03706
2675.087,0.6848,0.03705
2676.051,0.6852,0.03704
2677.015,0.6855,0.03703
2677.98,0.6858,0.03701
2678.9440000000004,0.6859999999999999,0.037000000000000005
2679.908,0.6863,0.036989999999999995
2680.8720000000003,0.6865,0.03698
2681.837,0.6868,0.03696
2682.801,0.6872,0.036930000000000004
2683.765,0.6877,0.0369
2684.7290000000003,0.6881,0.03688
2685.6929999999998,0.6886,0.03688
2686.658,0.6890000000000001,0.0369
2687.6220000000003,0.6894,0.036930000000000004
2688.586,0.6897,0.03695
2689.55,0.69,0.03694
2690.515,0.6904,0.03689
2691.4790000000003,0.6907,0.03682
2692.4429999999998,0.6912,0.03673
2693.407,0.6917,0.036660000000000005
2694.3720000000003,0.6922,0.0366
2695.336,0.6927,0.03657
2696.3,0.6931,0.036539999999999996
2697.264,0.6935,0.03652
2698.228,0.6939,0.03651
2699.1929999999998,0.6943,0.03652
2700.157,0.6948,0.036539999999999996
2701.1209999999996,0.6952,0.03658
2702.085,0.6957,0.03662
2703.05,0.6961,0.036660000000000005
2704.014,0.6965,0.03667
2704.978,0.6968,0.03667
2705.942,0.6970000000000001,0.03665
2706.907,0.6973,0.03662
2707.8709999999996,0.6976,0.036610000000000004
2708.835,0.698,0.03663
2709.7990000000004,0.6986,0.03667
2710.764,0.6992,0.03673
2711.728,0.6997,0.036789999999999996
2712.692,0.7002,0.03684
2713.656,0.7007,0.03687
2714.62,0.7011,0.03689
2715.585,0.7016,0.0369
2716.5490000000004,0.7020000000000001,0.0369
2717.513,0.7024,0.036910000000000005
2718.4770000000003,0.7028,0.03692
2719.442,0.7032,0.03695
2720.406,0.7036,0.037000000000000005
2721.37,0.7039,0.03705
2722.3340000000003,0.7043,0.037110000000000004
2723.2990000000004,0.7048,0.037160000000000006
2724.263,0.7052,0.03721
2725.2270000000003,0.7056,0.037239999999999995
2726.191,0.7061,0.03727
2727.155,0.7065,0.0373
2728.12,0.7070000000000001,0.03733
2729.0840000000003,0.7075,0.037360000000000004
2730.048,0.7079,0.037380000000000004
2731.012,0.7083,0.03739
2731.9770000000003,0.7087,0.037380000000000004
2732.941,0.7090000000000001,0.037360000000000004
2733.905,0.7094,0.03734
2734.869,0.7098,0.0373
2735.8340000000003,0.7103,0.03726
2736.798,0.7108,0.037219999999999996
2737.762,0.7113,0.03718
2738.7259999999997,0.7118,0.037160000000000006
2739.691,0.7121,0.03717
2740.655,0.7124,0.037219999999999996
2741.619,0.7127,0.03728
2742.583,0.713,0.03734
2743.547,0.7133,0.037360000000000004
2744.512,0.7136,0.03735
2745.4759999999997,0.7139,0.03733
2746.44,0.7143,0.03731
2747.4040000000005,0.7146,0.03731
2748.369,0.715,0.03733
2749.333,0.7154,0.037360000000000004
2750.297,0.7158,0.03739
2751.261,0.7162,0.03741
2752.2259999999997,0.7165,0.03742
2753.19,0.7170000000000001,0.03745
2754.1540000000005,0.7175,0.037489999999999996
2755.118,0.7182,0.03754
2756.0820000000003,0.7188,0.03758
2757.047,0.7193,0.037630000000000004
2758.011,0.7198,0.03767
2758.975,0.72,0.03772
2759.9390000000003,0.7203,0.03778
2760.9040000000005,0.7205,0.03785
2761.868,0.7208,0.03791
2762.8320000000003,0.7212,0.037939999999999995
2763.796,0.7217,0.03795
2764.761,0.7222,0.037939999999999995
2765.725,0.7226,0.03793
2766.6890000000003,0.723,0.03793
2767.653,0.7234,0.03795
2768.618,0.7237,0.037989999999999996
2769.5820000000003,0.7241,0.03804
2770.546,0.7246,0.038110000000000005
2771.51,0.7251,0.038189999999999995
2772.474,0.7256,0.03828
2773.4390000000003,0.7261,0.03837
2774.403,0.7266,0.03845
2775.367,0.7271,0.03853
2776.3309999999997,0.7276,0.03859
2777.296,0.7282,0.03865
2778.26,0.7289,0.0387
2779.224,0.7297,0.03874
2780.188,0.7304,0.03877
2781.153,0.731,0.03879
2782.117,0.7315,0.03884
2783.0809999999997,0.732,0.038939999999999995
2784.045,0.7324,0.03909
2785.009,0.7328,0.03926
2785.974,0.7333,0.0394
2786.938,0.7338,0.03949
2787.902,0.7343,0.03951
2788.866,0.7347,0.03949
2789.8309999999997,0.7352,0.03948
2790.795,0.7358,0.03953
2791.759,0.7364,0.03965
2792.723,0.7372,0.03982
2793.688,0.7379,0.03999
2794.652,0.7384,0.040139999999999995
2795.616,0.7388,0.04024
2796.58,0.7391,0.04029
2797.545,0.7393,0.04033
2798.509,0.7396,0.040369999999999996
2799.473,0.7401,0.04044
2800.437,0.7408,0.04054
2801.401,0.7417,0.04068
2802.366,0.7428,0.04083
2803.33,0.7438,0.04099
2804.2940000000003,0.7446,0.041139999999999996
2805.258,0.7453,0.041280000000000004
2806.223,0.7458,0.04142
2807.187,0.7462,0.04154
2808.151,0.7465,0.04165
2809.115,0.7468,0.041760000000000005
2810.08,0.7473,0.04188
2811.0440000000003,0.748,0.042010000000000006
2812.008,0.7489,0.04217
2812.972,0.7499,0.04236
2813.9359999999997,0.7511,0.04257
2814.901,0.7522,0.042789999999999995
2815.865,0.7532,0.04299
2816.829,0.7542,0.04318
2817.7929999999997,0.7551,0.04337
2818.758,0.7559999999999999,0.04358
2819.722,0.7569,0.04383
2820.6859999999997,0.7579,0.04412
2821.65,0.7588,0.04445
2822.615,0.7598,0.04481
2823.579,0.7609,0.04519
2824.5429999999997,0.7621,0.04557
2825.507,0.7633,0.04595
2826.472,0.7646,0.046310000000000004
2827.4359999999997,0.7659999999999999,0.04666
2828.4,0.7673,0.04701
2829.364,0.7686,0.04738
2830.328,0.7699,0.04779
2831.2929999999997,0.7714,0.04828
2832.257,0.773,0.04886
2833.2209999999995,0.7748,0.04956
2834.185,0.7768,0.05038
2835.15,0.779,0.05134
2836.114,0.7814,0.05245
2837.078,0.7841,0.05375
2838.042,0.7873,0.055279999999999996
2839.007,0.7909,0.05707
2839.9709999999995,0.7952,0.05917000000000001
2840.935,0.7999,0.061610000000000005
2841.8990000000003,0.805,0.06439
2842.864,0.8104,0.0675
2843.828,0.8158,0.07088
2844.792,0.8213,0.07446
2845.756,0.8267,0.07816000000000001
2846.72,0.8320000000000001,0.08189
2847.685,0.8373,0.08557000000000001
2848.6490000000003,0.8423,0.08912
2849.613,0.847,0.09249
2850.577,0.8512,0.09562999999999999
2851.542,0.8547,0.09848
2852.506,0.8575,0.10099999999999999
2853.47,0.8593,0.10300000000000001
2854.434,0.8601,0.1044
2855.3990000000003,0.8599,0.1053
2856.363,0.8586,0.1053
2857.327,0.8564,0.1046
