,Wavenumber,Absorbance,film
5865,2194.899,0.03196,neat PBTTT
5866,2195.863,0.031830000000000004,neat PBTTT
5867,2196.827,0.03155,neat PBTTT
5868,2197.791,0.03117,neat PBTTT
5869,2198.756,0.03073,neat PBTTT
5870,2199.72,0.03023,neat PBTTT
5871,2200.6839999999997,0.0297,neat PBTTT
5872,2201.6479999999997,0.02914,neat PBTTT
5873,2202.612,0.02853,neat PBTTT
5874,2203.577,0.0279,neat PBTTT
5875,2204.541,0.027360000000000002,neat PBTTT
5876,2205.505,0.027039999999999998,neat PBTTT
5877,2206.469,0.02708,neat PBTTT
5878,2207.4339999999997,0.02756,neat PBTTT
5879,2208.3979999999997,0.028419999999999997,neat PBTTT
5880,2209.362,0.02957,neat PBTTT
5881,2210.326,0.030869999999999998,neat PBTTT
5882,2211.291,0.03225,neat PBTTT
5883,2212.255,0.03372,neat PBTTT
5884,2213.219,0.03528,neat PBTTT
5885,2214.183,0.03692,neat PBTTT
5886,2215.1479999999997,0.03852,neat PBTTT
5887,2216.112,0.0399,neat PBTTT
5888,2217.076,0.040839999999999994,neat PBTTT
5889,2218.04,0.04117,neat PBTTT
5890,2219.004,0.04081,neat PBTTT
5891,2219.969,0.03985,neat PBTTT
5892,2220.933,0.03843,neat PBTTT
5893,2221.897,0.036719999999999996,neat PBTTT
5894,2222.861,0.03489,neat PBTTT
5895,2223.826,0.03304,neat PBTTT
5896,2224.79,0.03123,neat PBTTT
5897,2225.754,0.02955,neat PBTTT
5898,2226.718,0.028089999999999997,neat PBTTT
5899,2227.683,0.02692,neat PBTTT
5900,2228.647,0.02609,neat PBTTT
5901,2229.611,0.025580000000000002,neat PBTTT
5902,2230.575,0.02531,neat PBTTT
5903,2231.5389999999998,0.02521,neat PBTTT
5904,2232.504,0.02522,neat PBTTT
5905,2233.468,0.02532,neat PBTTT
5906,2234.4320000000002,0.0255,neat PBTTT
5907,2235.396,0.0257,neat PBTTT
5908,2236.361,0.02585,neat PBTTT
5909,2237.325,0.025910000000000002,neat PBTTT
5910,2238.2889999999998,0.025889999999999996,neat PBTTT
5911,2239.2529999999997,0.02585,neat PBTTT
5912,2240.218,0.025869999999999997,neat PBTTT
5913,2241.1820000000002,0.02598,neat PBTTT
5914,2242.146,0.026119999999999997,neat PBTTT
5915,2243.11,0.026180000000000002,neat PBTTT
5916,2244.075,0.02609,neat PBTTT
5917,2245.0389999999998,0.025830000000000002,neat PBTTT
5918,2246.0029999999997,0.02546,neat PBTTT
5919,2246.967,0.02514,neat PBTTT
5920,2247.931,0.02495,neat PBTTT
5921,2248.896,0.02495,neat PBTTT
5922,2249.86,0.02511,neat PBTTT
5923,2250.824,0.02535,neat PBTTT
5924,2251.788,0.02559,neat PBTTT
5925,2252.7529999999997,0.025810000000000003,neat PBTTT
5926,2253.717,0.02599,neat PBTTT
5927,2254.681,0.02615,neat PBTTT
5928,2255.645,0.026269999999999998,neat PBTTT
5929,2256.61,0.026369999999999998,neat PBTTT
5930,2257.574,0.026439999999999998,neat PBTTT
5931,2258.538,0.02648,neat PBTTT
5932,2259.502,0.026489999999999996,neat PBTTT
5933,2260.466,0.0265,neat PBTTT
5934,2261.431,0.0265,neat PBTTT
5935,2262.395,0.026510000000000002,neat PBTTT
5936,2263.359,0.02653,neat PBTTT
5937,2264.323,0.02658,neat PBTTT
5938,2265.288,0.026660000000000003,neat PBTTT
5939,2266.252,0.02675,neat PBTTT
5940,2267.216,0.02683,neat PBTTT
5941,2268.18,0.02688,neat PBTTT
5942,2269.145,0.026910000000000003,neat PBTTT
5943,2270.109,0.026969999999999997,neat PBTTT
5944,2271.073,0.02713,neat PBTTT
5945,2272.0370000000003,0.02742,neat PBTTT
5946,2273.002,0.0278,neat PBTTT
5947,2273.966,0.0282,neat PBTTT
5948,2274.93,0.02851,neat PBTTT
5949,2275.894,0.02866,neat PBTTT
5950,2276.8579999999997,0.02864,neat PBTTT
5951,2277.823,0.02855,neat PBTTT
5952,2278.7870000000003,0.028480000000000002,neat PBTTT
5953,2279.751,0.0285,neat PBTTT
5954,2280.715,0.02864,neat PBTTT
5955,2281.68,0.028860000000000004,neat PBTTT
5956,2282.644,0.0291,neat PBTTT
5957,2283.6079999999997,0.0293,neat PBTTT
5958,2284.572,0.029419999999999998,neat PBTTT
5959,2285.5370000000003,0.029439999999999997,neat PBTTT
5960,2286.501,0.02939,neat PBTTT
5961,2287.465,0.02928,neat PBTTT
5962,2288.429,0.029169999999999998,neat PBTTT
5963,2289.393,0.029089999999999998,neat PBTTT
5964,2290.3579999999997,0.02907,neat PBTTT
5965,2291.322,0.029089999999999998,neat PBTTT
5966,2292.286,0.029089999999999998,neat PBTTT
5967,2293.25,0.029039999999999996,neat PBTTT
5968,2294.215,0.02893,neat PBTTT
5969,2295.179,0.028789999999999996,neat PBTTT
5970,2296.143,0.02868,neat PBTTT
5971,2297.107,0.02868,neat PBTTT
5972,2298.072,0.02876,neat PBTTT
5973,2299.036,0.02889,neat PBTTT
5974,2300.0,0.02895,neat PBTTT
5975,2300.964,0.02888,neat PBTTT
5976,2301.929,0.02865,neat PBTTT
5977,2302.893,0.028319999999999998,neat PBTTT
5978,2303.857,0.02798,neat PBTTT
5979,2304.821,0.027719999999999998,neat PBTTT
5980,2305.785,0.027589999999999996,neat PBTTT
5981,2306.75,0.0276,neat PBTTT
5982,2307.714,0.027739999999999997,neat PBTTT
5983,2308.678,0.02797,neat PBTTT
5984,2309.6420000000003,0.02825,neat PBTTT
5985,2310.607,0.02853,neat PBTTT
5986,2311.571,0.0288,neat PBTTT
5987,2312.535,0.029039999999999996,neat PBTTT
5988,2313.499,0.029230000000000003,neat PBTTT
5989,2314.464,0.02938,neat PBTTT
5990,2315.428,0.029480000000000003,neat PBTTT
5991,2316.3920000000003,0.029519999999999998,neat PBTTT
5992,2317.356,0.02949,neat PBTTT
5993,2318.32,0.02936,neat PBTTT
5994,2319.285,0.02915,neat PBTTT
5995,2320.249,0.02893,neat PBTTT
5996,2321.2129999999997,0.02877,neat PBTTT
5997,2322.177,0.028730000000000002,neat PBTTT
5998,2323.1420000000003,0.028789999999999996,neat PBTTT
5999,2324.106,0.02885,neat PBTTT
6000,2325.07,0.028730000000000002,neat PBTTT
6001,2326.034,0.028339999999999997,neat PBTTT
6002,2326.999,0.02765,neat PBTTT
6003,2327.9629999999997,0.026789999999999998,neat PBTTT
6004,2328.927,0.02598,neat PBTTT
6005,2329.891,0.02541,neat PBTTT
6006,2330.856,0.02521,neat PBTTT
6007,2331.82,0.02537,neat PBTTT
6008,2332.784,0.025789999999999997,neat PBTTT
6009,2333.748,0.026330000000000003,neat PBTTT
6010,2334.712,0.026889999999999997,neat PBTTT
6011,2335.677,0.02729,neat PBTTT
6012,2336.641,0.02735,neat PBTTT
6013,2337.605,0.02692,neat PBTTT
6014,2338.569,0.02599,neat PBTTT
6015,2339.534,0.02481,neat PBTTT
6016,2340.498,0.02384,neat PBTTT
6017,2341.462,0.02359,neat PBTTT
6018,2342.426,0.02434,neat PBTTT
6019,2343.391,0.025810000000000003,neat PBTTT
6020,2344.355,0.02725,neat PBTTT
6021,2345.319,0.02812,neat PBTTT
6022,2346.283,0.02841,neat PBTTT
6023,2347.2470000000003,0.028380000000000002,neat PBTTT
6024,2348.212,0.02822,neat PBTTT
6025,2349.176,0.02802,neat PBTTT
6026,2350.14,0.027780000000000003,neat PBTTT
6027,2351.104,0.02742,neat PBTTT
6028,2352.069,0.026760000000000003,neat PBTTT
6029,2353.033,0.025509999999999998,neat PBTTT
6030,2353.9970000000003,0.02333,neat PBTTT
6031,2354.9610000000002,0.020040000000000002,neat PBTTT
6032,2355.926,0.01587,neat PBTTT
6033,2356.89,0.011479999999999999,neat PBTTT
6034,2357.854,0.007843000000000001,neat PBTTT
6035,2358.8179999999998,0.006091,neat PBTTT
6036,2359.783,0.006875,neat PBTTT
6037,2360.7470000000003,0.009689,neat PBTTT
6038,2361.7110000000002,0.01315,neat PBTTT
6039,2362.675,0.016130000000000002,neat PBTTT
6040,2363.639,0.01828,neat PBTTT
6041,2364.604,0.01983,neat PBTTT
6042,2365.5679999999998,0.02102,neat PBTTT
6043,2366.532,0.02191,neat PBTTT
6044,2367.496,0.02248,neat PBTTT
6045,2368.4610000000002,0.02282,neat PBTTT
6046,2369.425,0.02317,neat PBTTT
6047,2370.389,0.023790000000000002,neat PBTTT
6048,2371.353,0.02479,neat PBTTT
6049,2372.3179999999998,0.02605,neat PBTTT
6050,2373.282,0.0273,neat PBTTT
6051,2374.246,0.02825,neat PBTTT
6052,2375.21,0.028739999999999998,neat PBTTT
6053,2376.174,0.02878,neat PBTTT
6054,2377.139,0.0285,neat PBTTT
6055,2378.103,0.028110000000000003,neat PBTTT
6056,2379.067,0.027780000000000003,neat PBTTT
6057,2380.031,0.027610000000000003,neat PBTTT
6058,2380.996,0.02762,neat PBTTT
6059,2381.96,0.027739999999999997,neat PBTTT
6060,2382.924,0.02791,neat PBTTT
6061,2383.888,0.02806,neat PBTTT
6062,2384.853,0.02818,neat PBTTT
6063,2385.817,0.02825,neat PBTTT
6064,2386.781,0.028319999999999998,neat PBTTT
6065,2387.745,0.02839,neat PBTTT
6066,2388.71,0.02847,neat PBTTT
6067,2389.674,0.02853,neat PBTTT
6068,2390.638,0.02855,neat PBTTT
6069,2391.6020000000003,0.02853,neat PBTTT
6070,2392.5660000000003,0.02847,neat PBTTT
6071,2393.531,0.02841,neat PBTTT
6072,2394.495,0.02837,neat PBTTT
6073,2395.459,0.028380000000000002,neat PBTTT
6074,2396.423,0.028439999999999997,neat PBTTT
6075,2397.388,0.02851,neat PBTTT
6076,2398.3520000000003,0.02858,neat PBTTT
6077,2399.3160000000003,0.028630000000000003,neat PBTTT
6078,2400.28,0.02865,neat PBTTT
6079,2401.245,0.028630000000000003,neat PBTTT
6080,2402.209,0.0286,neat PBTTT
6081,2403.173,0.028589999999999997,neat PBTTT
6082,2404.137,0.028630000000000003,neat PBTTT
6083,2405.1020000000003,0.02872,neat PBTTT
6084,2406.0660000000003,0.02887,neat PBTTT
6085,2407.03,0.02905,neat PBTTT
6086,2407.994,0.029189999999999997,neat PBTTT
6087,2408.958,0.02925,neat PBTTT
6088,2409.923,0.02922,neat PBTTT
6089,2410.887,0.02913,neat PBTTT
6090,2411.851,0.02903,neat PBTTT
6091,2412.815,0.028980000000000002,neat PBTTT
6092,2413.78,0.029019999999999997,neat PBTTT
6093,2414.744,0.02914,neat PBTTT
6094,2415.708,0.0293,neat PBTTT
6095,2416.672,0.029439999999999997,neat PBTTT
6096,2417.637,0.02951,neat PBTTT
6097,2418.601,0.02949,neat PBTTT
6098,2419.565,0.029410000000000002,neat PBTTT
6099,2420.529,0.02932,neat PBTTT
6100,2421.493,0.02925,neat PBTTT
6101,2422.458,0.02924,neat PBTTT
6102,2423.422,0.02926,neat PBTTT
6103,2424.386,0.0293,neat PBTTT
6104,2425.35,0.02932,neat PBTTT
6105,2426.315,0.029310000000000003,neat PBTTT
6106,2427.279,0.02928,neat PBTTT
6107,2428.243,0.02926,neat PBTTT
6108,2429.2070000000003,0.02928,neat PBTTT
6109,2430.172,0.02936,neat PBTTT
6110,2431.136,0.0295,neat PBTTT
6111,2432.1,0.02965,neat PBTTT
6112,2433.064,0.0298,neat PBTTT
6113,2434.029,0.0299,neat PBTTT
6114,2434.993,0.02995,neat PBTTT
6115,2435.9570000000003,0.02995,neat PBTTT
6116,2436.9210000000003,0.02992,neat PBTTT
6117,2437.885,0.02988,neat PBTTT
6118,2438.85,0.02984,neat PBTTT
6119,2439.814,0.029789999999999997,neat PBTTT
6120,2440.778,0.02976,neat PBTTT
6121,2441.742,0.02975,neat PBTTT
6122,2442.7070000000003,0.029769999999999998,neat PBTTT
6123,2443.6710000000003,0.029810000000000003,neat PBTTT
6124,2444.635,0.029869999999999997,neat PBTTT
6125,2445.599,0.02995,neat PBTTT
6126,2446.564,0.030019999999999998,neat PBTTT
6127,2447.528,0.0301,neat PBTTT
6128,2448.492,0.03017,neat PBTTT
6129,2449.456,0.03023,neat PBTTT
6130,2450.42,0.03028,neat PBTTT
6131,2451.385,0.0303,neat PBTTT
6132,2452.349,0.0303,neat PBTTT
6133,2453.313,0.03028,neat PBTTT
6134,2454.277,0.030260000000000002,neat PBTTT
6135,2455.242,0.03025,neat PBTTT
6136,2456.206,0.03027,neat PBTTT
6137,2457.17,0.030310000000000004,neat PBTTT
6138,2458.134,0.03035,neat PBTTT
6139,2459.099,0.030389999999999997,neat PBTTT
6140,2460.063,0.030410000000000003,neat PBTTT
6141,2461.027,0.03042,neat PBTTT
6142,2461.991,0.030430000000000002,neat PBTTT
6143,2462.956,0.030430000000000002,neat PBTTT
6144,2463.92,0.03042,neat PBTTT
6145,2464.884,0.030369999999999998,neat PBTTT
6146,2465.848,0.03028,neat PBTTT
6147,2466.812,0.03017,neat PBTTT
6148,2467.777,0.03007,neat PBTTT
6149,2468.741,0.03003,neat PBTTT
6150,2469.705,0.030060000000000003,neat PBTTT
6151,2470.669,0.03015,neat PBTTT
6152,2471.634,0.03025,neat PBTTT
6153,2472.598,0.030330000000000003,neat PBTTT
6154,2473.562,0.03036,neat PBTTT
6155,2474.526,0.03034,neat PBTTT
6156,2475.491,0.03028,neat PBTTT
6157,2476.455,0.03021,neat PBTTT
6158,2477.419,0.030160000000000003,neat PBTTT
6159,2478.383,0.03011,neat PBTTT
6160,2479.347,0.03007,neat PBTTT
6161,2480.312,0.030010000000000002,neat PBTTT
6162,2481.276,0.02995,neat PBTTT
6163,2482.24,0.029889999999999996,neat PBTTT
6164,2483.2039999999997,0.029869999999999997,neat PBTTT
6165,2484.169,0.029930000000000002,neat PBTTT
6166,2485.133,0.03007,neat PBTTT
6167,2486.097,0.0303,neat PBTTT
6168,2487.061,0.030560000000000004,neat PBTTT
6169,2488.026,0.030789999999999998,neat PBTTT
6170,2488.99,0.03092,neat PBTTT
6171,2489.9539999999997,0.030910000000000003,neat PBTTT
6172,2490.9179999999997,0.03077,neat PBTTT
6173,2491.883,0.030560000000000004,neat PBTTT
6174,2492.847,0.03032,neat PBTTT
6175,2493.811,0.030139999999999997,neat PBTTT
6176,2494.775,0.030060000000000003,neat PBTTT
6177,2495.739,0.030080000000000003,neat PBTTT
6178,2496.7039999999997,0.0302,neat PBTTT
6179,2497.6679999999997,0.030369999999999998,neat PBTTT
6180,2498.632,0.03053,neat PBTTT
6181,2499.596,0.03063,neat PBTTT
6182,2500.561,0.03067,neat PBTTT
6183,2501.525,0.03065,neat PBTTT
6184,2502.489,0.0306,neat PBTTT
6185,2503.453,0.030539999999999998,neat PBTTT
6186,2504.4179999999997,0.0305,neat PBTTT
6187,2505.382,0.03048,neat PBTTT
6188,2506.346,0.03048,neat PBTTT
6189,2507.31,0.030510000000000002,neat PBTTT
6190,2508.274,0.03059,neat PBTTT
6191,2509.239,0.0307,neat PBTTT
6192,2510.203,0.03081,neat PBTTT
6193,2511.167,0.0309,neat PBTTT
6194,2512.131,0.030930000000000003,neat PBTTT
6195,2513.096,0.030910000000000003,neat PBTTT
6196,2514.06,0.030869999999999998,neat PBTTT
6197,2515.024,0.030860000000000002,neat PBTTT
6198,2515.988,0.0309,neat PBTTT
6199,2516.953,0.031,neat PBTTT
6200,2517.917,0.0311,neat PBTTT
6201,2518.881,0.03117,neat PBTTT
6202,2519.845,0.0312,neat PBTTT
6203,2520.81,0.0312,neat PBTTT
6204,2521.774,0.03121,neat PBTTT
6205,2522.738,0.03127,neat PBTTT
6206,2523.702,0.03137,neat PBTTT
6207,2524.666,0.03149,neat PBTTT
6208,2525.631,0.031580000000000004,neat PBTTT
6209,2526.595,0.03162,neat PBTTT
6210,2527.5589999999997,0.03162,neat PBTTT
6211,2528.5229999999997,0.0316,neat PBTTT
6212,2529.488,0.03161,neat PBTTT
6213,2530.452,0.03168,neat PBTTT
6214,2531.416,0.0318,neat PBTTT
6215,2532.38,0.03195,neat PBTTT
6216,2533.345,0.032080000000000004,neat PBTTT
6217,2534.3089999999997,0.03215,neat PBTTT
6218,2535.2729999999997,0.032139999999999995,neat PBTTT
6219,2536.237,0.03203,neat PBTTT
6220,2537.201,0.03186,neat PBTTT
6221,2538.166,0.03166,neat PBTTT
6222,2539.13,0.0315,neat PBTTT
6223,2540.094,0.03142,neat PBTTT
6224,2541.058,0.03142,neat PBTTT
6225,2542.0229999999997,0.03149,neat PBTTT
6226,2542.987,0.03161,neat PBTTT
6227,2543.951,0.03174,neat PBTTT
6228,2544.915,0.03185,neat PBTTT
6229,2545.88,0.031939999999999996,neat PBTTT
6230,2546.844,0.03199,neat PBTTT
6231,2547.808,0.03202,neat PBTTT
6232,2548.772,0.03204,neat PBTTT
6233,2549.737,0.032080000000000004,neat PBTTT
6234,2550.701,0.03215,neat PBTTT
6235,2551.665,0.03225,neat PBTTT
6236,2552.629,0.032369999999999996,neat PBTTT
6237,2553.593,0.03248,neat PBTTT
6238,2554.558,0.032560000000000006,neat PBTTT
6239,2555.522,0.03258,neat PBTTT
6240,2556.486,0.03255,neat PBTTT
6241,2557.45,0.03249,neat PBTTT
6242,2558.415,0.03244,neat PBTTT
6243,2559.379,0.0324,neat PBTTT
6244,2560.343,0.03238,neat PBTTT
6245,2561.3070000000002,0.032369999999999996,neat PBTTT
6246,2562.272,0.03236,neat PBTTT
6247,2563.236,0.03236,neat PBTTT
6248,2564.2,0.03241,neat PBTTT
6249,2565.1639999999998,0.03252,neat PBTTT
6250,2566.1279999999997,0.03268,neat PBTTT
6251,2567.093,0.03286,neat PBTTT
6252,2568.0570000000002,0.033,neat PBTTT
6253,2569.021,0.03307,neat PBTTT
6254,2569.985,0.03308,neat PBTTT
6255,2570.95,0.03305,neat PBTTT
6256,2571.9139999999998,0.033030000000000004,neat PBTTT
6257,2572.8779999999997,0.03304,neat PBTTT
6258,2573.842,0.0331,neat PBTTT
6259,2574.8070000000002,0.03319,neat PBTTT
6260,2575.771,0.0333,neat PBTTT
6261,2576.735,0.03341,neat PBTTT
6262,2577.699,0.033510000000000005,neat PBTTT
6263,2578.6639999999998,0.033589999999999995,neat PBTTT
6264,2579.6279999999997,0.03362,neat PBTTT
6265,2580.592,0.03362,neat PBTTT
6266,2581.556,0.033589999999999995,neat PBTTT
6267,2582.52,0.033569999999999996,neat PBTTT
6268,2583.485,0.033569999999999996,neat PBTTT
6269,2584.449,0.03362,neat PBTTT
6270,2585.413,0.03372,neat PBTTT
6271,2586.377,0.033839999999999995,neat PBTTT
6272,2587.342,0.03397,neat PBTTT
6273,2588.306,0.03406,neat PBTTT
6274,2589.27,0.0341,neat PBTTT
6275,2590.234,0.03408,neat PBTTT
6276,2591.199,0.03402,neat PBTTT
6277,2592.163,0.03393,neat PBTTT
6278,2593.127,0.03386,neat PBTTT
6279,2594.091,0.03385,neat PBTTT
6280,2595.055,0.033889999999999997,neat PBTTT
6281,2596.02,0.03397,neat PBTTT
6282,2596.984,0.03405,neat PBTTT
6283,2597.948,0.03411,neat PBTTT
6284,2598.9120000000003,0.03414,neat PBTTT
6285,2599.877,0.03415,neat PBTTT
6286,2600.841,0.0342,neat PBTTT
6287,2601.805,0.0343,neat PBTTT
6288,2602.769,0.03444,neat PBTTT
6289,2603.734,0.03461,neat PBTTT
6290,2604.698,0.03475,neat PBTTT
6291,2605.6620000000003,0.03485,neat PBTTT
6292,2606.626,0.0349,neat PBTTT
6293,2607.591,0.034910000000000004,neat PBTTT
6294,2608.555,0.03492,neat PBTTT
6295,2609.519,0.03495,neat PBTTT
6296,2610.4829999999997,0.035,neat PBTTT
6297,2611.447,0.03508,neat PBTTT
6298,2612.4120000000003,0.03517,neat PBTTT
6299,2613.376,0.03526,neat PBTTT
6300,2614.34,0.035339999999999996,neat PBTTT
6301,2615.304,0.035410000000000004,neat PBTTT
6302,2616.269,0.035460000000000005,neat PBTTT
6303,2617.2329999999997,0.03549,neat PBTTT
6304,2618.197,0.035519999999999996,neat PBTTT
6305,2619.161,0.03555,neat PBTTT
6306,2620.126,0.0356,neat PBTTT
6307,2621.09,0.03565,neat PBTTT
6308,2622.054,0.03573,neat PBTTT
6309,2623.018,0.03582,neat PBTTT
6310,2623.9829999999997,0.03594,neat PBTTT
6311,2624.947,0.03606,neat PBTTT
6312,2625.9109999999996,0.036180000000000004,neat PBTTT
6313,2626.875,0.03627,neat PBTTT
6314,2627.8390000000004,0.03633,neat PBTTT
6315,2628.804,0.03635,neat PBTTT
6316,2629.768,0.03634,neat PBTTT
6317,2630.732,0.03632,neat PBTTT
6318,2631.696,0.03632,neat PBTTT
6319,2632.6609999999996,0.03634,neat PBTTT
6320,2633.625,0.03639,neat PBTTT
6321,2634.5890000000004,0.036469999999999995,neat PBTTT
6322,2635.553,0.03656,neat PBTTT
6323,2636.518,0.03664,neat PBTTT
6324,2637.482,0.0367,neat PBTTT
6325,2638.446,0.036739999999999995,neat PBTTT
6326,2639.41,0.03675,neat PBTTT
6327,2640.3740000000003,0.03676,neat PBTTT
6328,2641.3390000000004,0.03676,neat PBTTT
6329,2642.303,0.036789999999999996,neat PBTTT
6330,2643.2670000000003,0.03683,neat PBTTT
6331,2644.2309999999998,0.0369,neat PBTTT
6332,2645.196,0.036969999999999996,neat PBTTT
6333,2646.16,0.03704,neat PBTTT
6334,2647.1240000000003,0.0371,neat PBTTT
6335,2648.0879999999997,0.03714,neat PBTTT
6336,2649.053,0.03718,neat PBTTT
6337,2650.0170000000003,0.037219999999999996,neat PBTTT
6338,2650.9809999999998,0.03727,neat PBTTT
6339,2651.945,0.03733,neat PBTTT
6340,2652.91,0.037380000000000004,neat PBTTT
6341,2653.8740000000003,0.03742,neat PBTTT
6342,2654.8379999999997,0.03743,neat PBTTT
6343,2655.802,0.03744,neat PBTTT
6344,2656.7659999999996,0.03744,neat PBTTT
6345,2657.7309999999998,0.03745,neat PBTTT
6346,2658.695,0.03746,neat PBTTT
6347,2659.659,0.03746,neat PBTTT
6348,2660.623,0.03743,neat PBTTT
6349,2661.5879999999997,0.037360000000000004,neat PBTTT
6350,2662.552,0.03726,neat PBTTT
6351,2663.5159999999996,0.03715,neat PBTTT
6352,2664.48,0.03705,neat PBTTT
6353,2665.445,0.036989999999999995,neat PBTTT
6354,2666.409,0.036989999999999995,neat PBTTT
6355,2667.373,0.03702,neat PBTTT
6356,2668.337,0.03707,neat PBTTT
6357,2669.301,0.037110000000000004,neat PBTTT
6358,2670.2659999999996,0.03712,neat PBTTT
6359,2671.23,0.037110000000000004,neat PBTTT
6360,2672.1940000000004,0.03709,neat PBTTT
6361,2673.158,0.03707,neat PBTTT
6362,2674.123,0.03706,neat PBTTT
6363,2675.087,0.03705,neat PBTTT
6364,2676.051,0.03704,neat PBTTT
6365,2677.015,0.03703,neat PBTTT
6366,2677.98,0.03701,neat PBTTT
6367,2678.9440000000004,0.037000000000000005,neat PBTTT
6368,2679.908,0.036989999999999995,neat PBTTT
6369,2680.8720000000003,0.03698,neat PBTTT
6370,2681.837,0.03696,neat PBTTT
6371,2682.801,0.036930000000000004,neat PBTTT
6372,2683.765,0.0369,neat PBTTT
6373,2684.7290000000003,0.03688,neat PBTTT
6374,2685.6929999999998,0.03688,neat PBTTT
6375,2686.658,0.0369,neat PBTTT
6376,2687.6220000000003,0.036930000000000004,neat PBTTT
6377,2688.586,0.03695,neat PBTTT
6378,2689.55,0.03694,neat PBTTT
6379,2690.515,0.03689,neat PBTTT
6380,2691.4790000000003,0.03682,neat PBTTT
6381,2692.4429999999998,0.03673,neat PBTTT
6382,2693.407,0.036660000000000005,neat PBTTT
6383,2694.3720000000003,0.0366,neat PBTTT
6384,2695.336,0.03657,neat PBTTT
6385,2696.3,0.036539999999999996,neat PBTTT
6386,2697.264,0.03652,neat PBTTT
6387,2698.228,0.03651,neat PBTTT
6388,2699.1929999999998,0.03652,neat PBTTT
6389,2700.157,0.036539999999999996,neat PBTTT
6390,2701.1209999999996,0.03658,neat PBTTT
6391,2702.085,0.03662,neat PBTTT
6392,2703.05,0.036660000000000005,neat PBTTT
6393,2704.014,0.03667,neat PBTTT
6394,2704.978,0.03667,neat PBTTT
6395,2705.942,0.03665,neat PBTTT
6396,2706.907,0.03662,neat PBTTT
6397,2707.8709999999996,0.036610000000000004,neat PBTTT
6398,2708.835,0.03663,neat PBTTT
6399,2709.7990000000004,0.03667,neat PBTTT
6400,2710.764,0.03673,neat PBTTT
6401,2711.728,0.036789999999999996,neat PBTTT
6402,2712.692,0.03684,neat PBTTT
6403,2713.656,0.03687,neat PBTTT
6404,2714.62,0.03689,neat PBTTT
6405,2715.585,0.0369,neat PBTTT
6406,2716.5490000000004,0.0369,neat PBTTT
6407,2717.513,0.036910000000000005,neat PBTTT
6408,2718.4770000000003,0.03692,neat PBTTT
6409,2719.442,0.03695,neat PBTTT
6410,2720.406,0.037000000000000005,neat PBTTT
6411,2721.37,0.03705,neat PBTTT
6412,2722.3340000000003,0.037110000000000004,neat PBTTT
6413,2723.2990000000004,0.037160000000000006,neat PBTTT
6414,2724.263,0.03721,neat PBTTT
6415,2725.2270000000003,0.037239999999999995,neat PBTTT
6416,2726.191,0.03727,neat PBTTT
6417,2727.155,0.0373,neat PBTTT
6418,2728.12,0.03733,neat PBTTT
6419,2729.0840000000003,0.037360000000000004,neat PBTTT
6420,2730.048,0.037380000000000004,neat PBTTT
6421,2731.012,0.03739,neat PBTTT
6422,2731.9770000000003,0.037380000000000004,neat PBTTT
6423,2732.941,0.037360000000000004,neat PBTTT
6424,2733.905,0.03734,neat PBTTT
6425,2734.869,0.0373,neat PBTTT
6426,2735.8340000000003,0.03726,neat PBTTT
6427,2736.798,0.037219999999999996,neat PBTTT
6428,2737.762,0.03718,neat PBTTT
6429,2738.7259999999997,0.037160000000000006,neat PBTTT
6430,2739.691,0.03717,neat PBTTT
6431,2740.655,0.037219999999999996,neat PBTTT
6432,2741.619,0.03728,neat PBTTT
6433,2742.583,0.03734,neat PBTTT
6434,2743.547,0.037360000000000004,neat PBTTT
6435,2744.512,0.03735,neat PBTTT
6436,2745.4759999999997,0.03733,neat PBTTT
6437,2746.44,0.03731,neat PBTTT
6438,2747.4040000000005,0.03731,neat PBTTT
6439,2748.369,0.03733,neat PBTTT
6440,2749.333,0.037360000000000004,neat PBTTT
6441,2750.297,0.03739,neat PBTTT
6442,2751.261,0.03741,neat PBTTT
6443,2752.2259999999997,0.03742,neat PBTTT
6444,2753.19,0.03745,neat PBTTT
6445,2754.1540000000005,0.037489999999999996,neat PBTTT
6446,2755.118,0.03754,neat PBTTT
6447,2756.0820000000003,0.03758,neat PBTTT
6448,2757.047,0.037630000000000004,neat PBTTT
6449,2758.011,0.03767,neat PBTTT
6450,2758.975,0.03772,neat PBTTT
6451,2759.9390000000003,0.03778,neat PBTTT
6452,2760.9040000000005,0.03785,neat PBTTT
6453,2761.868,0.03791,neat PBTTT
6454,2762.8320000000003,0.037939999999999995,neat PBTTT
6455,2763.796,0.03795,neat PBTTT
6456,2764.761,0.037939999999999995,neat PBTTT
6457,2765.725,0.03793,neat PBTTT
6458,2766.6890000000003,0.03793,neat PBTTT
6459,2767.653,0.03795,neat PBTTT
6460,2768.618,0.037989999999999996,neat PBTTT
6461,2769.5820000000003,0.03804,neat PBTTT
6462,2770.546,0.038110000000000005,neat PBTTT
6463,2771.51,0.038189999999999995,neat PBTTT
6464,2772.474,0.03828,neat PBTTT
6465,2773.4390000000003,0.03837,neat PBTTT
6466,2774.403,0.03845,neat PBTTT
6467,2775.367,0.03853,neat PBTTT
6468,2776.3309999999997,0.03859,neat PBTTT
6469,2777.296,0.03865,neat PBTTT
6470,2778.26,0.0387,neat PBTTT
6471,2779.224,0.03874,neat PBTTT
6472,2780.188,0.03877,neat PBTTT
6473,2781.153,0.03879,neat PBTTT
