xc,xoop,xip,ip,oop,complete
29.192087,29.192087,12.791314,44.4477225,36.33913,33.031005
29.244638,29.244638,12.814341,45.2829325,37.4243875,33.5311925
29.29719,29.29719,12.837367,45.267825,36.054155,33.3095775
29.349741,29.349741,12.860394,44.3038825,37.2414525,33.482945
29.402292,29.402292,12.883421,45.18872,36.5883775,34.1262225
29.454842,29.454842,12.906447,44.956055,38.200825,33.9794025
29.507393,29.507393,12.929474,44.7316575,36.6230425,33.793775
29.559944,29.559944,12.9525,43.8890825,36.743055,34.1299
29.612495,29.612495,12.975527,44.778775,37.384275,33.9844825
29.665047,29.665047,12.998554,45.3378425,37.20072,34.5575
29.717598,29.717598,13.021581,45.92973,36.2304125,34.252
29.770149,29.770149,13.044607,46.1151475,36.7639825,33.8568875
29.822701,29.822701,13.067634,46.2419175,36.7985325,33.89933
29.87525,29.87525,13.09066,47.72191,38.1064775,34.5789125
29.927801,29.927801,13.113688,47.84138,38.37175,34.45258
29.980352,29.980352,13.136714,48.45311,37.7093775,34.3787425
30.032904,30.032904,13.15974,48.811995,36.903795,34.0340375
30.085455,30.085455,13.182767,47.1138625,36.50455,34.1574425
30.138006,30.138006,13.205793,47.114665,36.9273425,34.2682175
30.190557,30.190557,13.228821,48.5988275,38.323935,34.3866175
30.243107,30.243107,13.251847,49.2267625,37.4554875,33.949985
30.295658,30.295658,13.274874,49.9434025,37.64564,33.738775
30.348209,30.348209,13.2979,50.125165,36.6528175,33.9982675
30.400761,30.400761,13.320928,48.4246375,37.902245,34.0734825
30.453312,30.453312,13.343954,47.408315,38.4112175,34.4100725
30.505863,30.505863,13.366981,47.9045125,40.6638625,34.3061475
30.558414,30.558414,13.390007,48.9023575,38.0604525,34.2396525
30.610964,30.610964,13.413033,50.301425,36.9861025,34.4217725
30.663515,30.663515,13.436061,52.13915,37.6628575,34.452975
30.716066,30.716066,13.459087,51.00083,36.91003,34.4833375
30.768618,30.768618,13.482114,50.83261,37.34961,34.79495
30.821169,30.821169,13.50514,50.2499225,39.092215,34.8724625
30.87372,30.87372,13.528167,50.301375,38.139605,35.50034
30.926271,30.926271,13.551194,51.32167,37.77064,35.3248825
30.978823,30.978823,13.574221,51.86301,39.10273,35.5390975
31.031372,31.031372,13.597247,52.73599,39.9409325,35.6780225
31.083923,31.083923,13.620274,52.7021,39.8819,35.807975
31.136475,31.136475,13.6433,52.6554575,39.9360225,36.1768075
31.189026,31.189026,13.666327,53.10351,42.0056325,36.990765
31.241577,31.241577,13.689354,53.5227775,40.359205,36.143135
31.294128,31.294128,13.71238,53.903675,38.4403025,36.0758325
31.34668,31.34668,13.735407,54.290955,39.2327525,35.7233
31.399229,31.399229,13.758434,53.4236475,38.91179,35.665805
31.45178,31.45178,13.781461,53.8618725,39.863315,35.382645
31.504332,31.504332,13.804487,54.876035,39.0751,35.456395
31.556883,31.556883,13.827514,55.722275,39.80512,35.62563
31.609434,31.609434,13.85054,55.90146,38.608125,35.17274
31.661985,31.661985,13.873568,55.939955,38.05898,34.8074175
31.714537,31.714537,13.896594,57.0501425,38.348035,34.8233825
31.767088,31.767088,13.919621,57.86328,38.4526675,35.1565875
31.819637,31.819637,13.942647,58.138185,38.17147,35.4198325
31.872189,31.872189,13.965673,58.4394675,37.94441,35.22005
31.92474,31.92474,13.988701,60.366605,37.24526,34.7021975
31.977291,31.977291,14.011727,60.576035,36.8141075,34.645335
